train_input_1,train_output_1
[-532 -778],0
[-970 -427 840 356 648 324 561 578 -408 -988],2
[-224 404 356 268 -953 -370 -152 -749 865 -375],4
[394 589 774 771 10 876 898 543 -345 -460 201 164 -725 -495 617 378 556 291 670 808 -610 364 438 -978 -636 -120 -92 -197 137 975 280 375 -672 833 -525 -10 -895 250 590 215 424 987 -269 255 -988 366 994],20
[-494 -514 33 -708 -768 -586 884 288 -192 938 455 -217 -605 -712 470],4
[1 -907 919 -355 -113 973 -277 865 -609 95 899],11
[-27 -604 814 400 810 22],1
[-97 -693 -687 95 535 -141 -301 -215 -519 409 448 651 -410 -496 -865 497],13
[-802 -232 -738 775 382 232 239 676 254 794 -336 210 -936 816 88 762 532 626 -710 55 574 754 20 457 470 -560 -98 648 116 679 105 -412 1000 238 64 -558 840],6
[-993 -830 -161 554 -427 -445 80 -843 -115 545 -173 137 64 -356 241 -213 190 831 146 -477 532 -719 -277 -123 681 -117 -367 947 -653 40 435 -91 571 648 -256],24
[-649 -554 -835 -252 -782 578 -970 -525 220 -275 911 920 -674 472 260 330 -856 350 -498 -124 -606 494 -724 -416 778 -853 -670 -934 781 323 888 -888 -812 -538 338 166 -577 368 -525 -108],10
[-748 229 -86 -906 571 -274 518 543 -629 -854 -523 475 17 -259 967 476 989 -729 68 266 267 -465 -697 320 -315 959 84 -225 -537 -794 777 -844 29 -856 -141 231 -498 -203 481 722 -754 358 871 350 -733 943 -772],27
[572 650],0
[-450 340 588 614 443 -435 152 262 728 -694 486 556 -921 44 427 -227 272 -434 -245 73 68 665 78 -630],8
[375 -925 657 123 751 -627 563 61 -444 -911 663 -149 -179 -883 381 -452 -305 -497 295 -383 -983 461 -459 939 -389 -283 -685 -192 -773 261 869],28
[-407 703 -817 157 113 231 473 -607 -285 655 979 971 591 565 121 705 -973 -677 863 -671 -951 391 -537 513 -69 -501 -943 251 -647 167 401],31
[253 623 417 -657 607 -905 -491 -511 67 997 -685 -829 -743 -780 -123 -387 535 133 930 -947 81 -93 857 753 -519 263 65 225 253 -986 84 29 -220 -759 -769 -291 -483 -653],33
[133 -675 891 -609 569 67 269 11 6 17 -107 -469 -79 -347 919 -413 657 253 -147 -297 543 413 -71 -579 -191 753 -557 725 -389 711 613 -297 -121 665 -295 -963 -169 -665 -305 -219 491 861],41
[846 148 118 732 486 -626 460 630 452 244 458 712 872 400 764 856 -578 -64 -458 372 596 -10 300 -766 -288 868 -596 -154 398 496 -722 -834 212 -610 -456],0
[575 116 -25 -710 -496 400 -603 279 417 -178 -532 -703 -948 478 957 -967 16 399 -473 426 -72 -304 -647],11
[-106 -384 -464 612 -576 700 -927 484 904 584 -450 792 -150 738 448 -371 -124 -272 474 452 878 718 -249 443 -716 678 -356 598 540 630 820 -940 480 -444 -986 -436 858 -924 145 82 140 -104],5
[568 -652 -724 306 424 722 726 -328 -510 -256 -546 -828 886 440 216 -858 -348 138 392 -718 -294 184 -304 126 548 -412 -178 -422 422 404 260 -586 422],0
[558 -476 -200 782 -190 953 -778 -676 198 645 204 272 868 632 -132 14 -430 -764 -367 696 -482 240 -319 860 596 -545 636 562 -904 460],5
[5 225 925 -146 -873 -16 -51 229 438 -402 -967 955 -411 -985 -617 21 -389 829 -473 -323 -693 -543 397 -277 -939 -961 -499 -797 435 641 125],27
[-950 -988 567 -485 323 -283 330 58 -887 322 144 -511 346 42 190 794 -911 988 681 -245 -82 -748 -953 -48 771 -307],12
[849 -641 776 624 -763 255 192 -147 -101 -25 -579 316 123 600 119 -881 -716 -229 453 -677 -359 43 -963 339 226 -56 -247 -190 185 974 987 205 -257 -884 803 -129 -271 -449 26 -296 -317 217 -125 573 -543 -219 459 899 675 800],36
[456 279 -561 136 -932 17 615 31 648 -922 -229 -802 687 965 388 -735 -50 712 322],9
[648 -216 -290 -552 550 646 -505 721 -47 946 -587 708 277 210 -792 -679 -468 -247 832 -560 686 -640 602 -798 40 960 -966],7
[-405 403 -931 -728 223 -375 -361 653 -627 523 695 17 -349 -839 -6 -893 -459 -283 -501 -21 437 -205 -399 -865 -275],23
[-78 892 554 -756 114 448 20 -688 -822 428 -108 44 228 528 -850 -796 -944 962 628 -292 -593 206],1
[-93 -639 -478 160],2
[-281 -552 -672 820 802 -122 576 -687 -570 978],2
[39 388 -50 -410 -20 28 902 -78 -816 -960 -112 126 -620 164 727 264 440 692 -780 0 -908 -48 -240 976 696],2
[605 587 -234 921 221],4
[522 -965 -325 -237],3
[-127 798 -449 -115 163 -791 103 -859 489 289 495 233 697 -563 -7 -425 -473 -885 -329 211 183 723 -673 361 865 421 405 233 -289 937 371 -681],31
[320 -924 834 -436 676 290 464 416 666 612 760 -176 -116 -866 -552 372 726 -672 362 -20 342 408 -232 -40],0
[581 529 43 -895 -239 -854 869 -812 -963 981 -879 -329],10
[938 885 -999 -336 -243 -19 880 465 -872 -639 632 -281 739 135 297 1000 -315 -817 -385 661 -451 293 -931 -349 -63 -277 304],20
[-418 818 740 964 624 892 408 -416 358 -948 461 -637 -980 -144 74 -516 166 310 -794 531 -966 226 881 760 -210 -288 92 -124 -270 980],4
[-900 718 392 988 -16 670 928 952 764 -840 586 -764 877 -114 -720 328 -734 -838 -602 186 374 -176 -209 984 -518 664 98 856 862 778 -652 443 794 -926 -513 234 -322 398 -204 652 -738],4
[912 -516 566 222 446 -84 258 -922 -74],0
[2 84 -1 344 -694 -460 193 631 -91 750 -483 529 761 443 -83 -381 -125 -971 -799 580 311 520 -195 -961 989 661 -463 -439 695 -87],22
[757 -153 729 -337 -437 -565 -875 311 3 -906 491 -837 327 -155 345 25 859 409 649 335 -815 -927 -695 -663 -939 641 -905 801 -913 66 -569 259 -924 281 173],32
[207 455 -115 -252 -599 797 -473 -209 659 -778 -916 -533 -164 -231 -511 -623 -563 950 639 -375 -799 -897 323 -48 -434 -395 710 630 -51 -747 -31 970 516 336 -455 901 740],24
[556 704 -654 33 117 -994 -124 560 242 -872 -351 -831 -326 646 -292 20 -206 178 -356 -944 -32 175 -872],5
[-481 -941 -597 -17 -143 -165 -841 968 294 681 -465 134 483 991 411 937 -637 259 -129 -279 -777 -223 656 149 -355 517 705],23
[-351 721 -406 578 484 424 -454 493],3
[754 -975 17 848 879 992 -674 -194 431 615 -170 -492 -124],5
[-581 -555 491 -859 669 907 -10 -63 881 -377 367 -619 -259 -441 287 -121 113 -416 -597 805 183 -69 893 -921 829 371 396 -873 821 -343 181 323 61 541 889 -527 397 771 -115],36
[742 702 -730 530 -100 -824 164 951 346 -624 -852 526 278 -176 72 664 496 112 -78 -66 816 -448 884 974 346 -556 -80],1
[-434 -833 -114 -642 938 274 533 988 -393 -148 456 -430 -952 475 -590 -420 484 348 -247 663 -976 -340 -98 745 926 723 -503 780 -967 -480 -158 920 -103 -906],11
[920 828],0
[-842 92 -304 741 648 -785 -130 42 -246 78 -189 -748 249 -380 -682 260],4
[-648 -790 112 740 -204 -653 -509 60 -372 437 671 -93 -21 -620 295 218 284 -156 -572 900 280 -220 372 -930 491 970 -861 -382 -640 -518 -803 503 878 367 83 -890],13
[422 -150 -860 736 466 -538 502 -164 492 140 -822 -50 948 -56 474 -956 558 -902 142],0
[-594 268 245 465 594 458 -703 698 966 980 -188 935 -383 -13 -621 355 -292 740 -558 -76 -643 469 401 639 93 872 -229 -885 -712 978 -289 -909],17
[-407 751 599 89 245 -241 897 -275 661 -75 -935 -316 371],12
[307 -949 255 -787 427 17 -635 -856 -351 -603 -339 -287 -920 875 -349 -65 -297 659 -53 393 251 579 61 827 651 355 -777 903 -127 -441 -386 -145 627 -871 -619 -853 431 -81 -23],36
[-170 -887 685 845 -527 -997 -581 -779 697 -129 764 -519 -777 -384 -505 77 103 949 269 -452 -553 121 -741 199 -432 -815 71 -85 775 43 -35 -863 -778 -142 -17 139 677 443 -540 587 458 -289 -637 -953 -783 754 -7 507 61],39
[-593 92 447 -666 692 809 723 -631 -133 165 -39 33 -921 -493],11
[-84 -199 543 -567 -632 369 -583 493 701 25 347 -79 -2 -961 930 12 292 12 517 757 -175 594],14
[-991 -944 -935 689 589 550 -118 392 -266 118 933 578 -571 350 -640 -670 49],7
[706 -636 442 -330 -353 494 -776 -742 -338 482 -562 217 20 -70 436 872 940 68 868 198 -147 -504 -22 611 -854 206 760 586 42 -668 512 -998 770 -902 990],4
[785 346 -366 -476 574 776 -907 -111 -69 -782 172 -144 -316 721 -852 380 -574 -188 832 699 -784 -82 -423 -90 933 66 -734 84 807 -590 -391 350 205 -400 -720 -327 172 890 726 890 -114 -114 646 -479 953],14
[-487 -287 -661 9 -917 52 -977 729 207 -911 -305 -825 -382 -13 939 379 -141 -75 -965 -221 -371 -77 843 -343 825 -599 -72],24
[-953 386 -699 458 57 410 667],4
[36 -210 978 580 -817 299 54 177 136 -254 -258 -288 230 724 307 696 -203 -962],5
[-158 386 -134 -866 642 -342 -60 -184 -858],0
[817 945 -308 991 -5 -473 -465 -17 523 -795 33 -927 -485 893 137 -757 -165 -51 469 -444 -791 963 -745 986 -169 299 841 505 441 -992 -917 -35 507 37 759 -687 525 547 13 666 -135 643 -125 833 -429 -478 -32 -904],40
[-310 80 461 -78 -929 395 182 -735 5 -228 -620 450 -839 311 642 834 -606 490 478 696 132 -148 96 717 894 843 989 327 829 -660 -337 -1 -796 -339 -654 827 463 357],18
[-627 -315 -345 -128 783 -879 551 -563 -463 -969 882 -850 -153 25 -435 209 -593 -407 -447 125 -273 243 -538 -804 -457 713 393 738 -813],23
[642 134],0
[-864 -660 750 580 -126 -688 -722 -786 5 174 727 876 532 730 460 -816 -432 -242 426 229 358 -492 -640 546 -128 522 576 -409 -516 516 990 169 -260 -508 933 198 992 -682],6
[-362 -894 -730],0
[-758 -315 -150 216 -16 602 382 406 936 -22 178 -716],1
[-41 -866 -909 653 -564 -151 -992 107 -185 140 -409 491 -581 -362 154 366],9
[-139 -147 -362 -854 41 -871 295 -676 -477 -445 606 977 -368 656 -875 181 -582 -483 143 485 163 -965 -666 359 -226 513 -123 -136 -759 -604 -213 -538 855 996 957 -502 -319 284 -673 946 423 -632 332 -349 -642],26
[-291 -236 381 -399 -653 -41 -421 130 155 -599 -430],8
[-340 -30 -806 -57 -441 396 664 -199 -690 599 275 127 -682 -381 78 59 11 -966 -438 -539 935 -23 -333 85 -909 454 -347 -903 -711 2 959 588 -635 345 337 -150 751 874 51 -73 62],25
[-507 -867 280 -495 895 -855 -631 188 927 -854 -546 280 288 707 766 83 484 -901 -255 300 135 171 937 -522 -369 -541 -383 -965 729 816 -95 421 -49 616 294],22
[657 186 773 757 681],4
[169 -396 116],1
[273 -592 924 -52 701 -362 -216 499 -454 -19 753 62 -446 514 -61 61 -572 -351 38 -914 362 850 403 783 732 739 543 -32 -432 -507 860],13
[-92 -479 -856 125 -190 482 -864 -880 10 769 830 -720 404 -182 356 627 125 230 -723 -874 88 -502 -484 452 -193 -440 214 234 169 -359 -778 -210 -630 988 -906 -130 312 118 -783 524 445 -897 -366],12
[-364 384 -684 -78 -834 60 434 14 864],0
[-318 -765 -390 -762 -615 -404 -577 -459 -853 -373 23 942 -427 -527 869 847 -426 759 -233],13
[499 -631 -425 307 -605 963 245 959 205 -859 -655 -389 179 -984 911 -711 509 791 -519 -284 889 817 959 467 44 -173 791 719 -417 365 983 701 637 -495 919 435 625 971 -337 -1],37
[477 -711 -311 641 600 481 10 93 286 -273 -371 -960 -415 -791 -419 59 -121 563 -511 499 604 217 -227 723 515 479],21
[-775 -73 306 -775 -728 808 772 -338 -183 -690 65 116 504 -496 -87 -542 -59 874 -716 414 -550 -770 639 886 841 -924 933 231 -7 336 -156 -964 49],13
[73 -974 -902 -150 44 -351 762 116 773 240 -30 -270 122 154 514 -8 -104 112 378 479 294 -842 -22 -259 -586 37 0 622 -142 998 996 90 -350 -68 -536],6
[609 717 -501 187 -939],5
[741 -523 -649 256 -505],4
[-724 -366 -854 -952 706 965 252 -400 -928 298 -120 -552 708 272 8 -818 301 530 -261 554 -956 -404 -572 906 148],3
[687 739 299 -603 631 95 943 -629 105 -421 131 775 -815 -187 -935 521 -883 37 -335 -685 803 -747 161 973 -719 -723 -731 53 843 -839 -465 861 -545 -59 -411],35
[-50 -996 62 -780 42 -936 -110 737 284 -732 -734 618 844 198 -180 -726],1
[136 -206 34 -552 264 698 -548 285 -870 -482 -114 -638 791 204 -354 289 -10 -925 -396 835 444 314 986 402 -144 -233 -264 841 -115 -442 581 151 148 389 579 -192 -4 346],12
[164 46 -599 -825 314 399 561 -201 953 462 284 789 -606],7
[-651 29 681 47 584 -113 -891 136 -276 663 239 -511 775 -227 -733 -607 981 493 -95 -768 -717 763 -409 325 645 991 -961 -59 835 375 111 407 -609 703 -968 -335 -521 503 -627],34
[493 -758 1 473 -411 847 393 95 -95 -470 -319 143 665 877 639 545 226 330 859 -93 639 641 -756 -387 -405 -375 -9 635 825 75 455 -405 965 -333 -988 97],30
[-557 -735 -488 299 -562 -287 -808 -648 626 894 -104 -54 1 -590 -486 702 802 -184 -276 -906 -712],5
[-765 -997 -319 -629 -17 -285 -753 -607 -833],9
[929 529 -856 -560 -941 -439 -377 203 -431 -313 586 -232 -887 -895 707 39 -417 192 -417 -905 -27 501 -107 5 -623 305 -448 -287 137 -705 -74 237 -595 801 -839 -601 321 -206 157 935 255 611 -319 413 -629 912],37
[-557 -489 -393 -149 489 -25 575 -203 225 -331 -815 -502 983 -567 -267 905 359 533 -359 201 -213 -131 -403 783 -191 -401 309 -169 259 688 909 -727],30
[376 -216 -446 -672 902 962 -848 388 324 -18 -200 476],0
[524 844 -279 829 977 542 128 235 795],5
[975 -347 -889 -867 698 269 635 213 693 -931 615 369],11
[123 -215 949 158 -729 483 -505 411 -293 463 377 969 349 -978 60 209 663 -478 131 -892 457 -678 185 -179 -723 -926 757 674 347 903 -693 98 765 -779 291 -140 -123 -959 903],29
[752 -300 475 58 910 -959 -102 450 -624 24 962 52 -811 -926 645 -305 194 -642 870 128 -281 -265 -709 127 760 292],9
[-551 -378 -382 83 -906],2
[-510 42 -912 768 -894 -572 332 -767 908 -377 -302 708 834 -793 -249 -910 -952 -768 -570 406 284 594 -902 568 416 841 -396 -596 -174],5
[-811 299 683 149 371 -457 6 -89 172 378 -311 889 967 515 811 -169 -87 569 327 -709 583 -715 -969 453 -867 307 225 173 137 -65 95 -119 -751 -937 -463 157 -977 827 -809 353 -713 -915 -597 681],41
[-429 955 -883 -17 -447 -47 -561 151 743 -21 449 -557 -537 -133 731 11 201 -585 837 -252 -207 -215 709 -111 -557 185 805 -303 93 -37 280 727 -707 -199 147 -623 3 165 -705 619 215 -631 -63 723],42
[-191 105 162 423 203 -714 588 -142 890 130 148 -223 212 -983 844 -662 924 164 -810 643 406 -49 936 -592 910 732],8
[315 973 -737 -461 915 -549 -211 -729 495 -513 3 871],12
[452 523 -837 564 591 710 -525 314 390 -55 -389 62 931 880 -665 -962 -423],9
[-71 -34 -387 -159 207 -305 888 334 -13 -935 -944 -731 837 677 -246],10
[-572 170 -42 -796 -126 947 106 -409 334 992 220 940 -380 -760 -208 -306 885 -738 -598 492 156 462 572 -576 840 -160 -463 -552 -268 -88 576 377 1000 370 272 602 808 -876 -932 -850 -140 -48 -828 -663],6
[-392 -212 -71 -246 -567 835 209 -918 309 38 -601 509 -292 607 -134 -416 -634 31 -894 59 329],11
[-370 499 360 -180 595 -990 138 -278 786 -536 258 -326 -30 520 -784 -690 -232 -152 740 802 202 -356 84 176 598 -372 850 612 -21 -866 -878 -632 532 -629 383 314 236 822 -54 -172 -972 -762 -528],5
[-623 983],2
[-674 -784 266 -32 -640 732],0
[864 910 348 802 -285 618 516 -640 619 -242 928 791 12 -159 -883 99 347 883 222 -706 365 144 268 973 -230 -546 -800 723 -558 -937 855 675 405 -319 254 566 646 -240 -748 910 43],17
[830 -175 843 -515 811 752 -771 -572 -935 393],7
[-748 -611 202 -261 623 200 -271 -416 679 527 827 724 494 718 852],7
[-331 -963 929 -959 -861 -547 -159 823 -878 53 -751],10
[845 -218 120 686 -472 894 -270 484 -230 -826 257 986 200 22 -371 246 478 1000 -362 -34 502 898 -894 694 -432 -803 906 464 -239 686 978 -326 -509 -500 -162 -219 -346 -672 798 -882 34 620 -114 423 -908 970 690],8
[-591 791 632 675 89 801 726 -355 501 342 -666 388 -805 -416 500 -375 735 877 -895 773 -38 -344 -765 19 -929 -491 933 -154 765 874 -580 -547 789 612],21
[455 33 -517 -959 959],5
[377 275 643 -219 217 705 773 -389 -767 257 417 -982 857 -217 -913 35 525 523 221 -535 -895 -633 -449 -283 853 906 959 739 -615 181 -965 -311 -925 -293 -719 53 -799 -773 -333 843 -213 -651],40
[-939 -996 551 897 -7 449 547 682 872 383 -37 939 711 11],11
[775 -203 856 -641 -119 940 711 -742 -287 -285 748 -967 949 -245 389 -685 -587 -458 329 -684],14
[557 601 290 -210 686 374 -612 667 769],4
[734 -514 -127 858 -697 -200 772 238 -62 512 988 794 860 839 -922 930 368 -8 -188 244 496 608 821 630 -522 39 -168 24 -232 -962 914 -552 -776 -396 120 828 102 598 -976 312 616 -674 -842 -864 -306],5
[922 386 -566 -462 5 -242 -318 690 346 -473 -476 -308 -172 406 -466 -621 696 188 -30 -328],3
[274 549 -873 117 912 -159 939 -49 279 49 -839 -929 167 -121 599 -507 -135 609 -882 371 623 -463 343 -705 -311 791 461 -733 175 628 655 171 321 105],30
[-923 444 1000 168 502 -415 -429 978 804 -133 -633 727 -943 603 -705 -286 -41 265 -215 -557 556 -363 -623 121 903 -122 193 373],19
[569 -643 963 -179 -976 -920 -313 735 300 -930 279 311 501 516 -585 181 159 247 -923 641 945 -813 330 -123 -135 -138 815 -995 937 763 313 -97 -559 -103 845 -153 -915 552 -279 451 -751 -813 -131 531 61],37
[-525 645 45 542 -599 87 160 -409 -407 973 -961 709 -743 335 707 -885 -765 -309 -901 -319 -749 247 -627 471 -491 -188 341 -141 977 -745 -531 -423 337 473 -787 -297],33
[399 -763 -339 -443 553 996 223 -657 -461 902 -500 889 -489 5 849 -103 134 -187 210 256 -713 333 41 -195 9 -679 -320 -791 541 -457 801 -869 39 -895 -723 -719],29
[-82 -8 -316 480 -484 -900 816 -182 -416 -92 988 86 -515 -216 464 -344 -328 688 484 145 374 900 830 -628 -908 -986 -758 596 -978 980 -350 -994 864 678 172 144 -968 -280 222 901 50 572],3
[858 136 27 -299 -951 777 351 569 358 -767 53 -473 -935 -907 297 -360 -217 828 -647 708 -177 955 624 -897 660 -593 894 -916 -848 691 -581 703 -867 191 519 -607 -815 208 67],27
[37 -389 471],3
[-523 571 -629 -209 -845 -173 -667 279 -281 629 -762 993 -391 821 -305 -235 25 131 327 -551 63 -727 -767 595 -839 -13 827 656 -271 611 707 123 507 -85 136 617 251 915 941 -157 -149],38
[613 261 225 197 -249 -885 277 -777 -444 -579 745 627 -877 -474 823 965],14
[-135 -895 449 -123 669 793 -885 866 -853 -507 -113 -731 -585 -749 -578 813 -875 891 -473 575 751 -303 -373 131 113 -120 983 200 -751 -923 955 -343 -384 -767 701 33 812 -413 711 703 534 -945 -593 730],36
[-427 47 837 535 447 -923 125 -887 -521 -45 3 381],12
[-116 726 582 -494 -740 -28 -966 -924 656 132 -696 588 468 -782 -750 468 458 266 880 -490 -688 -488 -92 -28 -946 856 494 -628 -839 804 -462 160 32 -730 498],1
[968 -421 71 -85 355 -657 289 -991 327 -213 235 -397 173 25 691 813 -497 774 -779 757 -929 -107 -385 -577 -845 575 499 -601 -781 -913 813],29
[-352 320 860 -585 -248 926 -264 531 -524 309 -386 950 -820 57 160 -8 -49 338 -816 614 -100 -714],5
[-799 557 -98 -334 563 -87 -699 -353 -107 -362 -879 -235 -417 -61 -709 479 499 124 -207 161 -7 -401 -749 461 -63 -586 321 769 357 963 137 -81 -819 324 -537 907 441 -177],32
[797 -951 598 425 916 -673 -31 850 -936 928 353 617 247 423 -867 -112 214 -701 572],11
[283 373 765 841 -737 -404 647 -263 -97 -930 653],9
[928 -949 -116 -44 878 812 -2 -192 69 418 237 -830 268 750 830 -573 -41 984 -421 -736 -876 382 808 431 622 -225 841 -32 -839 820 -152 521 414 218 233 -538],12
[657 625 -972 4 273 571 650 981 -506 -223 779 466 933 663 651 150 -949 -519 325 526 -537 564 353 503 -361 -107 -324 61 -468 468 956 -427 46 225 576 -171 706 12 849 -613 -828 503 794 831 -4 -996 -549],27
[-159 363 -637 -955],4
[-462],0
[59 -50 -739 873 578 708 -183 -644 394 -690 658 -417 284 582 858 -989 -620 -958 89 -820 829 80 878 -717 -700 626 -577 620 166 -674 578 746 -893 286 317 -320 -348 644 -320 336 -704 -813 638 188 -131],14
[957 352 29 -219 -369 -110 626 237 13 -179 777 -147 -305 -489 219 933 -281 -207 -847 -431 -769 703 -757 -280 327 -447],22
[511 269],2
[199 -875 -831 -519 267 -413 273 313 -769 525 617 -561 29 641 593 -467 185 753 -419 515 -781 721 953 691 29 295 775 437 965 -245 -695 947 -165 591 -403 -216 -331 -289 903 481],39
[-41 -219],2
[618 465 -782 -16 331 -633 -137 85 -124 -474 890 525 -213 499 -283 -234 -920 -734 -98 -687 76 447 45 -197 -587 111 -72 395],16
[661 -201 509 -121 878 11 663 -771 655 -239 -49 71 578 421 -235 -993 -945 659 -727 -927 -515],19
[475 595 -883 -635 717 657 760 818 -394 79 445 -756 -260 317 335 -365 -85 771 367 495 258 379 -945 665 -493 317 -653 -865 -178 -87 563 163 -711 406 -593 895 617 -477 -499 -887 -925 -845 713 -827 960 -490 -572 -513],37
[-162 -975 171 147 -751 367 -934 -732 47 -553 -483 624 554 468 -988 851 -454 -67 -936 -948 513 299 865 595 -620 -831 -184 -204 896 366 -123 765 547],18
[651 -639 922 -665 -95 719 -163 161 553 885 -539 179 -873 -257 67 979 759 849 965 -485 -425 37 376 395 360 -125 -977 -477 -97 -119 365 -647 299 469 93 607 -121 127 -881 299 -569],38
[-485 -659 -943 425 -549 -66 -969 557 677 -711 -845 -881 -397 563 961 243 -335 137 -223 -371 -117 -417 31 55 536 -559 -291 323 253 123],28
[291 270 333 -653 -91 983 221 391 611 683 107 394 763 -606 -837 -128 555 -787 -257 -378 -175 -758 885 769 977 -945],20
[-570 194 -270 -14 -458 -643 -711 1000 -954 810],2
[80 -912 874 125 -790 276 -78 -158 -862 -700 864 50 510 454 852 -972 -718 218],1
[-271 699 48 -609 447 -957 -203 -669 -317 543 -405 75 83 -556 827 769 165 -275],16
[-8 -803 -954 398 698 761 471 116 -103 -574 978 -980 12 -331 342 428 -808 58 -774 -226 -854 -206 -168 -424],5
[-6 -652 289 438 587 -981 -662 -707 443 -736],5
[-327 -857 -731 553 877 -891 -797 -825 341 385 -665 265 -79 433 711 -55 -425 -971 -213 27 417 -951 -977 279 75 725 367 515 470 271 947 -187 789 495 -562 889 735 907 -721 929 -151 -304 -759 -565 -565 -445 405],44
[-650 -996 -719 810],1
[919 -826 823 -730 -85 301 961 -561 597 -155 139 -100 -421 -431 213 -938],12
[-584 114 701 629 547 806 382 970 569 644 -350 563 -673 -470 -518 -553 -855 -988 474 756 282 587 800 82 -805 -519 914 462],11
[337 725 881 704 744 247 141 -734 549 -583 -172 429 839 -264 -431],10
[310 882 495 882 291 -986 -576 339 952 180 -394 698 468 324 140 914 340 -122 -577 -948 716 362 -680 163 -500 -994 -824 508 -195],6
[-962 -522 802 -780 548 670 -6 -2 360 -70 -828 -888 702 212],0
[622 -352 392 -546 -261],1
[-938 772 -510 -822 -297 -765 378 -858 -109 438 -60 642 -868 22 -993 908 -676 -120],4
[644 -754 474 -327 829 623 874],3
[-599 582 760 -464 78 -340 -515 -748 -772],2
[-962 224 410 734 798 -858 53 -443 989 668 921 379 -465 612 107 109 -994 319 -780 689 446 766 572],10
[320 -926 -541 -214 700 -620 -395 -496 322 921 -375 -148 -230 34 874 73 -922 -168 -853 -451 -510 -764 702 584 -923 -96 -658 -90 455 208 -278 128 483 -1000 43 -932 488 -631 651 -14 -422 840 212 -30 809 -474 -358 574 926],14
[-674 858 94 -61 953],2
[-680 480 584 -751 688 24 414 -596 968 -66 -671 -278 -18 -662 -852 -674 792 388 -558 -254 -959 -148 830 -888],3
[915 -467 -311 383 815 180 -118 453 -625 -649 861 -3 10 -842 290 -904 941 -595 -111 -430 -518 639 277 -55 -261 -597 -674 -102 -485 260],19
[-853 404 -467 99 -211 -288 799 -812 658 -995 133 102 967 -752 -432 148 210 597 471 -365 -376 -784 -625 -610 -196 -192 -545 -347 -318 374 -611 -992 687 166 -126 -455 310 413],18
[-561 -777 -59 -845 550 -671 -469 -757 -69 -667 -489 202 -323 697 335 729 921 -651 569 -657 -837 -435 450 -927 -751 -917 493 -109 -923],26
[-840 244 375 -425 -417 -69 471 -349 -284 713 -999 -720 -170 -602 650 -32 565],9
[-654 877 681 81 -468 -925 -160 -609 -524 -13 547 -37 -17 -719],10
[-693 921 -406 716 -384 376 280 756 252 236 -102 -832 -885 170],3
[-181 -265 -115],3
[-51 33 918 866 93 585 -817 851 -339 -845 -865 757 -338 -813],11
[285 -984 220 -403 190 86 -442 -978 568 473 -18 -682 524 -466 308 -416 -598 -223 -794 318 676 832 -604 -150 -623 936 -254 884 -530 -320 -772 -468 738 396 -226 677 979 398 786 -104],7
[-647 266 -598 -73 -18 473 -157 -676 -615 790 -901 -196 204 -579 992],7
[-960 -727 -120 -957 864 -856 285 -811],4
[917 606 291 815 -960 403 -391 297 -950 106 360 -765 -233 36 564 -687 313 518 -385 211 405 1 -5 -831 -375 619 -930 -46 846 -366 396 275 218 361 83 -636 -264 -381 -2],22
[489 -207 -97 -765 847 -613 795 -227 -487 424 -33 -325 285 643 197 -190 393 -401 901 221 185 -197 831 -545 -181 -141 25 132 -651 565 -461 905 292 541 563 59 71 -917 957 -583 205],37
[947 -969 490 931 61 207 -222 -486 553 -499 835 -111 -185 871 -551 -887 575 -4 -513 -861 -715 -759 -667 968 -963 113 505 -365 -703 473 -995 -623 -410 290 41 -117 -307 711 336 16 -833],32
[-493 761 -101 -177 -776 -828 -202 -647 6 762 -198 -530 -660 921 917 902 94 -965 -604 -633 276 968 986 -931 746 641 -980 -994 924 -291 -264 -699 687],14
[-587 -255 -793 933 75 887 719 -373 197 753 992 -375 337 -487 846 893 345 -165 -266 -105 51 -105 163 221 703 916 -225 -137 735 -259 79 201 795 -683 -905 -643 -449 -643 739 135 39 566 987 667 704 -197 384],40
[-707 -360 485 -785 -763 -235 -163 -729 -582 608 275 -3 -375 -9 847 -367 -411 403 -492 529 -29 -685],18
[-641 -911 247 579 165 -979 -355 489 -505 579 -75 325 219 -783 194 -409 -873 -565 -735 -126 -135 -555 -339 193 -565 882 -143 -227 -649 543 -960 -611],28
[-450 -244 -578 876 -471 -570 342 454 -506 -663 140 182 362 -238 -743 628 386 -420 -584 586 -850 -566 -820 398 910 978 680 729 -84 -479 358 281 343 -581 -38 341 744 -176 145 115 54 576 841 13 -950 246 729 384 -112 827],15
[4 -285 345 663 -483 -958 711 819],6
[148 395 -530 938 398 -732 627 557 -356 -432 -888 -201 759 -130 -993 900 406 193 175 -547 -289 -145 467 -84 18 607 -405 902 -21 624 -541],16
[17 12 96 927 -457 705 789 -323 854 -729 372 -223 463 941 -966 -708 -421 -607 -763 199 -666 828 785 842 -540 961 -461 -47 597 -130 -85 -975 971 -41 789 730 -785 687 963 -531 -182 -437 -345 -323 415 -55 -541 -331 -98],35
[-226 -972],0
[-39 -649 -163 897 899 -489 521 -221 227 -77 207],11
[-295 404 536 -850 979 396 -25 -31 -458 708 -417 -415 -698 -298 455 800 -235 -97 -529 170 303 -604 -850 63 -413 289 999 -403 517 624 993 -793 -172 -268 -506 871 848 546 -332 344 -827 -74 867 -39 621 -103 142],25
