train_input_1,train_output_1
".}? 
n!! ? 
YUZ
?R Iae wmudc.+x
F _lTa  V#'{n!)0<?. .Z:e15~&i)l	==
?
8p	a
ZM'
5<xQ.R","words of length 1: 4
words of length 2: 3
words of length 3: 5
words of length 4: 1
words of length 5: 0
words of length 6: 1
words of length 7: 0
words of length 8: 1
words of length 9: 0
words of length 10: 0
words of length 11: 2
number of sentences: 13
average sentence length: 1.3076923077"
 !Oo ^,"words of length 1: 1
words of length 2: 0
words of length 3: 1
number of sentences: 1
average sentence length: 2.0"
" K1!	j .*M - xedBO[( BJ qRu FlnO+&i b?n_KuF (
^T %?{ vPd	2x V 
4R qLL8","words of length 1: 4
words of length 2: 4
words of length 3: 5
words of length 4: 1
words of length 5: 0
words of length 6: 0
words of length 7: 3
number of sentences: 4
average sentence length: 4.25"
"?
  ?r?!. aH~i T$/0@  K
 h	? I!iu~k.sj
 9R@  h 
 C; a
.
 
.
~t4F
/uog 39w 
 gN>EOf","words of length 1: 8
words of length 2: 1
words of length 3: 2
words of length 4: 3
words of length 5: 2
words of length 6: 1
words of length 7: 0
words of length 8: 0
words of length 9: 1
number of sentences: 10
average sentence length: 1.8"
"=E +? 	! 4,aIa
SCs,
0%
OhNl
+j ]   Z ?
a{Ujo! 	vzWBpj I]'?dQ? .E  .  +I3.  w`A;![_N?  j. ;| |","words of length 1: 6
words of length 2: 7
words of length 3: 0
words of length 4: 3
words of length 5: 1
words of length 6: 2
words of length 7: 1
words of length 8: 0
words of length 9: 1
number of sentences: 12
average sentence length: 1.75"
"   CU{kB/k""?
w k
gjy!?
 ^?Tl  $nB1""f'^JW` 
 %
PD
 . p i	o
     q O@gF8 iM]
? !}M!
OqH?u.	?\ ","words of length 1: 9
words of length 2: 2
words of length 3: 1
words of length 4: 2
words of length 5: 2
words of length 6: 1
words of length 7: 0
words of length 8: 0
words of length 9: 1
words of length 10: 0
words of length 11: 1
number of sentences: 11
average sentence length: 1.7272727273"
"c* '![ U!d
+? CwF&!f
! d!c.
F'7fR6 . OVKw  gU`Y+2*.Z s	 '	.a   !T?) L?txpk|! ?|Qw] %_  .` 'q:
c","words of length 1: 5
words of length 2: 5
words of length 3: 3
words of length 4: 3
words of length 5: 1
words of length 6: 2
words of length 7: 0
words of length 8: 1
words of length 9: 1
number of sentences: 16
average sentence length: 1.3125"
~	. g K_?`L.RB!| u  NQDKF,"words of length 1: 4
words of length 2: 0
words of length 3: 0
words of length 4: 0
words of length 5: 1
words of length 6: 0
words of length 7: 0
words of length 8: 0
words of length 9: 0
words of length 10: 1
number of sentences: 4
average sentence length: 1.5"
"O}
mf 	\l -   g?;_fb0Zc
1?.Q  x   o.\W,"" c	
0g  9_","words of length 1: 3
words of length 2: 5
words of length 3: 0
words of length 4: 1
words of length 5: 0
words of length 6: 1
words of length 7: 0
words of length 8: 0
words of length 9: 1
number of sentences: 4
average sentence length: 2.75"
"?~J
 86u :qB`3?2V: .	G.- S  J)1?/! _ .","words of length 1: 4
words of length 2: 0
words of length 3: 3
words of length 4: 0
words of length 5: 0
words of length 6: 1
words of length 7: 0
words of length 8: 0
words of length 9: 1
number of sentences: 7
average sentence length: 1.2857142857"
6 ?,"words of length 1: 2
number of sentences: 1
average sentence length: 2.0"
	e?>Q?~ 	<4 }RFF;e574!8 ? ?EGm 1 *1k {  W,"words of length 1: 4
words of length 2: 1
words of length 3: 1
words of length 4: 1
words of length 5: 0
words of length 6: 1
words of length 7: 0
words of length 8: 0
words of length 9: 0
words of length 10: 0
words of length 11: 1
number of sentences: 5
average sentence length: 1.8"
"? ~0J(c}T?'!ajL?^Z+TK.|r| _M?o Dy(!.} Dy-s: i 
 s`|n
K1O 	 !1, - Vh  %  )@","words of length 1: 4
words of length 2: 2
words of length 3: 2
words of length 4: 2
words of length 5: 1
words of length 6: 1
words of length 7: 0
words of length 8: 0
words of length 9: 0
words of length 10: 0
words of length 11: 0
words of length 12: 0
words of length 13: 0
words of length 14: 0
words of length 15: 0
words of length 16: 0
words of length 17: 0
words of length 18: 0
words of length 19: 0
words of length 20: 0
words of length 21: 0
words of length 22: 0
words of length 23: 1
number of sentences: 9
average sentence length: 1.4444444444"
"V?n
C#7 -F(	 RC*","words of length 1: 0
words of length 2: 0
words of length 3: 4
number of sentences: 1
average sentence length: 4.0"
.~,"words of length 1: 0
words of length 2: 1
number of sentences: 1
average sentence length: 1.0"
A\rex 	 |?D?Z  &.9Y	m,"words of length 1: 1
words of length 2: 0
words of length 3: 0
words of length 4: 1
words of length 5: 2
number of sentences: 3
average sentence length: 1.3333333333"
" .  I
C.on 0, y","words of length 1: 3
words of length 2: 1
words of length 3: 0
words of length 4: 1
number of sentences: 2
average sentence length: 2.5"
"  
V(B
hZKTv X?!  eB\	. Q>Z. l #$

	 
  ? T/-&o?
l6\z(.* tQ
,x
D 
~\B.w X /(( P- Fn(&
 N P:   Q 3","words of length 1: 8
words of length 2: 5
words of length 3: 4
words of length 4: 2
words of length 5: 2
words of length 6: 1
words of length 7: 1
number of sentences: 8
average sentence length: 2.875"
" hNp7q l8` 	!k

}?6)t \x D|U8r3 ","words of length 1: 0
words of length 2: 2
words of length 3: 1
words of length 4: 0
words of length 5: 2
words of length 6: 1
number of sentences: 2
average sentence length: 3.0"
"Y	E .?&zq,j#!?.s* .j 
g:Q^~R
N! ' [
z!.@_)( pk  aBS
bY aH>`z^e>8i  3pW
Jv
1\E	 !:o!N  t$I Ob1hg%4n ","words of length 1: 4
words of length 2: 5
words of length 3: 4
words of length 4: 0
words of length 5: 1
words of length 6: 1
words of length 7: 1
words of length 8: 1
words of length 9: 0
words of length 10: 1
words of length 11: 0
words of length 12: 0
words of length 13: 1
number of sentences: 11
average sentence length: 1.7272727273"
  \].,"words of length 1: 0
words of length 2: 0
words of length 3: 1
number of sentences: 1
average sentence length: 1.0"
". v?S . .& e! u ? 
/c  T 

","words of length 1: 5
words of length 2: 3
words of length 3: 1
number of sentences: 6
average sentence length: 1.5"
?wjo `?V2AC,"words of length 1: 0
words of length 2: 0
words of length 3: 0
words of length 4: 1
words of length 5: 0
words of length 6: 1
number of sentences: 2
average sentence length: 1.0"
"*YA_xBb2} %	  $)!ja~@AF!aElA\n!eCa
F0ks "" )? Ve &!n ;:	*o 
4o","words of length 1: 2
words of length 2: 5
words of length 3: 1
words of length 4: 1
words of length 5: 0
words of length 6: 0
words of length 7: 0
words of length 8: 0
words of length 9: 1
words of length 10: 0
words of length 11: 0
words of length 12: 0
words of length 13: 0
words of length 14: 0
words of length 15: 0
words of length 16: 0
words of length 17: 0
words of length 18: 0
words of length 19: 0
words of length 20: 1
number of sentences: 5
average sentence length: 2.2"
 /SVZO* 	 pQn  (   |!> Nt~4,"words of length 1: 1
words of length 2: 0
words of length 3: 2
words of length 4: 1
words of length 5: 0
words of length 6: 1
number of sentences: 1
average sentence length: 5.0"
"<PUQPf.QP BAl A Eh.
WzBH25 Z.2!	
D{
h 0+)? ?&E
.\OFY.
_1K+?PCNwx.X
 A!
Uj@}kp  % 
\;;;d_*8&!e1 r
1?","words of length 1: 4
words of length 2: 3
words of length 3: 3
words of length 4: 2
words of length 5: 0
words of length 6: 3
words of length 7: 0
words of length 8: 0
words of length 9: 1
words of length 10: 0
words of length 11: 0
words of length 12: 2
number of sentences: 13
average sentence length: 1.3846153846"
" 3.j 9 .AWJ| Fh  . r!Gt
","words of length 1: 2
words of length 2: 1
words of length 3: 1
words of length 4: 1
words of length 5: 1
number of sentences: 4
average sentence length: 1.5"
"0bs8+#
?R#-
 $?U .
 S!Jq<p]_ ","words of length 1: 1
words of length 2: 0
words of length 3: 1
words of length 4: 1
words of length 5: 0
words of length 6: 1
words of length 7: 0
words of length 8: 1
number of sentences: 4
average sentence length: 1.25"
?  $Hf   ! BX,"words of length 1: 2
words of length 2: 1
words of length 3: 1
number of sentences: 2
average sentence length: 2.0"
" B

$!3 G*FsCn`s(C*& e4b t +.Ep G	cHK+ YU&
= ;1  xR(Q!k` {<zM  K?. !^zi!+9G\w{!#[' ?  !  f?. 9B0q","words of length 1: 6
words of length 2: 1
words of length 3: 5
words of length 4: 4
words of length 5: 0
words of length 6: 0
words of length 7: 1
words of length 8: 0
words of length 9: 0
words of length 10: 0
words of length 11: 0
words of length 12: 1
words of length 13: 0
words of length 14: 0
words of length 15: 1
number of sentences: 12
average sentence length: 1.5833333333"
"
  ! ?!L!0U:Z:F 9","words of length 1: 2
words of length 2: 0
words of length 3: 0
words of length 4: 0
words of length 5: 0
words of length 6: 0
words of length 7: 0
words of length 8: 0
words of length 9: 0
words of length 10: 1
number of sentences: 4
average sentence length: 0.75"
"2`CpRcHU .!f 
 F4$#)""` 3	X
  -! [ ? 3R !I?HP  ? o?>
_9T q:.@*""q/ , v[?","words of length 1: 6
words of length 2: 2
words of length 3: 4
words of length 4: 0
words of length 5: 1
words of length 6: 0
words of length 7: 1
words of length 8: 2
number of sentences: 10
average sentence length: 1.6"
"l J@>.{,R\ *[r` g %c^	# ? ","words of length 1: 4
words of length 2: 0
words of length 3: 1
words of length 4: 1
words of length 5: 0
words of length 6: 0
words of length 7: 0
words of length 8: 1
number of sentences: 2
average sentence length: 3.5"
" !jJ($/:=f ? ]
*& ^g=a! `
&s.0\  ?Nk W: 	@Aw[  %	^?|s	 !S)  	 1X9x	OWC ]","words of length 1: 5
words of length 2: 2
words of length 3: 3
words of length 4: 3
words of length 5: 2
words of length 6: 0
words of length 7: 0
words of length 8: 0
words of length 9: 1
number of sentences: 7
average sentence length: 2.2857142857"
"Y(rqOo.Ud R * G..

 ","words of length 1: 2
words of length 2: 0
words of length 3: 1
words of length 4: 0
words of length 5: 0
words of length 6: 0
words of length 7: 0
words of length 8: 0
words of length 9: 1
number of sentences: 3
average sentence length: 1.3333333333"
"	A/j\& ?i< ![ 	
n	 
 qy/ .{N jf? nt)2.ROFx? {.
1* m6+|?: /
t ?.HS= ?|?  <-S. !fI ","words of length 1: 3
words of length 2: 3
words of length 3: 6
words of length 4: 1
words of length 5: 2
words of length 6: 1
words of length 7: 0
words of length 8: 0
words of length 9: 0
words of length 10: 1
number of sentences: 14
average sentence length: 1.2142857143"
 	0^kI^N	MM3HM #  .Po !+# e h l }X ,"words of length 1: 4
words of length 2: 1
words of length 3: 2
words of length 4: 0
words of length 5: 1
words of length 6: 1
number of sentences: 2
average sentence length: 4.5"
"o AM%a$M  /
  - 1)dmj_Dtx  pn>; 
_ZgF !Klf;<AQh  QB= n p6!
YB.^- !
 .Qeu
*
E1D?   I	!.G*U  :GT:.Ht}","words of length 1: 7
words of length 2: 0
words of length 3: 2
words of length 4: 4
words of length 5: 2
words of length 6: 1
words of length 7: 0
words of length 8: 1
words of length 9: 2
number of sentences: 9
average sentence length: 2.1111111111"
"	2 A)F	j
#3gq 1 rl- CU`.;Pz5 l[>(JD.=Px  4-xL V?.$vON:.?","words of length 1: 3
words of length 2: 0
words of length 3: 2
words of length 4: 2
words of length 5: 0
words of length 6: 0
words of length 7: 0
words of length 8: 1
words of length 9: 0
words of length 10: 2
number of sentences: 6
average sentence length: 1.6666666667"
"opE/U
Jtb < .1 H	;;0@.!	) 
.K\%h^? hDloC/- .&q=2pL	rBz cy!.
wL  <Z&L .`  B .3
<","words of length 1: 5
words of length 2: 4
words of length 3: 2
words of length 4: 2
words of length 5: 1
words of length 6: 1
words of length 7: 3
number of sentences: 10
average sentence length: 1.8"
"""jy? vi|=!?r*  .h!MD)Z&]W!K.i! TwA_H e	n7 d
,.  R w2=6.""`}{ec
+! Q$	 k)MgI
.j","words of length 1: 3
words of length 2: 5
words of length 3: 0
words of length 4: 1
words of length 5: 2
words of length 6: 0
words of length 7: 0
words of length 8: 1
words of length 9: 0
words of length 10: 0
words of length 11: 1
words of length 12: 0
words of length 13: 0
words of length 14: 0
words of length 15: 1
number of sentences: 12
average sentence length: 1.1666666667"
"'h W
 $1OL""7t- r r }+@NUdu 	\! !NN] y\:","words of length 1: 3
words of length 2: 2
words of length 3: 1
words of length 4: 1
words of length 5: 0
words of length 6: 0
words of length 7: 1
words of length 8: 1
number of sentences: 2
average sentence length: 4.5"
". q:4""3{Y?@+Ms   	 4,J 'r . h  "";a {?Z @'A","words of length 1: 3
words of length 2: 1
words of length 3: 4
words of length 4: 0
words of length 5: 0
words of length 6: 0
words of length 7: 0
words of length 8: 0
words of length 9: 0
words of length 10: 0
words of length 11: 0
words of length 12: 1
number of sentences: 4
average sentence length: 2.25"
"}5?49 wq.9ooMJekd$|9 }.1' E
5 MyIqR$gtKTan:!  ;.E E#  I#%j _&r  V/mmn?t,{lnS!I!{^4Fpd. .$""`' . ","words of length 1: 3
words of length 2: 1
words of length 3: 2
words of length 4: 2
words of length 5: 2
words of length 6: 0
words of length 7: 0
words of length 8: 0
words of length 9: 0
words of length 10: 0
words of length 11: 0
words of length 12: 0
words of length 13: 0
words of length 14: 2
words of length 15: 0
words of length 16: 0
words of length 17: 0
words of length 18: 0
words of length 19: 0
words of length 20: 0
words of length 21: 0
words of length 22: 1
number of sentences: 11
average sentence length: 1.1818181818"
"t(QD
OI1M!|]9WVNR?**Gid VyX
c	>?c _} Fr3
""R	;, Kp/c2B/N 7#.  ' ?t
 2
) 7,gv>!? "" 87w!","words of length 1: 5
words of length 2: 4
words of length 3: 4
words of length 4: 2
words of length 5: 0
words of length 6: 0
words of length 7: 1
words of length 8: 1
words of length 9: 0
words of length 10: 0
words of length 11: 0
words of length 12: 0
words of length 13: 0
words of length 14: 0
words of length 15: 0
words of length 16: 0
words of length 17: 0
words of length 18: 1
number of sentences: 8
average sentence length: 2.25"
"@ Y d;B;& t=  5	`!KN {<  a: zO1-!r2%?""7   i|rQc|O?.5P!.%z 	1[	omT 687 #	ftOw w0","words of length 1: 4
words of length 2: 5
words of length 3: 2
words of length 4: 2
words of length 5: 1
words of length 6: 0
words of length 7: 0
words of length 8: 0
words of length 9: 0
words of length 10: 0
words of length 11: 1
words of length 12: 0
words of length 13: 0
words of length 14: 0
words of length 15: 1
number of sentences: 7
average sentence length: 2.2857142857"
 ?H,"words of length 1: 0
words of length 2: 1
number of sentences: 1
average sentence length: 1.0"
"UMom}%t|).t
N{K!C? 6U' #H","words of length 1: 0
words of length 2: 1
words of length 3: 1
words of length 4: 0
words of length 5: 0
words of length 6: 1
words of length 7: 0
words of length 8: 0
words of length 9: 0
words of length 10: 0
words of length 11: 1
number of sentences: 3
average sentence length: 1.3333333333"
?  nGif5.JH!E!.?{Al=nse< 7Xs=xly +K,"words of length 1: 1
words of length 2: 1
words of length 3: 0
words of length 4: 0
words of length 5: 0
words of length 6: 0
words of length 7: 1
words of length 8: 0
words of length 9: 0
words of length 10: 0
words of length 11: 0
words of length 12: 0
words of length 13: 0
words of length 14: 0
words of length 15: 0
words of length 16: 0
words of length 17: 0
words of length 18: 0
words of length 19: 0
words of length 20: 0
words of length 21: 1
number of sentences: 6
average sentence length: 0.6666666667"
"v?y., ","words of length 1: 0
words of length 2: 0
words of length 3: 0
words of length 4: 0
words of length 5: 1
number of sentences: 2
average sentence length: 0.5"
"C&c{O:Q wB4  -?_1`] Ij u
 y.L 5 K  &.df 4Jl	 a LUh4    kg6 ","words of length 1: 4
words of length 2: 1
words of length 3: 4
words of length 4: 2
words of length 5: 0
words of length 6: 1
words of length 7: 1
number of sentences: 3
average sentence length: 4.3333333333"
/BJPH?Qld.hBU K@n  \mp2+kWq*?co 4 {*!I_Ex  ,"words of length 1: 1
words of length 2: 0
words of length 3: 1
words of length 4: 0
words of length 5: 0
words of length 6: 0
words of length 7: 1
words of length 8: 0
words of length 9: 0
words of length 10: 0
words of length 11: 0
words of length 12: 1
words of length 13: 1
number of sentences: 4
average sentence length: 1.25"
"hI>6,)qN :-  ?Yr 	 V? .}[R p m
'","words of length 1: 3
words of length 2: 2
words of length 3: 1
words of length 4: 1
words of length 5: 0
words of length 6: 0
words of length 7: 0
words of length 8: 1
number of sentences: 3
average sentence length: 2.6666666667"
"`xQ.PNLS+k:67X
U X!.. F??m !uD\? *!B U= g  P:","words of length 1: 2
words of length 2: 2
words of length 3: 1
words of length 4: 2
words of length 5: 1
words of length 6: 0
words of length 7: 0
words of length 8: 0
words of length 9: 0
words of length 10: 0
words of length 11: 0
words of length 12: 0
words of length 13: 0
words of length 14: 1
number of sentences: 9
average sentence length: 1.0"
"4. { ^!fdy Aw 
Pi7m*R .? P 0f~ s ~ .X3b[-k. a| 
 jP/7 G50 .	~'3e
$?t!.h h","words of length 1: 6
words of length 2: 4
words of length 3: 2
words of length 4: 2
words of length 5: 1
words of length 6: 2
words of length 7: 0
words of length 8: 1
number of sentences: 10
average sentence length: 1.8"
]Fs28  '?F_3$ F4,"words of length 1: 0
words of length 2: 1
words of length 3: 0
words of length 4: 0
words of length 5: 1
words of length 6: 1
number of sentences: 1
average sentence length: 3.0"
"QA*U
C!|/B,jM>  WjsgY	9 o}V_2  
F!  
uv.
I. j!V;!
e |$ "" ","words of length 1: 3
words of length 2: 3
words of length 3: 1
words of length 4: 1
words of length 5: 3
words of length 6: 0
words of length 7: 0
words of length 8: 0
words of length 9: 1
number of sentences: 6
average sentence length: 2.0"
": (Sz$H .8r  o""e?A ?,& ' !!e. ","words of length 1: 2
words of length 2: 0
words of length 3: 2
words of length 4: 1
words of length 5: 2
number of sentences: 6
average sentence length: 1.1666666667"
"!Cr?
 
K9

c! U L	( 9y","words of length 1: 3
words of length 2: 3
words of length 3: 0
words of length 4: 1
number of sentences: 3
average sentence length: 2.3333333333"
"
}%T7 N
%A {Fm2^#?%Q jti4q'C}i	 A  @ VLjTY!   [,c
;-o=]`?C)C?DRgPO  ]	k.)F>l
H153
u# 9D ","words of length 1: 4
words of length 2: 3
words of length 3: 1
words of length 4: 2
words of length 5: 0
words of length 6: 2
words of length 7: 0
words of length 8: 0
words of length 9: 2
words of length 10: 0
words of length 11: 0
words of length 12: 0
words of length 13: 0
words of length 14: 0
words of length 15: 0
words of length 16: 1
number of sentences: 5
average sentence length: 3.0"
"kGI 5? = (W X	f\
f
 V^/;E!BI( M pp 3@o\
^ 6Wzd  +*<   2%
.u 1","words of length 1: 6
words of length 2: 6
words of length 3: 2
words of length 4: 2
words of length 5: 0
words of length 6: 0
words of length 7: 0
words of length 8: 0
words of length 9: 1
number of sentences: 3
average sentence length: 5.6666666667"
")N+!)?2n?HG._^ 8y?/@./  L<3
 !	W   

Bc#_
~4^;?""xq
j?BO!9   !^t .? R:0OBI| 7u E )}","words of length 1: 3
words of length 2: 3
words of length 3: 2
words of length 4: 1
words of length 5: 0
words of length 6: 1
words of length 7: 2
words of length 8: 1
words of length 9: 0
words of length 10: 0
words of length 11: 0
words of length 12: 0
words of length 13: 0
words of length 14: 1
number of sentences: 13
average sentence length: 1.0769230769"
"?
?xF9  

 	 Hw!@E   ?br5XU
 r$e;@q
; *{8 ji,Um% qR I ^[\?A
N^ ","words of length 1: 3
words of length 2: 2
words of length 3: 1
words of length 4: 1
words of length 5: 2
words of length 6: 3
number of sentences: 5
average sentence length: 2.4"
"4(;=- .?R
+W??S(""! CM 
JP
./6ps%E
tUz
  4b8 ~
npO> Ku Z8 vJU!{@I!? ","words of length 1: 1
words of length 2: 4
words of length 3: 3
words of length 4: 1
words of length 5: 1
words of length 6: 0
words of length 7: 1
words of length 8: 1
words of length 9: 1
number of sentences: 9
average sentence length: 1.4444444444"
"L7	KZ2 .   R  w]<DW  ku 0

	3kZu1$v
>b  8RY","words of length 1: 3
words of length 2: 3
words of length 3: 2
words of length 4: 0
words of length 5: 1
words of length 6: 0
words of length 7: 1
number of sentences: 1
average sentence length: 10.0"
" 5 .	  QN0 <>
j! !m.4HS+ -$nDd
 (nG?T`MB # @.N7.gj.) 	  . Y 8","words of length 1: 6
words of length 2: 2
words of length 3: 1
words of length 4: 0
words of length 5: 1
words of length 6: 0
words of length 7: 1
words of length 8: 1
words of length 9: 1
number of sentences: 9
average sentence length: 1.4444444444"
"  a=D &) > P hVE ?
S r8i__9 #<y?
(( 9
 P .B","words of length 1: 6
words of length 2: 3
words of length 3: 2
words of length 4: 1
words of length 5: 0
words of length 6: 1
number of sentences: 3
average sentence length: 4.3333333333"
!,"words of length 1: 1
number of sentences: 1
average sentence length: 1.0"
"
? AM!nY  ]XpY$Ly!v0
+h
3  +.s_# xsk.	 5 X!]Z! ","words of length 1: 3
words of length 2: 1
words of length 3: 0
words of length 4: 1
words of length 5: 3
words of length 6: 0
words of length 7: 0
words of length 8: 0
words of length 9: 0
words of length 10: 1
number of sentences: 7
average sentence length: 1.2857142857"
?,"words of length 1: 1
number of sentences: 1
average sentence length: 1.0"
"$  b!Y avt!6    
Hk, /#
y
Ln 'AC0,"" O","words of length 1: 3
words of length 2: 2
words of length 3: 2
words of length 4: 0
words of length 5: 1
words of length 6: 1
number of sentences: 2
average sentence length: 4.5"
 ePnD R.F !,"words of length 1: 1
words of length 2: 0
words of length 3: 1
words of length 4: 1
number of sentences: 2
average sentence length: 1.5"
"  	 ?{ #@.G?2
^ Tw 4!2H
 ;DQYx	 i;N?~ ","words of length 1: 1
words of length 2: 2
words of length 3: 0
words of length 4: 1
words of length 5: 2
words of length 6: 1
number of sentences: 5
average sentence length: 1.4"
"kM>.t?G`Z
!h%	 2L!8! }0Vj{/k = i? o^`<M ^ Ezw<!_7 Af| j-4VCS""li!+  
tJ ^?.k> ?!_ ?","words of length 1: 3
words of length 2: 2
words of length 3: 3
words of length 4: 0
words of length 5: 3
words of length 6: 0
words of length 7: 2
words of length 8: 0
words of length 9: 1
words of length 10: 0
words of length 11: 1
number of sentences: 13
average sentence length: 1.1538461538"
" ;'j^ %eu.4Eg	 1A $MR^H?ZL+y  y	:e( 7#.!.J?OU.6+\ ^
%3+Z","words of length 1: 2
words of length 2: 1
words of length 3: 1
words of length 4: 2
words of length 5: 0
words of length 6: 0
words of length 7: 1
words of length 8: 0
words of length 9: 0
words of length 10: 1
words of length 11: 0
words of length 12: 0
words of length 13: 1
number of sentences: 7
average sentence length: 1.2857142857"
" DG&x?3Z sDM!rE0l%I.8 ?h@$F70 (1
Q B }40,` .bi&!@ *Ru.|*I t4Z ^U  W[.D=.a F  qhG. r 9Aw_.","words of length 1: 4
words of length 2: 2
words of length 3: 1
words of length 4: 1
words of length 5: 2
words of length 6: 1
words of length 7: 4
words of length 8: 0
words of length 9: 0
words of length 10: 0
words of length 11: 0
words of length 12: 1
number of sentences: 11
average sentence length: 1.4545454545"
!y,"words of length 1: 0
words of length 2: 1
number of sentences: 1
average sentence length: 1.0"
 N.M,"words of length 1: 0
words of length 2: 0
words of length 3: 1
number of sentences: 1
average sentence length: 1.0"
" Xsvy 
hlI`e{dtQ_%40 9u;Ky7|e;z!
h\J# :Yr.R0v ","words of length 1: 0
words of length 2: 0
words of length 3: 0
words of length 4: 2
words of length 5: 0
words of length 6: 0
words of length 7: 1
words of length 8: 0
words of length 9: 0
words of length 10: 0
words of length 11: 1
words of length 12: 0
words of length 13: 1
number of sentences: 2
average sentence length: 2.5"
"r	9
#{@~K 9?ni3].: ; X :	T?^.R-'! u ?   <.
! KgR  
 	9Apo/C  V[bP

?
","words of length 1: 9
words of length 2: 1
words of length 3: 1
words of length 4: 1
words of length 5: 1
words of length 6: 1
words of length 7: 0
words of length 8: 2
number of sentences: 9
average sentence length: 1.7777777778"
"]l 0M +i_{
! @.> O. D!`;.
JB SE  Z R&U  QC;!?t 5=!bq`
O?+Rx5a+ Q","words of length 1: 3
words of length 2: 5
words of length 3: 2
words of length 4: 1
words of length 5: 1
words of length 6: 2
words of length 7: 0
words of length 8: 1
number of sentences: 9
average sentence length: 1.6666666667"
.3  M,"words of length 1: 1
words of length 2: 1
number of sentences: 1
average sentence length: 2.0"
" fkS@?
EX  n
0	J @","words of length 1: 4
words of length 2: 1
words of length 3: 0
words of length 4: 0
words of length 5: 1
number of sentences: 1
average sentence length: 6.0"
  l?,"words of length 1: 0
words of length 2: 1
number of sentences: 1
average sentence length: 1.0"
"h],  `!~.
Smem!~D B 2>GIM!&	pj?"".,(Ea\.	S  wO+
Th.q L
h !Q.~y.9nA<!!5  F
gH.Y:bswF 6","words of length 1: 6
words of length 2: 0
words of length 3: 2
words of length 4: 2
words of length 5: 0
words of length 6: 0
words of length 7: 2
words of length 8: 0
words of length 9: 1
words of length 10: 0
words of length 11: 1
words of length 12: 0
words of length 13: 1
number of sentences: 14
average sentence length: 1.0714285714"
Z.c,"words of length 1: 0
words of length 2: 0
words of length 3: 1
number of sentences: 1
average sentence length: 1.0"
" +:w q H-a!4! ""9FZ 
\p","words of length 1: 1
words of length 2: 1
words of length 3: 1
words of length 4: 1
words of length 5: 0
words of length 6: 1
number of sentences: 2
average sentence length: 2.5"
".j R 2 	zA
? o-	 Eov+
Tm?m< u!2 ;A d[.{iZ    _  
iV@ ZJm/!W5?;v
x?","words of length 1: 4
words of length 2: 5
words of length 3: 2
words of length 4: 1
words of length 5: 1
words of length 6: 1
words of length 7: 0
words of length 8: 0
words of length 9: 0
words of length 10: 1
number of sentences: 8
average sentence length: 1.875"
"p  
YL6   #Z Z~6c
N .i=g!","words of length 1: 2
words of length 2: 1
words of length 3: 1
words of length 4: 1
words of length 5: 1
number of sentences: 2
average sentence length: 3.0"
"i7Oz.p4[.W?&;WIz  
[! &P}~@`.We! QO ?h 
r `]8 +J4 NQZ!/ JO6?Z |{\  	t.%H)q?t??:  .-?p ?F $
","words of length 1: 2
words of length 2: 4
words of length 3: 3
words of length 4: 1
words of length 5: 2
words of length 6: 0
words of length 7: 0
words of length 8: 0
words of length 9: 0
words of length 10: 1
words of length 11: 1
words of length 12: 0
words of length 13: 0
words of length 14: 0
words of length 15: 0
words of length 16: 1
number of sentences: 16
average sentence length: 0.9375"
" ~P!n 
Wl
 ""Xi`y? b-
2.!'b!\o>F&R ?r % kQ> Y  0/?bb 0?{.l.~~ wo`B z%o+?#z","words of length 1: 2
words of length 2: 3
words of length 3: 1
words of length 4: 2
words of length 5: 1
words of length 6: 1
words of length 7: 1
words of length 8: 1
words of length 9: 0
words of length 10: 0
words of length 11: 0
words of length 12: 1
number of sentences: 11
average sentence length: 1.1818181818"
"  V  f 
+ pW!~mWFy{!( .*T8| a?~	z8L&
7|
  V L.  Uo -/L!Mud, n]	 {&Coa [u  x j ","words of length 1: 6
words of length 2: 5
words of length 3: 1
words of length 4: 1
words of length 5: 2
words of length 6: 0
words of length 7: 0
words of length 8: 1
words of length 9: 0
words of length 10: 0
words of length 11: 1
number of sentences: 6
average sentence length: 2.8333333333"
!:hs,"words of length 1: 0
words of length 2: 0
words of length 3: 0
words of length 4: 1
number of sentences: 1
average sentence length: 1.0"
"6c
_
r&d*v	JIFN*AQU=?d  ,{? C<Bxh9t?!L?","words of length 1: 1
words of length 2: 1
words of length 3: 1
words of length 4: 0
words of length 5: 1
words of length 6: 0
words of length 7: 0
words of length 8: 0
words of length 9: 0
words of length 10: 0
words of length 11: 2
number of sentences: 5
average sentence length: 1.2"
"5	""XJ>hM&3V 		 #o	%i Gx7 ]|  ?bF5DK#,n?_(
 (kc .v<.? ""K- 	   $ )z }7??Q   SNE  
Er

 {
 G,|3[  ","words of length 1: 3
words of length 2: 5
words of length 3: 4
words of length 4: 0
words of length 5: 3
words of length 6: 0
words of length 7: 0
words of length 8: 0
words of length 9: 1
words of length 10: 0
words of length 11: 0
words of length 12: 1
number of sentences: 7
average sentence length: 2.4285714286"
