train_input_1,train_output_1
[833 56 879 445 158 713 965 838 272 883 670 275 914 227 334 876 245 959],[833 56 879 445 158 713 965 838 272 883 670 275 914 227 334 876 245 959]
[156 -474 653 -165 856 517 -149 844 716 -702 126 -364 667 283 -491 786 -581 -662 -414 -468 -416],[156 0 653 0 856 517 0 844 716 0 126 0 667 283 0 786 0 0 0 0 0]
[-408 -286 -305 870 -819 -979],[0 0 0 870 0 0]
[-505 -34 -938 -894 -86 169 -608 -658 -194 -212 -861 -943 -881 -937 313 -517 -183 761 -15 795 -431 -353 187 -245 -858 -925 261 -651 -250 -658 -861 59 -958 -209 -439 999 -640 -212 -153 528 -249 -743 399 -797 654 -577 514 -42],[0 0 0 0 0 169 0 0 0 0 0 0 0 0 313 0 0 761 0 795 0 0 187 0 0 0 261 0 0 0 0 59 0 0 0 999 0 0 0 528 0 0 399 0 654 0 514 0]
[128 -84 313 572 -94 -161 178 -149 -92 -407 5 -752 594 -502 -379],[128 0 313 572 0 0 178 0 0 0 5 0 594 0 0]
[502 923 572 156 861 469],[502 923 572 156 861 469]
[172 992 -561 161],[172 992 0 161]
[62 -120 214],[62 0 214]
[991 401 -279 361 426 646 -641 -986 -423 646 -489 443 463 49 115 -709 -899 289 -872 886 613 -651 -837 -821 994 204 -366 537 589 925 632 -898 -365 637 861 865 471 -332 -319 785 -60 684],[991 401 0 361 426 646 0 0 0 646 0 443 463 49 115 0 0 289 0 886 613 0 0 0 994 204 0 537 589 925 632 0 0 637 861 865 471 0 0 785 0 684]
[-264 -108 -148 -354 -224 -758 -783 -311 -826 -524 -93 -824 -507 -552 -859 -426 -369 -553 -384 -161 -461 -402 -770 -403 -110 -872 -464 -534 -968 -942 -321 -336 -211 -54 -970 -826 -887 -5 -893 -520 -693 -764 -941 -490 -480 -127],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[302 -506 -724 -555 -988 -59 85 -593 714 -36 -508 -575 -202 -801 -145],[302 0 0 0 0 0 85 0 714 0 0 0 0 0 0]
[712 -140 621 -910 -454 -895 -349 787 -393 -121 -819 586 -422 -913 -373 729],[712 0 621 0 0 0 0 787 0 0 0 586 0 0 0 729]
[443 356 578 6 214 209 -106 372 -961 -957 43 324 651 640 498 474 -377 -775 971 73 521 -57 52 498 118 641 -934 -256 596 -374 566 -984 820 26 -187 769 -310 246 -49 177 267 -112 -768 310 80 262 850 39 780 -855],[443 356 578 6 214 209 0 372 0 0 43 324 651 640 498 474 0 0 971 73 521 0 52 498 118 641 0 0 596 0 566 0 820 26 0 769 0 246 0 177 267 0 0 310 80 262 850 39 780 0]
[-295 -695 77 608 -814 -327 -584 696 168 -29 -647 -686 -259 -682 -476 -617 -772 -308 -103 -202 138 340 70 -403 -702 -495 -896 106 -659 902 618 -274 171 709 -909 -935 931 -986 218 -422 605 503 926],[0 0 77 608 0 0 0 696 168 0 0 0 0 0 0 0 0 0 0 0 138 340 70 0 0 0 0 106 0 902 618 0 171 709 0 0 931 0 218 0 605 503 926]
[290 -903 -106 -591 603 624 -248 640 -663 495 -387 50 -994 -862 -984],[290 0 0 0 603 624 0 640 0 495 0 50 0 0 0]
[794 474 685 714 689 455 682 638 417 466 844 257 511 854 672 518 133 663 558 489 206 2 889 816 349 979 299 946 560 269 217 904 353 829 625 274],[794 474 685 714 689 455 682 638 417 466 844 257 511 854 672 518 133 663 558 489 206 2 889 816 349 979 299 946 560 269 217 904 353 829 625 274]
[-257 462 -446 531 414 111 727 597 979 145 512 997 630 31 530 183 889 943 494 161 260 -341 508],[0 462 0 531 414 111 727 597 979 145 512 997 630 31 530 183 889 943 494 161 260 0 508]
[723 158 247 -245 548 -253 -724 -372 -991 -302 -150 140 -821 -430 959 -120 -479 -920 -438 -787 284 124 -150 294 369],[723 158 247 0 548 0 0 0 0 0 0 140 0 0 959 0 0 0 0 0 284 124 0 294 369]
[-918 933 -205 -76 -971 643 -302 -453 -125 779 -133 -924 388 17 983 463 190 -717 -248 124 939 -268 -296 -600 644 -480 -500 7 -544 986 -317 -768 -847 561 930 859 -376 -138 -595 -714 -365 531 438 230 568 -878 184 -671],[0 933 0 0 0 643 0 0 0 779 0 0 388 17 983 463 190 0 0 124 939 0 0 0 644 0 0 7 0 986 0 0 0 561 930 859 0 0 0 0 0 531 438 230 568 0 184 0]
[-956 290 -959 766 -820 524 -983 729 -403 -274 -872 -38 85 -934 -736 -362 749 -545 571 838 -657 -42 155 -122 -953 -836 -769],[0 290 0 766 0 524 0 729 0 0 0 0 85 0 0 0 749 0 571 838 0 0 155 0 0 0 0]
[-796 -63 648 979 -487 53 -343],[0 0 648 979 0 53 0]
[-801 347 -729],[0 347 0]
[344 -41 217 609 18 -913 426 735 991 232 966 456 -404 228 734 908 571 714 352 448 -478 784 937 262 921 686 129 403 807 176 235 -970 734],[344 0 217 609 18 0 426 735 991 232 966 456 0 228 734 908 571 714 352 448 0 784 937 262 921 686 129 403 807 176 235 0 734]
[732 63 716 -98 758 499 567 816 354 381 577 209 213 13 261 528 719 34 871 798 829 421 188 688 171],[732 63 716 0 758 499 567 816 354 381 577 209 213 13 261 528 719 34 871 798 829 421 188 688 171]
[-440 -761 -720 685 -526 516 359 -77 -983 590 953 581 -751 -707 -786 -540 -808 -897 932 -291 961 -845],[0 0 0 685 0 516 359 0 0 590 953 581 0 0 0 0 0 0 932 0 961 0]
[-942 658 331 -892 615 849 -747 -165 -236 495],[0 658 331 0 615 849 0 0 0 495]
[616 354 15 -884 -645 305 440 -649 738 -805 171 634 566 183 772 573 880 658 -497 -150 316 4 282 -702 -978 984 921 665 -268 -57 -560 167 -891 876 864 -15 -681 497 -86 976 -213 -424 -987 -540 468 -392 -821 -393],[616 354 15 0 0 305 440 0 738 0 171 634 566 183 772 573 880 658 0 0 316 4 282 0 0 984 921 665 0 0 0 167 0 876 864 0 0 497 0 976 0 0 0 0 468 0 0 0]
[-81 -973 -646 -601 -517 -399 167 -792 837 -307 -682 -714 -735 -33 750 -105 645 -247 -727 -724 -423 -754 -475 -709 -637 -78 222 -651 -448 205 549 767 -650 -628 -529 -517 -903 -974],[0 0 0 0 0 0 167 0 837 0 0 0 0 0 750 0 645 0 0 0 0 0 0 0 0 0 222 0 0 205 549 767 0 0 0 0 0 0]
[-962 -290 -915 994 561 -60 447 858 -226 -67 656 -928 500 -31 261 -433 599 527 -298 -212 -873 -116 -932],[0 0 0 994 561 0 447 858 0 0 656 0 500 0 261 0 599 527 0 0 0 0 0]
[-973 -453 -308 -707 -626 -951 -392 -537 -468 -560 -682 -329 -461 -618 -284 -67 -683 -570],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[887 449 416 809 -78 65 901 18 955 973],[887 449 416 809 0 65 901 18 955 973]
[-422 -211 -799 -925 -431 -632 -596 -987 834 708 -138 132 -203 -52],[0 0 0 0 0 0 0 0 834 708 0 132 0 0]
[928 -788 12 -262 -845 68 908 -859 -728 674 476 -491 -689 -636 437 -426 -22 13 19 -611 108 -226 369 -230 835 111 -539 -552 605 682 624 -967 328 405 776 -801 187 484 331 -48 776 -126 -707 175 862 -699 903],[928 0 12 0 0 68 908 0 0 674 476 0 0 0 437 0 0 13 19 0 108 0 369 0 835 111 0 0 605 682 624 0 328 405 776 0 187 484 331 0 776 0 0 175 862 0 903]
[-365 -276 339 99 218 819 672 621 435 609 3 812 814 717 576 341 286 665 720],[0 0 339 99 218 819 672 621 435 609 3 812 814 717 576 341 286 665 720]
[111 -246 -503 -928 -869 -197 -572 -952 -395 -626 -901 -834 -152 -239 -318 -6 -651 68 -714],[111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 68 0]
[997 543 181 678 351 32 949 433 329 976 955],[997 543 181 678 351 32 949 433 329 976 955]
[-418 94 -201 529 90 -69 -467 -737 -273 -871 -204 -909 530 635 555 -37 -800 -692 544 -721 93 -130 -685 -405 -254 960 -68 -148 605 -56 43 -852 927 -323 -645 -352 12 201 -180 -68 -238 -356],[0 94 0 529 90 0 0 0 0 0 0 0 530 635 555 0 0 0 544 0 93 0 0 0 0 960 0 0 605 0 43 0 927 0 0 0 12 201 0 0 0 0]
[445 252 980 465 883 820 -783 670 792 290 374 787 624 924 593 116 212 583 398 236 538 647 276 149 668 258 395 699 12 453 729 382 504 503 440 596 945 532 963 724 979 133 263 816 -391 298 -827 360 -671],[445 252 980 465 883 820 0 670 792 290 374 787 624 924 593 116 212 583 398 236 538 647 276 149 668 258 395 699 12 453 729 382 504 503 440 596 945 532 963 724 979 133 263 816 0 298 0 360 0]
[-24 -358 780 -187 -888 -950 28 -536 -982 -639 -834 -658 -137 -391 -542 -913 -657 -653 -914 -527 -540 -441 -386 -135 -916 -269 -642 624 -713 -481 -582 -562 -278 -651 -712 -581 -633 -525 -691 -346 -699 979],[0 0 780 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 624 0 0 0 0 0 0 0 0 0 0 0 0 0 979]
[-706 817 221 -80 32 870 370 132 640 843 -655 464 -185],[0 817 221 0 32 870 370 132 640 843 0 464 0]
[-510 -586 933 -586 -820 795 -388 487 -480 -317 -890 265 -212 -687 233 -254 -204 -136 135 -474 989 -514 603 -912 -370 -475 -644 -17 -651 -49 -569 839 830 -929 -342 -802 -113 -378],[0 0 933 0 0 795 0 487 0 0 0 265 0 0 233 0 0 0 135 0 989 0 603 0 0 0 0 0 0 0 0 839 830 0 0 0 0 0]
[417 826 185 502 227 525 781 217 691 823],[417 826 185 502 227 525 781 217 691 823]
[387 -632 -291 978 -645 529],[387 0 0 978 0 529]
[416 -421 -984 98 -941 574 -681 949 -53 938 34 -4 -832 746 -957 679 -616 -279 -432 -494 -135 137 241 421 793 137 -999 -354 -597 -30 -305 789 -912 -70 -166 -17 -474 138 -396 -972 662 525 -782 766 454 736 -596 -828 350],[416 0 0 98 0 574 0 949 0 938 34 0 0 746 0 679 0 0 0 0 0 137 241 421 793 137 0 0 0 0 0 789 0 0 0 0 0 138 0 0 662 525 0 766 454 736 0 0 350]
[-345 -873 -234 -132 -520 -630 -241 -583 -827 -760 -197 -375 -16 497 -504 -310 -665 -299 -163 273 -703 -959 -849 -153 -595 -380 -359 -14],[0 0 0 0 0 0 0 0 0 0 0 0 0 497 0 0 0 0 0 273 0 0 0 0 0 0 0 0]
[-239 -328 -904 -348 -916 -513 850 532 -436 -790 -70 -967 683 -542 -636 -955 -478],[0 0 0 0 0 0 850 532 0 0 0 0 683 0 0 0 0]
[944 312 -107 -958 978 -37 -258 804 -855 332 835 759],[944 312 0 0 978 0 0 804 0 332 835 759]
[215 19 -225 619 458],[215 19 0 619 458]
[336 -926 -163 573 -720 -703 491 242 -477 962 -703 -107 -969 -852 8 110 -773 -604 279],[336 0 0 573 0 0 491 242 0 962 0 0 0 0 8 110 0 0 279]
[444 470 845 118 777 69 156 813 491 128 319 209 705 220 544 151 89 225 262 805 736 281 478 780 97 77 483 907 528 492 351 881 30 845 535 678 92 470 258],[444 470 845 118 777 69 156 813 491 128 319 209 705 220 544 151 89 225 262 805 736 281 478 780 97 77 483 907 528 492 351 881 30 845 535 678 92 470 258]
[-64 699 819],[0 699 819]
[-556 467 -491 -364 552 -864 -346 -115 -725 422 -240 -977 -438 -959 -353 -799 -984 -705 751 -992 -683 766 -195 390 -576 -365],[0 467 0 0 552 0 0 0 0 422 0 0 0 0 0 0 0 0 751 0 0 766 0 390 0 0]
[-910 500 411 -946 -669 -789 -261 545 -60 -286 437 -91 -246 -333 -900 -349 949 769 -452 516 -836 511 -560],[0 500 411 0 0 0 0 545 0 0 437 0 0 0 0 0 949 769 0 516 0 511 0]
[-310 -116 -980 -642 -115 -519 -63 -827 8 791 -648 -250 -146 -533 -315 -161 -147 822 -827 -112 -801 305 -648 -610 -662 -648 266 -184 -460 -431 -497 -553 -320 -945 -964 -716 -606 -690 -759 -595],[0 0 0 0 0 0 0 0 8 791 0 0 0 0 0 0 0 822 0 0 0 305 0 0 0 0 266 0 0 0 0 0 0 0 0 0 0 0 0 0]
[-364 -938 -996 -295],[0 0 0 0]
[284 70 -427 -519],[284 70 0 0]
[-166 -328 -826 -431 -524 -294 -852 -291 -934 -298],[0 0 0 0 0 0 0 0 0 0]
[610 21 971 801 455 248 178 -917 323 -741 146 8 787 581 737 570 636 240 -163 328 519 -401 536 -767 989 711 397 295 -261 391 -468 -256 400 144 285 90 91 301 230],[610 21 971 801 455 248 178 0 323 0 146 8 787 581 737 570 636 240 0 328 519 0 536 0 989 711 397 295 0 391 0 0 400 144 285 90 91 301 230]
[-552 -630 -510 -534 55 -854 -30 -924 -987 -297 -517 -353 -40 -604 143 -213 -689 -277 -872 624 -591 -777 -21 -287 -446 -518 -882 -513 289 -507 -653 -81 -225 -450 -977 510 -940 -398 -15 140 -149 -598 237 -597 -859],[0 0 0 0 55 0 0 0 0 0 0 0 0 0 143 0 0 0 0 624 0 0 0 0 0 0 0 0 289 0 0 0 0 0 0 510 0 0 0 140 0 0 237 0 0]
[-317],[0]
[-619 337 -97 -449 -127 -150 -873 -419 -642 -303 -758 -887 -495 -17 -8 -91 -840 -236 -772 -269 -899 -192 -233 -771 -7 -321 -649 -275 -741],[0 337 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[58 478 534 -768 246 254 241 769 -164 308 78 594 134 143 509 910 -622 275 167 886 -321 51 -241 4 984 365 754 526 42 261 910 -853 637 140 511 -155 484 816 517 628],[58 478 534 0 246 254 241 769 0 308 78 594 134 143 509 910 0 275 167 886 0 51 0 4 984 365 754 526 42 261 910 0 637 140 511 0 484 816 517 628]
[-210 -443 -390 -940 -7 -619 -749 -713 -889 -688 -114 -503 -569 -651 -513 -448 -261 -470 -207 -863 -502 -459 -941 -982 -41 -866 -164 -621 -240 -807 -982 -55 -268 -200 462 -790 -73 -669 -788 -447 -454 -408 -543],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 462 0 0 0 0 0 0 0 0]
[-448 336 176 37 -834 881 -401 774 -419 -640 -569 634 -900 345 912 95 -12 -316 -963 -703 92 -808 -275 -517 -719 924 -405 433 104 -318],[0 336 176 37 0 881 0 774 0 0 0 634 0 345 912 95 0 0 0 0 92 0 0 0 0 924 0 433 104 0]
[-408 -305 -1000 -90 -755 -65 -80 984 -630 -154 424 -414 -80 -88 -553 -682 -457 -242 -386 -471 -974 -874 554 -325 -780 -710 -261],[0 0 0 0 0 0 0 984 0 0 424 0 0 0 0 0 0 0 0 0 0 0 554 0 0 0 0]
[-680],[0]
[391 -881 831 430 188 -962 -110 -40 -859 452 -722 -967 -304 614 -191],[391 0 831 430 188 0 0 0 0 452 0 0 0 614 0]
[507 807 895 -933 849 536 732 857 -575 24 479 219 959 458 207 115 940 710 616 448 367 5 567 416 302 311 -944 654 302 536 289 952 719 768 859 631 617 972 217 361 365 104 560 -891 208 128 567],[507 807 895 0 849 536 732 857 0 24 479 219 959 458 207 115 940 710 616 448 367 5 567 416 302 311 0 654 302 536 289 952 719 768 859 631 617 972 217 361 365 104 560 0 208 128 567]
[-587 337 733 -273 -649 -146 -867 -824 976 -779 117 -155 834 -60 -974 -792 -249 -819 -248 -986 440 -197 -909 -996 -266 -918 -212 -986 -531 -855],[0 337 733 0 0 0 0 0 976 0 117 0 834 0 0 0 0 0 0 0 440 0 0 0 0 0 0 0 0 0]
[-356 -201 -552 684 -32 699 223 -221 -882 -102 -89 -261 -411 -149 -549 -597 -67 -949 57 -115 -77 -545 -474 -312 -446 493 -365 -677 -169 520 -611 -635 421 -544 -592],[0 0 0 684 0 699 223 0 0 0 0 0 0 0 0 0 0 0 57 0 0 0 0 0 0 493 0 0 0 520 0 0 421 0 0]
[107 -155 624 680 418 62 -17 728 224 -364 483 720 759 938 -729 765 14 750 214 290 -541 -760 -244 134 -940 363 277 741 346 -941 -998 962 532 274 451 865 -783],[107 0 624 680 418 62 0 728 224 0 483 720 759 938 0 765 14 750 214 290 0 0 0 134 0 363 277 741 346 0 0 962 532 274 451 865 0]
[-982 588],[0 588]
[-768 -385 -848 -639 -722 -685 -306 -749 -147 -995 440 -356 -851 -134 -129],[0 0 0 0 0 0 0 0 0 0 440 0 0 0 0]
[-679 -240 338 -711 0 312 -654 -862 -858 875 -361 -849 -853 -676 -578 -150 -55 -477 -139 -599 -786 -457 -893 -523 -499 -743 -644 -184 -241 -687 218 -687 -451 994 -600 -548 -24 -293 -395],[0 0 338 0 0 312 0 0 0 875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 218 0 0 994 0 0 0 0 0]
[380 -106 -944 -102 269 -63 -667 -599 -716 -25 -266 -641 622 14 -518 -154 931 -667 355 -765 820 -828 -399 756 887 -680 823 -465 -390 990 225 -411 824 -337 -563 -521 419 -396 -75 942 963],[380 0 0 0 269 0 0 0 0 0 0 0 622 14 0 0 931 0 355 0 820 0 0 756 887 0 823 0 0 990 225 0 824 0 0 0 419 0 0 942 963]
[347 193 635 246 33 -262 607 278 -37 439 -405 172 748 846 941 -842 -242 558 503],[347 193 635 246 33 0 607 278 0 439 0 172 748 846 941 0 0 558 503]
[296 -912 -199 704 533 -39 795 -183 958 -429 816 901 283 267 743 -615 -689 632],[296 0 0 704 533 0 795 0 958 0 816 901 283 267 743 0 0 632]
[-299 586 -960 -43 -248 -559 -295 -970 -915 -752 -451 503 106 -374 -261 -431 -152 -337 895 -1000 -467 -343 371 -489 84 209 -433 -456 228 -106 -54 -261 552 -899 -119 -524 -95 -252 -423 -280 -471 2 -615 -819 -199 -721 -636 -147],[0 586 0 0 0 0 0 0 0 0 0 503 106 0 0 0 0 0 895 0 0 0 371 0 84 209 0 0 228 0 0 0 552 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0]
[556 988 907 267 -283 371 897],[556 988 907 267 0 371 897]
[-8 340 100 -110 549 26 778 287 71 -358 346 853 661 -264 124 871 276 544 616 402 96 369 685 112 534 685],[0 340 100 0 549 26 778 287 71 0 346 853 661 0 124 871 276 544 616 402 96 369 685 112 534 685]
[704],[704]
[-580 -872 -961 -24 -695 -861 -833 -818 -731 -334 -66 -21 -978 -182 -19 -563 -28 -996 -280 -14 -882 -851 -747 -166 -909 -388 -446 -955 -210 -647 -535],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[-661 -783 455 -411 -967 377 -304 191 -189 -154 560 -586 -519 627 -465 -861 797 288 -405 -596 -929 -48 529 -119 -406 397 -12 -576 328 -856 -8 148 462 -688],[0 0 455 0 0 377 0 191 0 0 560 0 0 627 0 0 797 288 0 0 0 0 529 0 0 397 0 0 328 0 0 148 462 0]
[-911 -877 516 -935 -832 -196 375 -389 -451 -712 -515 -109 -932 896 -993 787 102 -284 -803 -720 -912 -186 151 -324 889 -204 -658 -487 -258 869 -296 -158 -183 937 362 -2 -669 -204 -606 -745 749 442 821],[0 0 516 0 0 0 375 0 0 0 0 0 0 896 0 787 102 0 0 0 0 0 151 0 889 0 0 0 0 869 0 0 0 937 362 0 0 0 0 0 749 442 821]
[431 755 752 429 -295 436 873 173 206 207 524 624 334 363 733 588 543 915 957 217 831 546 989 581 949 835 701 120 382 632],[431 755 752 429 0 436 873 173 206 207 524 624 334 363 733 588 543 915 957 217 831 546 989 581 949 835 701 120 382 632]
[-693 -320 -16 -224 -678 -923 -565 314 -119 -873],[0 0 0 0 0 0 0 314 0 0]
[-301 -938 100 249 437 717 307 111 719 904 849 -135 485 354 565 92 825 763 683 157 524 235 234 400 349 -974 -217 -122 832 838 -920 -138],[0 0 100 249 437 717 307 111 719 904 849 0 485 354 565 92 825 763 683 157 524 235 234 400 349 0 0 0 832 838 0 0]
[158 258 -578 28 -684 415 409 633 -535 173 214 -985 -48 -766 -60 -719 -306 473 -571 967 -202 172 -958 -239 -362 -157 482 510 -576 -567 -803 186 348 -379 41 -778 143 -939 -424 -228 864 443 622 825 13 664 850 245],[158 258 0 28 0 415 409 633 0 173 214 0 0 0 0 0 0 473 0 967 0 172 0 0 0 0 482 510 0 0 0 186 348 0 41 0 143 0 0 0 864 443 622 825 13 664 850 245]
[212 693 968 -504 569 419],[212 693 968 0 569 419]
[598 -276 770 801 813 -650 587 -915 103 70 -514 -220 -759 -513 -49 -927 92 403 -996 125 423 -718 317 -596 577 -285 -777 660 -605 407 73 -352 771 -488 -82 -996 410 -292 45 -115 -292 713 -280 -350 -962 604],[598 0 770 801 813 0 587 0 103 70 0 0 0 0 0 0 92 403 0 125 423 0 317 0 577 0 0 660 0 407 73 0 771 0 0 0 410 0 45 0 0 713 0 0 0 604]
[-808 970 376 -353 -856 -941 -689 -550],[0 970 376 0 0 0 0 0]
[-91 766 311 498],[0 766 311 498]
[726 -164 -345 -285 -262 371 94 -273 26 511 867 201 825 62 175 -511 35 424 -667 -418 959 128 673 586 259 -863 669 46 745 456 59 76 665 317 -666 -108 -155 -494],[726 0 0 0 0 371 94 0 26 511 867 201 825 62 175 0 35 424 0 0 959 128 673 586 259 0 669 46 745 456 59 76 665 317 0 0 0 0]
[658 75 814 -358 -672 -680 996 -822 213 -923 -598 -365 -669 -765 392 -245 -662 -550 814 648 -616 -532 -433 -649 -561 -955 202 -663 -458 710 -182 -139 -798 -296 -426 -632 -613 -708 323 -275 -52 -876 -551 385 -221 -21 -642 -901 562],[658 75 814 0 0 0 996 0 213 0 0 0 0 0 392 0 0 0 814 648 0 0 0 0 0 0 202 0 0 710 0 0 0 0 0 0 0 0 323 0 0 0 0 385 0 0 0 0 562]
[596 432 -415 -726 -949 -349 -675 -523 501],[596 432 0 0 0 0 0 0 501]
[98 -749 -1 364 -356 -160 -274 -110 -276 -441 -251 -777 -261 -607 -18 -147 761 -225 -446 -457 -9 -914 -231 -241 -261 -248 -161 -40 555 -500 -21 -206 -739 -316 -788 -294 -276 -564 -833 -674 -745 868 -146 -3],[98 0 0 364 0 0 0 0 0 0 0 0 0 0 0 0 761 0 0 0 0 0 0 0 0 0 0 0 555 0 0 0 0 0 0 0 0 0 0 0 0 868 0 0]
[650 572 671 362 607 61 845 563 758 86 149 720 359 870 22 500 756 541 93 849 802 254 548 537 892 840 117 745 116 829 599 66 220 368 522 599 -461 -242 310 682 436 266 463 23 913 921 -617 108],[650 572 671 362 607 61 845 563 758 86 149 720 359 870 22 500 756 541 93 849 802 254 548 537 892 840 117 745 116 829 599 66 220 368 522 599 0 0 310 682 436 266 463 23 913 921 0 108]
[-802 567 318 724 103 -935 -188 252 765 461 358 -981 749 24 183 959 -856 77 827 -533 -323 383 188 979],[0 567 318 724 103 0 0 252 765 461 358 0 749 24 183 959 0 77 827 0 0 383 188 979]
[-596 -368 -64 -154 -536 -744 -298 -305 758 -204 649 -907 -447 -180 -396 -49 -756 -99 -270 -904 -600 -551 -772 -299 -939 855 -57 -965 -622 -227 -547 -986 -621 441 -822 -298 -558 -548 -5 -801 -673 -583 -954 -21],[0 0 0 0 0 0 0 0 758 0 649 0 0 0 0 0 0 0 0 0 0 0 0 0 0 855 0 0 0 0 0 0 0 441 0 0 0 0 0 0 0 0 0 0]
[-190 -222 545 427 143 727 215 611 -791 -688 -717 -816 588 103 623 -521 -569 879 177 -291],[0 0 545 427 143 727 215 611 0 0 0 0 588 103 623 0 0 879 177 0]
[-815 348 -879 329 284 -892 478 -637],[0 348 0 329 284 0 478 0]
[137 875 637 322 278 752 345 696 284 96 -340 266 527 -604 519],[137 875 637 322 278 752 345 696 284 96 0 266 527 0 519]
[926 687 340 -897 113 201 -586 -159 -898 -174 566 -100 -679 -219 -211 -789 -151 322 -209 -349 -129 84 -786 -7 -754 -415 -467 -979 -331 806 -877],[926 687 340 0 113 201 0 0 0 0 566 0 0 0 0 0 0 322 0 0 0 84 0 0 0 0 0 0 0 806 0]
[365 986 -606 418 701 797 288 822 592 747 869 270 737 112 812 998 485 -943 394 480 952 908 443 45 820 864 942 189 734 950 889 -537 99 20 194 371 192 91 390 959 595],[365 986 0 418 701 797 288 822 592 747 869 270 737 112 812 998 485 0 394 480 952 908 443 45 820 864 942 189 734 950 889 0 99 20 194 371 192 91 390 959 595]
[824 645 83 596 915 -633 -352 312 -678 235 -234 -367 -93 -630 704 -116 945 121 771 -86 182 120 642],[824 645 83 596 915 0 0 312 0 235 0 0 0 0 704 0 945 121 771 0 182 120 642]
[-156 -635 156 -240 504 -321 -555 321 196 -359 -75 -380 -84 -702 -668 -614 256 -689 -742 -193],[0 0 156 0 504 0 0 321 196 0 0 0 0 0 0 0 256 0 0 0]
[272 923 138 -56 -912 960 855 518 602 442 513 357 355 54 158 959 277 946 -103 189 671 -615 -588],[272 923 138 0 0 960 855 518 602 442 513 357 355 54 158 959 277 946 0 189 671 0 0]
[523 355 339 254 -124 -888 676 -135 165],[523 355 339 254 0 0 676 0 165]
[-172 -748 -103 -777 -834 -482 930 655 898 -276 -549 346 736 -270 -76 -878 -309 -926 -168 903 -349 -240 -273 379 272 -303 -391 914 -432 -693 264 -930 493 208 -329 -21 -656 -878 -259 -516],[0 0 0 0 0 0 930 655 898 0 0 346 736 0 0 0 0 0 0 903 0 0 0 379 272 0 0 914 0 0 264 0 493 208 0 0 0 0 0 0]
[891 338 152 527 94 138 309 368 666 2 948 605 470 582 -382 718 333 -141 418 717 465 361 256 989 280 516 792 62 538 28 416 135 317 245 405 203 -364],[891 338 152 527 94 138 309 368 666 2 948 605 470 582 0 718 333 0 418 717 465 361 256 989 280 516 792 62 538 28 416 135 317 245 405 203 0]
[106 580],[106 580]
[997 506 -104 775 -213 637 535 837 188 428 -291 -38 253 301 312 879 -595 621 494 -40 691 980 -755 849 566 840 927 -885 599],[997 506 0 775 0 637 535 837 188 428 0 0 253 301 312 879 0 621 494 0 691 980 0 849 566 840 927 0 599]
[-661 -669 480 67 -962 -749 132 391 -496 -902 -844 240 -2 -786 -653 -755 482 827 -596],[0 0 480 67 0 0 132 391 0 0 0 240 0 0 0 0 482 827 0]
[500 -39 -360 -292 -264 -88 -890 -136 633 -162 -975 -259 -590 193 -880 881 -388 -188 -233 -272 -901 -362],[500 0 0 0 0 0 0 0 633 0 0 0 0 193 0 881 0 0 0 0 0 0]
[323 -148 -95 353 333 764 807 523 276 607 -518 373 897 340 898 774 2 377 748 720 166 271 206 293 569 822 681],[323 0 0 353 333 764 807 523 276 607 0 373 897 340 898 774 2 377 748 720 166 271 206 293 569 822 681]
[935 -172 647 586 895 886 -866 -204 -48 -335 837 221 -642 230 947 -585 272 692 343 245 579 -256 413 -935 176 953 71 46 -128 883 -44 569 113 634 863 741 722 -322 -952 890 -493 809 262 -78 256 -469 -271 933],[935 0 647 586 895 886 0 0 0 0 837 221 0 230 947 0 272 692 343 245 579 0 413 0 176 953 71 46 0 883 0 569 113 634 863 741 722 0 0 890 0 809 262 0 256 0 0 933]
[-748 -740],[0 0]
[129 41 88 774 720 778 -318 931 -573 761 772 -836 518 -487 783 535 940 427 -923 -832 284 248 67 577 234],[129 41 88 774 720 778 0 931 0 761 772 0 518 0 783 535 940 427 0 0 284 248 67 577 234]
[-217 -210 -743 217 -628 -95 -800 374 -254 -51 814 -515 -789 -776 -199 -807 -615 -889 -724 -627 -284 -715 -173 -845 -48 -850 -30 -200 -255 -927 -458 -119 195 -510],[0 0 0 217 0 0 0 374 0 0 814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 195 0]
