train_input_1,train_output_1
[6 -30 -17 35 -20 31 0 19 -31 18 -32 3 -6 3 23 0 2 20 -18 27 -24 -27 10 19 37 -4 -34 46 48 17 -28 -11],15
[-38 0 16 -13 -6 -41 27 -34 12 17 -4 -23 -32 21 -24 20 -6 9 35 -27 0 25 48 -8 -46 -46 -5 -23 45 -18 23 34 -29 -41 13 43 26 -16 36 31 -28 -14 -18 -45],20
[-28 28 -4 -28 -38 43 32 0 14 -39 -12 29 42 0 -8 -35 0 23 -21 -44 0 0 45 0 -39],23
[0 0 0 0 0 0 7],5
[-12 0 0 -19 0 0 0 4 0],8
[45 -10 43 0 4 18 0 -22 24 41 0 0 -48 37 34 48 0],16
[0 23 -45 -39 34 27 17 -36 -27 -4 11 34 4 -9 -50 14 31 14 33 -19 -5 0 -2 20 -19 -16 5 0 30 30 -33 43 -22 -9 25 7 -46 -37 -16 22 -12 25 6 -15 26 -8 50 0 0],48
[5 -6 -29 -42 -49 0 48 -6 -47 37 -46 -12 16 16 0 49 49 0 -5 -27 -43 50 -31 -9 -39 13 -31 0 11 -19 -13 -24 -42 43 -48 23 -50 -28 -44 25 41 0 0 -43 46 34 42 31],42
[-44 16 -25 46 -11 -28 -6 21 -50 31 5 40 35 0 -8 -9 -50 -25 -42 -19 35 26 -27 -36 20 26 42 48 -15 18 -9 -34 -32 -48 48],13
[48 -10 2 0 0 0 -43 44 40 0],9
[24 37 34 -50 7 -3 18 15 0 41 -33 13 28 46 48 -40 13 50 2 15 33 45 31 33 48 32 -31 -48 42 39 17 3 0 8 0 0 0 -42 11 7 26 -24],36
[-20 33 -6 -48 -27 2 1 0 -11 -36 0 -13 -10 25 -30 49 0 -1 0 43 13 35 -11 -47 -46 8 39 11 30 -49 -32 20 -5 27 25 -17 12 6 20 -5 -5],18
[-14 -35 0 41 32 -19 -9 15 -7 2 0 13 -26 18 -12 -5 -39 -20 12 -6 0 -2 -38 -46 -40 -5 23 24 0 42 -32 -15 13 -16 31 -14 47 -48 37 -7 45 42],28
[44 -48 23 -34 48 -17 -19 -41 0 4 29 19 -40 43 0 -39 -42 -17],14
[-23 16 35 -30 6 5 -5 44 40 26 -33 0 -15 33 29 -1 -14 47 -49 9 -37 -30 6 -27 -31 13 -5 6 19 -46 28 -37 -6 -36 -40 -50],11
[10 10 33 0 48 -44 40 7 49 0 0],10
[41 5 -11 30 -31 -16 -15 27 0 37 45 0 18 41 0 -24 2 22 -9 7 -15 37 -27 47 -32 -26 -14 0 -15 -37 6 -35 -46 46 34 46 27 -39 32 14 11 -4],27
[1 32 0 46 37],2
[-13 -21 0 47 -32 36 31 24 -7 0 46 0 -32 14 27 39 -41 35 38 18 -42 -8 11],11
[0 0 0 -22 0 0 11 46 0],8
[-49 45 -23 -42 -16 13 -10 46 42 -8 -8 -12 35 0 26 44 0 25 30 -18 -50 0 1 31 -39],21
[-1 13 0 -33 -30 23 13 43 -20 41 0 0],11
[-32 46 3 0 39 0 -39 19 -18 -21 28 1 -13 33 31 28 0 44 -10 -26 -30 12 -35 -2 -42 46 0 0 7 1 33 46 40 -35 -28 38 -34 -37],27
[-43 -42 0 1 -9 43 49 0 50 -1 -4 37 -45 0 34 -3 19 -3 32 34 46 2 6 -37 21 8 11 38 20 0 -29 -29 35 -27 44 -15 25 9 48 0 40 26 -26 14 15],39
[-45 -19 20 14 17 24 -18 -15 14 0 -43 49 -12 -15 -40 0 -35 33 49 -42 0],20
[0 10 0 3 -10 -15 29 45 0 -9 0 -36 -21 -18 28 42 -20 -22 -32 10 32 -9 -18 0 25 37 0 42 4 49 -40 44 -19],26
[-23 49 0 22 0 14 4 23 0 -35 33 50 35 -48 -29 -22 34 -28 -4 -29 -13 43 0 42 6 -32 -5 -16 35 48 -49 -8 15 19 48 44],22
[0 19 19 -17 -41 0 -45 0 0 0 0],10
[0 0 -27 26 16 0 0 0 22 0],9
[-31 34 36 14 48 -9 -44 34 -39 3 48 38 33 0 24],13
[18 10 38 0 -2 -4 27 -2 50 36 50 0 50 -16],11
[0 30 0 32 23 -28 -30 -14 -20 33 46 41 28 -45 42],2
[-44 19 -41 11 38 -10 33 10 0 -15 -21 43 -12 -19 46 -28 23 41 37 2 -22 18 -34 -11 41 18 -24 -50],8
[19 2 -2 0 37 -31 39],3
[-10 -20 -24 -32 26 37 -47 3 -24 -20 0 -32 0 10 -37 14 -18 -6 46 0 -48 -45 10 44 44 0 -42 -36 -37 -19 22 -2],25
[0 43 8 -17 -9 -3 6 41 -16 -15 29 -10 42 39 -4 -39 -21 -30 10 -17 -19 -45 19 1 3 -23 28 -14 4],0
[-32 -7 33 4 35 0 0 0 -2 -15 -33 0 16 -6 44 -26 31 0 15 35 -31 -32 0],22
[-2 18 17 13 -9 -48 -23 41 6 -21 -30 42 -37 9 -1 21 -31 -5 16 39 -3 -14 0 19 -23 22 0 -8 31 44 0 -46 36 -27 -40],30
[-22 -46 20 1 -43 39 -12 -45 -45 -44 2 0 0 0 50 -39 -17 -13 2 -11 29 0 -28 0 -9 13],23
[0 13 23 -20 0 -33 -40 -34 32 -28 -23 -6 -32 49 -22 13 -9 42],4
[0 -23 20 0 31 -8 49 0 0 0 -44 -1 -42 -5 12 -49 17 -14 -27 -31 -22 -10 24 46],9
[0 -5 0 44 14 -10 -11 11 -7 -26 -40 10 -48],2
[0 0 0 41 0],4
[-46 -49 0 -41 0 -30 0 -33 24 4 -39 -31 -19 -27 38 0 42 41 0 25 0 45 41 0 23 37 -25 39 -24 23 37 6 25 0 -41],33
[25 -29 -2 -44 23 25 29 35 -41 -32 0 -4 34 11 26 24 0 24 0 -36 0 -28 37 1 5 -31 -10 36 -19 -22 -36 -16 -6 -25 38 -38 -3 1 45 16 10],20
[0 22 0 22 0 0 -33 0],7
[5 -21 -15 -24 -10 23 0 3 -45 22 -16 -44 29 12 -30 -12 0 0],17
[-12 -48 32 13 0 33 46 40 -23 47 16 -1 48 18 -49 -30 -27 36 34 49 41 -18 0 -28 5 -32 42 42 0 4 12 39 27 -25 33 -45 -4 11 0 0 28 6 45 36 20 -8 -34 -49],39
[-9 45 0 0 43 31 -43 13 14 -46 0 0 -18 14 19 0 -13],15
[-40 -23 20 0 -10 37 27 35 0 0 -37 -22 12 -31 -6 0 0 0 7 -20 0 15 -17 -36 0],24
[-30 -14 -14 15 -8 7 -47 -22 27 46 48 -46 28 9 -21 -23 0 9 -4 0 23 9 -3 -49 43 -22 45 46 -31 -31 50 -39 -25 -16 0 -17 -42 -29],34
[0 -17 -44 -28 12 25 -32 49 16 -19 3 35 0 0 -22 10 5 -13 48 -38 -21 -48 -15 -40 -23 -30 -31 -12 -23 15 0 9 43 -26 -30 -32 -45 18],30
[22 33 0 0 0 -8 0 41 -6 0 32 32 46 -12 42 0],15
[31 -17 14 20 9 -20 14 0 0 34 -1 -5 -49],8
[49 -28 16 12 -2 -39 0 34 -27 -6 11 25 -21 0 37 0 0 -35 -28 -29 -10 -10 25 -19 -12 0],25
[-39 28 9 -2 19 -43 39 42 10 48 -9 -1 1 4 -41 -17 32 47 -16 -14 4 -47 18 0 18 -16 -27 -32 -49 -29 -35 -31 18 45 -18 0 14 36 -29 41 3 -11 -44 48],35
[-50 50 44 25 10 40 0 -40 -50 0 29 -29 -43 0 -50 0 50 0 -47 48 -20 48],17
[26 -41 -23 50 -46 22 29 -20 -4 38 0 -25 -2 15 -24 29 7 33 40 25 -32 27 -41 50 19 0 -38 47 23 9 -23 -23 26 -45],25
[4 35 -48 0 0 -37 42 0 -48],7
[-37 33 0 -50 -32 -12 -44 -4 10 15],2
[1 -10 0 -34 25 -20 49 0 -18 -27 0 -22 11 0 0 15 46 28 0 -41 -23 -24 -27],18
[13 0 -4 29 4 11 -17 37 5 -15 20 25 39 -8 29 -27 0 -37 31 -4 13 -8 -34 -29 0 -21 -31 11 -35 4 40 17 -11 44 -30 -16 -16 -12],24
[3 0 -33 50 -30 -31 13 -31 37 -17 22 0 0 46],12
[-43 0 0 5 35 43 37 3 0 0 -16 -40 0 0],13
[0 0 0 0 14 -7 -42 -28 4 -2 -19 0 -46 -40 25 -11 -9 38 -41 28 25 0],21
[45 -34 -1 40 -40 4 -6 9 -6 -37 -6 47 22 2 -20 0 21 -10 40 -30 -40 0 -7 29 36 0 33 -50 -8 -10 28 -33 26 1 -19],25
[0 46 0 0],3
[43 -33 19 16 26 -31 -36 47 6 -23 -36 16 40 -41 1 25 21 28 22 0 46 37 13 -47 -35 31 0 -8 36 44 -37 1 -46 -34 -41 48 47],26
[37 -33 -6 30 0 -15 49 43 43 -18 17 -12 -50 0 1 -6 0 13 -32 -30 -7 -6 3 -21 -2 48 -47 -6 33 26 13 39 50 -36 37],16
[-25 0 -16 0 49 21 -24 15 32 2 -19 0 6 -42 50 26 -12 -44 -2 -15 -32 -9 -15 -38 15 -33 0 -28 -30 22 26 41 -50 47 0 -17 -50 10],34
[0 0],1
[17 21 7 37 -12 -38 43 21 2 11 45 -38 0 -25 3 1 -24 21 30 35 0 -3 -13 0 -25 -23 -2 0 36 0],29
[14 -48 -34 0 25 28 0 36 -5 2 18 1 13 33 -4 -42 27 18 -43 -47 44 -48 -14 29 28],6
[38 4 -22 0 27 37 0 39 -48 0 0 -17 0 1 -3 -30 0],16
[19 0 1 0 0 -38 45 -31 -22 -2 -50 0 -26 -6 15 -22 0 35],16
[0 -47 0 -41 35 -5 0 0 -2 -1 27 28 -29 20 -15 0 -30 -13 19],15
[0 36 -25 0 27 0 -13 46 46 0 11 -9 -5 -38 40 9 20 12 -18 10 -31 43 9 11 -25 28 -33 0 -47 46 22 -30 25 -25 -18 15 39 0],37
[27 -6 -16 31 23 12 -21 -39 5 0 23 48 0 -49 -45 36 41 10 6 0 -19 -39 39 3 16 21 0 19 0 -10 45 -27 -32 21 -6 0 -37 -27 33 14],35
[-7 29 -48 -22 -36 14 -7 -2 -5 -30 -1 0 -30 38 8 -44 41 -49 -20 -18 9 34 -9],11
[35 29 0 48 0 1 -7 0 38 49 0 -13 41 45 -46 28 0 -42],16
[21 -10 17 -41 50 0 22 2 39 14 -41 19 6 30 0 50 0 40 -46 4 -11 -20 30 -9 -32 -46 50 0 38],27
[17 -38 -20 7 27 31 -22 0 -24 15 -36 -15 41 0 23 -46 13 3 -49 40 -49 0 -43 -23 0 12 10 -22 -8 13 37 -30 -25 -49 29 -20 -42 0 27 50 0 42 -5 20],40
[0 37 17 1 45 -45 0 0 -19 0 49 -28 -9 45 0 -25 29 -28 -1 -23 20 -25 7 -37 -10 45 16 36 49 0 -28 44 -33 19 46 29 10 -23 0 25 48 -50],38
[2 27 0 0 42 8 44 8 -12 9 -7 -9 22 -44 42 -43 -4],3
[0 1 16 0 -26],3
[-26 -15 -29 -4 -22 31 -22 -17 -5 1 -37 -32 -15 38 44 -42 6 32 -41 -7 20 7 0 47 -21 10 25 -16 50],22
[29 -9 -50 -33 -14 -12 50 -38 -25 0 11 -3 2 8 33 36 23 31 0 32 40 -32 -21 -48 0 -38 -39 0 -20 -17 4 -38],27
[0 -32 21 47 30 -48 -41 -36 -44 29 9 13 20 -16 5 -6 -25 11 50 22 43 -25 -35 -48 33 31 -29 -34],0
[-50 27 18 0 -6 0 25 -3 -32 38 47 41 -30 4],5
[-20 34 -24 -43 0 -50 0 5 27 -37 23 0 -37 -48 0 15 -18 0 -25 8 -40 46 0 -18 -11 -31 -27 -47 31 24 -31 -23 -46],22
[1 -13 -45 30 -25 0 -19 30 -46 18 42 -41 -8 0 17 32 12 13 0 -4 44 0 11 -25 -30 0 -27 6 0 43 47 -41 -34],28
[0 25 -34 0 9 -50 0 0 -20 0 0 39],10
[-50 0 -41 16 -4 -31 0 -43 -49 40 0 -23 33 0 -26 -4 25 -48 0 6 -50 39 7 -24 36 -11 37 -15 31 22 1 -7 40 26 0 43 -12 -47 -38 -26 -3 -18 -24 -8 -30 -27 -44 36 -34],34
[-42 0 -41 9 -40 22 45 39 -49 -16 23 -25 -25 41 17 29 -37 -31 8 45 3 41 28 23 0 -38 29 -49 -22 -19 14 -25 -14 48 -17 42 34 0 10 23 31 47 -2 0 -9],43
[-43 0 -17],1
[-16 45 0 31 38 16 -33 -10 -44 -11 -8 -12 29 -18 -5 24 -49 -47 -50 -31 -1 0 -44 -4 -8 -29 -44 -35 8 4 -30 -12 -27 44 -22 17 28 2],21
[-50 -37 5 38 20 26 -4 37 -39 -37 -14 44 0 7 7 -8 -15 -7 -48 0 40 36 8 -34 33 2 42 -49],19
[28 0 13 29 41 -41 -38 -4 -39 -49 50 3 -15 0 30 -1 -25 -1 -27 -9 32 -33 32 26 -50 28 0 -10 37 -36 -38 -4 22 29 -40 -2],26
[-44 -12 -11 -6 6 50 -6 -24 -23 -29 -20 -36 -38 -15 -22 -16 9 0 -9 -25 9 -47 31 22 3 2 -32 -22 -20 -35],17
[-4 0 -20 -10 0 35 36 42 -16 -14 -23 44 -21 38 -19 14 0 31 7 -38 11 -34],16
[-26 0 -25 -37 15 0 0 4 -28 -24 20 -42 50 0 -10 -18 -26 0 -38 2 7 -7 31 -50 14 0 29 39 -50 0 -44 3],29
[-50 32 -6 12 10 -41 -5 26 19 -24 -43 -24 -13 -4 -19 5 15 14 -41 11 39 39 17 38 18 -9 0 39 -2 14 -9 13 0 -45 30 -48 -20],32
[-1 -14 0 17 16 -27 0 29 -44 -10 -34 35 -6 48 -3 33 20 -26 -18 5 27 -9 21 12 -28 -31 -25 0 49 -2 8 31 15 8 44],27
[-18 0 7 -33 -19 0 -28 0 28 19 0 28 2 0 12 -26 -35],13
[47 37 -18 -13 -1 -7 11 -17 0 -11 -35 -3 -27 40 -23 0 27 -18 18 -40 -16 -48 -3 49 42 40 -16 31 19 42 37 18 -4 0 -19 -49 8 10 6 35 -44 24 6 -29 20],33
[39 0 -26 -9 18 -18 0 36 28 25 -25 -13 -22 0 31 -44 -18 -21 33 3 0 -28 -33 39 -3 -11 29 46 -50 -26 -48 -48 -32 19 -49],20
[10 24 30 -34 -19 -7 41 -37 45 40 0 -50 23 -21 0 22 16 0 41 23 6 44 -24 15 12 -48 -33],17
[0 -32 -20 -48 -50 0 -41 0 0 -14 -4],8
[-47 -48 7 1 -18 0 -41 -26 47 0 1 -27 -4 41 -50 38 -14 -7 15 10 38 0 34 33 15 35 -30 46 8 0 0 -5 -10 46 -31 -10 50],30
[-38 11 -48 19 27 -41 -45 -35 0 -29 -49 0 -36 -42 18 -9 37 11 -39 33 0 -31 40 36 0 -12 -41 -31 9 49 -34 -7],24
[50 26 0 31 -50 -6 37 2 -38 3 7 35 -47 -17 -40 14 -2 -19 -43 33 17 7 -36 31 0 -35 27 -17 41 19 25 -18 -47 -34],24
[-45 0 0 32 0 0],5
[-10 42 23 0 32 -46 35 -29 -34 25 -25 0 17 0 -12 22 23 28 -47 39 -49 -30 42 -9 0 -38 40 0 23 0 32],29
[18 -1 18 -18 0 -46 34 11 -19 -42 49 -25 10 0 21 39 -8 -15 -31 0 0 -2 -50 -13 -18 0 -20 47 -25],25
[12 -21 0 0 3 6 -10 13 -41 -45 20 27 18 0 -23 -44 -34 37 -5 16 -9 -15 5 40 35 -8 0 -11 -28 17 29 -31 -27 12 0 -17 -14 0 7 45 27 23 43 -33 -32],37
[0 -48 42 32 -33 22 11 -23 16 0 2 -22 -28 -38 -10 47 24 -7 -6 10 -18 0 37 38 41 -15 -17 30 -28 -15 3 -5 0 -33 19 36],32
[22 29 2 -15 40 -23 -20 36 24 0 11 -5],9
[0 0 46],1
[-47 16 45 0 -5 -48 -11 -50 0 -48 -19 -46 0 -3 1 42 -20 -14 5 14 0 -45 -37 0 -3 9 0 36 -35 -30 -42 35 13 10 31 50 -10 -32 -9 30 26 -7 33 10 0 -6 8 -23 28],44
[-12 -30 -24 0 -32 -24 15 -15 43 -25 0 5 0 35 10 -50 29 -8 15 13 -6 -44 -45 -36 -33 26 10 -50 0 4 26 12],28
[-15 -20 -45 9 0 26 29 38 -24 -43 -15],4
[-5 -31 41 -14 34 -40 -33 -11 19 0 0 33 0 -14 -20 -46 -13 0 29 -46 9 50 32 50 -42 -29 30 38 -43 -40 0 38 15 -10 -50 -17 -18 -40 6 16 0 -24 -41],40
[12 -8 -34 -2 0 35 0 0 -28 0 0 36 -19 47 23 0 -50 -15 49 36],15
[0 0 26 17 27 -27 -28 0 43 0 20 -45 2 0 33 0],15
[0 -49 -34 36 -6 46 -15 42 19 0 -43 27 0],12
[0 0 -35 0 0 0],5
[34 -9 34 -1 46 -11 29 20 0 -7 9 -43 35],8
[37 32 35 4 -32 -29 33 0 46 8 1 -22 0 35 0],14
[0 -26 -20 0 -29 31 40 38 46 -10 -7 -8 0 0],13
[-33 16 -34 7 -43 -34 -38 -17 -44 13 -23 40 -37 36 43 15 24 17 26 35 -47 36 -29 38 45 12 30 -47 0 20 -39 -35 12 15],28
[25 3 -27 11 -23 13 41 -49 0 -38 26 -10 2 26 43 4 -27 -47 1 -21 24 -5 -45 -44 36 -42 19 0 -21 50 -44 -27 -9 -50 33 -5 32 -14 -14 -17 46 -4 46],27
[0 -45 -12 -5 -3],0
[-32 42 27 0 0 4 7 -4 0],8
[44 -34 0 0 0 -7 4 -36 0 -12 -6 30 4 -7 -34 -50 -30 48 -16 -39 43 -22 28 -37 12 0 37 -10],25
[-45 -8 -27 20 0],4
[20 0 34 30 0 38 -33 19 47 -10 0 33 41 17 -8 27 -23 -31 -7 -39 -50 31 -12 1 0 24 0 0 44 -24 -47 -16],27
[48 6 -41 48 -47 -12 -30 9 -16 3 -4 0 -13 -31 -26 -6 -37 5 23 44 -37 -1 -29 -48 38 44 27 0 0 -26 -47 35 -34 -23],28
[-23 3 41 40 -31 44 -34 -50 -48 2 42 5 -9 -25 30 -27 39 41 -20 21 31 -17 -3 50 -15 33 32 11 38 20 -45 45 0 0 -37 -1 0 -14 1 9 4 7 0 -4 0 0 -8],45
[-49 -4 13 -47 32 0 20 -16],5
[-19 40 -29 -19 -46 12 -14 27 9 -14 9 -27 -20 -10 -13 19 -13 -29 -30 9 -20 8 50 33 -28 37 35 38 39 -12 26 30 -45 13 0 44 44 -43 -48 25 37],34
[-13 0 0 -40 0 0 0 -16 24 -42 -38 0 -4],11
[27 0 12 -50 39 2 -22 46 -49 35 16 -1 26 -4 -27 -12 10 -3 -16 34 9 -40 -49 30 4 -7 48 22 -22 -5 -40 10 28 14],1
[34 -49 26 -42 0 0 0 -5 -38 0 27 -28 -7 2 45 50 -42 12 -23 -35 15 -18 0 37 -7 13 -7 0],27
[-24 42 0 0 -5 -22 -25 -4 18 -17 46 0 27 -46 22 49 8 -38 -30 -50 -48 0 0 -16 -10 18 32 8 28 -15 0 -33 -15],30
[-24 50 -45 27 -21 -43 6 -29 -49 12 33 -23 0 -2 37 35 19 25],12
[0 12 -50 21 17 -34 2 -19 -15 0 -15 11 -38 -42 1 -10 0 -13 23 -7 -4 -28 2 -18 49 0 26 47 33 -37 40 -11 -9 33 -35 -20 0 -6 8 -31 0 -10 -10],40
[40 3 -30 -37 2 0 -42 13 29 0 42 -29 31 0],13
[0 25 -38 -27],0
[0 -24 -13 -34 46 9 0 -32 6 43 0 -43 0 7 -48 50 0 35 -31 37 -23 6],16
[49 18 -40 43 0 -32 -24 0 -24 40 0 22 0 17 13 -10 6 -21 -49 -27 -12 -10 30 -35 -18 17 -15 -39 50 -41 22 -30],12
[47 -6 -6 -16 -46 48 45 6 -49 16 21 23 46 18 32 3 50 -40 36 0 -26 45 7 -4 -16 -21 28 -12 31 40 0 0 -22 -32 -28 0 -44 12 -15 -47 0 -41 0 -28 6],42
[7 39 2 0 -6 -32 17 -10 22 8 26 38 -28 -35 0 -14 50 34 22 -43 47 38 -35 -50 46 -18 0 -32 47 -15 0],30
[11 -7 -28 -37 -32 -10 48 0 -14 23 14 14 28 -43 0 33 -15 3 -27 23 -44 -11 24 38 2 -20 0 -47 10 49 -49 10 50 -48 -2 -7 0 30 -20 -35 6 5 -25 48 17 7],36
[14 2 31 19 -15 -50 0 0 32 -23 -38],7
[45 -42 0 0 -32 0 -3 31 9 -47 -11 -44 8 31 8 0 0 45 27 -14 -40 -14 21 -39],16
[0 45 37 -1 50 -21 0 -2 0 35 42 -4 20 14 -36 -37 -7 0 -34 40 -23 -3 -45 -26 0],24
[40 14 0 -50 -45 -28 0 16 11 -39 5 -8 -10 18 -28 42 -43 -50 21 0 -24 -32 45 0 0 -20 -44 6 -45 38 -10 -31 9 -18 -49 22 12 -28 -37 49 -7 27 21 27 -49 -7 0 -25],46
[-19 -21 42 -3 20 33 24 -24 26 5 29 38 19 -6 -2 -44 4 -42 36 -32 21 -4 -15 43 8 -37 29 -44 -6 -28 -20 -48 -43 -3 0 39 22],34
[50 -27 -47 37 30 -49 5 0 0 16 -29 -6 4 -5 38 23 15 46 31 37 30 46 0 -19 -43 -48 0 -46 8 40 -31 -24 -6 6],26
[-42 38 31 48 18 21 -16 -2 -23 48 6 -44 -47 2 -18 49 18 1 -33 -27 16 0 39 47 13 31 -2 15 10 -49 -40 39 50 17 16 -38 24 -27 -11 -19 -30 0 17 -35],41
[-7 -11 -28 30 -8 9 0 2 42 0 21 35 -30 17 0 -5 -4 41 8 8 5 0 41 -34 -4 -29 0 48 0 7],28
[-36 48 -2 15 11 49 -1 -33 47 0 35 29 -42 0 15 -44 -48 -43 -17 4],13
[35 16 -5 23 0 -9 48 46 14 0 -24 -11 24 18 -20 42 -3 0 -24 -31 19 -39 13 0 10 -6 -15 16 -44 50 17 0 -16 28 -9 -8 11 36 -7 -36 -28 28],31
[1 38 -43 7 39 4 -6 34 -16 17 33 -1 0 28 26 -18 25],12
[-3 -4 33 1 -15 -10 0 0 -20 43 37 45 50 -1 10 18 49 -16 -50 0 -31 42 -11 -48 7 47 -45 31 -14 45 0 -30 10 0 30 41 31 44 0 0],39
[32 -38 -2 -18 40 36 0 17 25 42 0 -15 -25 -13 15],10
[0 -22 -2 0 -26 -45 -3 20 -10 -11 -25 -22 24 33 5 -14 -6],3
[6 41 6 4 -40 0 11 8 -15 8 34 24 39 -16 -28 22 14 -45 -43 13 10 -44 21 -47 29 3 0 13 -6 -7 -49 0 40 -30 50 30 -25 -3 -27 35 43 -8 -10 38 -7 21 20],31
[3 -39 0 -21 -35 0 -8 6 -18 23 45 49 -3 10 38 -2 45 -33 -32 31 -41 0 -35 -35 27 -8 -34 -2 15 11 -25 -3 -13 46 0],34
[-23 -43 12 30 -43 -11 39 45 0 0 4 -42 -38 0 -45 40 43 38 0 12 -34 42 -32],18
[0 34 0 0 0 -17 0 -24],6
[0 0 39 0 0 -9 0],6
[-6 23 0 -5 0 2 44 0 0 -38],8
[7 0 0 0 8 36 37],3
[-10 17 -28 11 -41 41 -17 47 3 -25 0 3 -50 39 18 26 0 0 -12 -17 0 0 -31 47 0 36 -26 18 -30 -48],24
[0 43 0 -7 -13 2 -38 21 -6 20 -15 -12 8 -31 20 -17 23 -9 40 -13 20 0 15 44 -36 -40 40 30 1 -14 13 -23],21
[0 45 -17 39 9 33 -14 15 -20 32 34 -46 37 0 -13 -30 30 -48 -39 -11 -18 -46 -50 11 41 29 -9 7 43 -5 6 1 -45 28 -29 -48 -7 -20 -49 22 14 -19 43 -16],13
[0 11 0 -37 0 -40 -3 -49 14 -47 -25],4
[-5 8 0 22 0 37 -20 -18 -50 0 21 28 18 39 -13 25 37 48 0 16 0 0 -43 0],23
[29 -10 -4 -27 32 -21 -26 0 -2 15 27 0 44 -11 13 -47 44 -37 37 45 1 0 -18 -48 9 17 6 0 0 22],28
[13 -18 -29 40 32 47 -21 19 0 -41 -32 14 0 0 35 27 -37 10 4 -14 -41 25 0 6 38 37],22
[-42 -6 -41 -44 -18 28 34 42 -13 7 23 19 -6 42 0 10 -35 -13 -48 -10 42 20 -8 45 23 -41 44 -1 -10 36 -14 20 15 40 -4 -5 17 0 10 -6 22 -8 6 -4],37
[27 38 41 7 4 -40 49 26 31 44 -48 -13 -7 -48 -23 -31 48 39 0 15 -27 -38 -7 48 -32 45 -39 23 -34 29 33 -44 -35 45 41 -44 -32 22 -4 1 15 -19 19],18
[-21 37 -6 0 0 -16 25 0 18 0 50 -31 34 -30],9
[-49 -7 -33 45 -34 -8 31 4 2 -28 -14 -49 45 2 -50 -24 0 -16 22 0 19 -3 33 -24 45 5 42 -49 0 0 -20 -39 -47 -2 -8 4 20 11 -30 25 0 -29 3 15 -6 -38 -20],40
[0 43 -36 34 0],4
[46 -44 0 -19 -28 12 -32 -47 20 16 17 -32 34 16 -18 18 -32 -10 -49 0 -18 8 50 0 0 -20 0 -29 15 32 -32 -20 47 -4 0 41 40 -24],34
[0 0 -13 0 49 -43 24 -27 0 7 5 -50 -25 -50 6 -19 -2 10 -46 -22 -21 -49 12 -24 18 11 -18 50 -41 49 0 -47 14 0 0 -10 39],34
[15 -14 13 9 -12 -14 1 -44 -4 -38 -21 -22 -13 -42 14 8 39 31 -17 -43 -22 44 11 -33 10 -28 0 17 0 -7 29 -4 -50 -43 0 39 23 -38 0],38
[-45 -10 -40 1 16 27 42 -40 2 -24 15 0 9 31 19 -19],11
[4 41 -8 -27 -35 0 29 23 49 32 21 24 -47 47 9 -43 -30 -8 0 -9 17 29 8 -22],18
[50 -5 0 0 18 -17 6 0 32 19 -29 38 0 0 31 12 -11 -3 20],13
[-26 0 18 37 12 0 16 -36],5
[-39 -43 28 -35 0 0 -12 -13 -36 -2 -47 1 -26 4 39 -5 44 9 21 -5 -34 13 -14 38 -15 -18 0 -26 22 -6 24 8 33 17 -4 17 39 -14],26
[-31 -34 -46 13 39 -18 -13 46 -15 6 0 25 0 0 -15 5 0 0 -47 -45 25 40 49 0 15 0 -27 8 45 -8 9 23 -42 11 22 7 15 49 27 -47 1 -41],25
[0],0
[35 9 0 0 0 0 0 0],7
[41 -31 24 25 -1 26 -2 30 -41 -40 18 10 10 -49 -20 31 -13 -49 35 37 -13 45 0 6 0 28 -26 -35 -48],24
[42 31 0 37 1 0 -29 9 -21 24 0 9 -26 19 47 -39 -45 0 32 35 8 35 30],17
[0 -11 -25 45 -23 -9 18 44 26 -15 -17 -21 -48 19 -1 20 41 -46 -49],0
[-46 37 -13 1 0 44 6 -49 36 6 -11 -37 1 -30 -28 -37 44 0 38 -16 -43 34 -22 -44 -41 -11 -40 40 6 -39 -42],17
[0 15 7 0 11 -29 -36 -29 -17 -3 -15 28 -49 -5 -13 1 0 0 -32 -26 -8 0 24 25 0 21 -1 0 8 2 -7 6],27
[4 0 -21 -9 12 0 -14 -27 21 0 0 33 -42 -20 27 -47 12 0 4 47 -19 -45],17
[0 -13 0 34 -36 5 -25 16 40 0 0 32],10
[-10 -9 0 2 25 30 19 0 0 -30 1 0 0 -50 31],12
[-2 -39 27 13 0 0],5
[-20 -26 -12 -30 -37 -46 -48 0 -45 -43 40 -27 -34 -38 -31 25 34 47 0 -8 -11 30 -37 -44 49 33 26 50 1 -49 0 0 -7 44 46 -34 -25 -32 6 -50 19 39 -10 -33 -40 -10 -22],31
[-37 -49 -47 3 24 1 5 12 -32 29 -7 -9 -6 -41 -34 -26 48 -50 24 15 -36 -38 -8 0 -34 -15 7 48 30 18 -13 4 1],23
[19 -10 4 -15 7 -21 -8 -33 47 -21 0 35 7 -15 44 -30 27 -17 -22 -30 -42 42 12 42 -8 -6 -24 21 4 -22 30],10
[35 -1 -22 -28 24 0 -44 2 -31 0 -37 12 15 -28 25 36 0 39 -10 0 -21 -13 40 0 1 34 17 1 -14 20 0],30
[-28 47 -16 -34 -15 14 -35 -33 -19 20 41 32 45 11 -7 0 -49 -34 48 0 34 0 -44 -11 -26 -12 0 -39 8 44 37 -20 -42 -4 35 -1 -42 0 18 46 -36],37
[0 11 50 -40 -13 -30],0
