train_input_1,train_input_2,train_output_1
[-448 365 -146 690],[690 -146 365 -448],true
[-934 40 200 45 -329 -818 -232 985 838 -245 767 948 -816 -596 -215 -150 730 502 -843 -876 419 30],[30 419 -876 -843 502 730 -150 -215 -596 -816 948 767 -245 838 985 -232 -818 -329 45 200 40 -934],true
[-521 -582 -388 -83 -562],[-562 -83 -388 -582 -521],true
[-271 -214 923 -104 -970 514 534 -268 -252 638 -501 -159 971 987 315 12 -768 -26 -447 -939 -816 59 646 747 421 676 475 -767 -135 -513 213 23 -264 384 221 796 -235 -229 -735 142],[142 -735 -229 -235 796 221 384 -264 23 213 -513 -135 -767 475 676 421 747 646 59 -816 -939 -447 -26 -768 12 315 987 971 -159 -501 638 -252 -268 534 514 -970 -104 923 -214 -271],true
[-982 -81 -782 571],[571 -782 -81 -982],true
[563 -738],[-738 563],true
[-839 -398 512 -43 -615 12 260 341 833 755 -869 -981 292 -69 -451 -929 -236 -433 -673 -132 -508],[-508 -132 -673 -433 -236 -929 -451 -69 292 -981 -869 755 833 341 260 12 -615 -43 512 -398 -839],true
[-894 178 -459 -743 -828 262 206 827 750 486 383 808 -346 -561 668 404],[404 668 -561 -346 808 383 486 750 827 206 262 -828 -743 -459 178 -894],true
[-907 423 576 335 792 -521 -113 241 29 -103 -91 845 -891 -723 -936 630 -31 3 55 399 70 931],[931 70 399 55 3 -31 630 -936 -723 -891 845 -91 -103 29 241 -113 -521 792 335 576 423 -907],true
[-532 925 -682 -901 111 834 -350 -226 132 -249 -526 552 293 881 398 -427 -583 -623 472 -24 -999 -799 261 925 971 324 -971 -158 -21 -171 -402 618 382 -617 -346 -941 591 928 -248 -522],[-522 -248 928 591 -941 -346 -617 382 618 -402 -171 -21 -158 -971 324 971 925 261 -799 -999 -24 472 -623 -583 -427 398 881 293 552 -526 -249 132 -226 -350 834 111 -901 -682 925 -532],true
[-445 -578 -243 522 832 -91 -704 -449 753 351 352 -935 91 -351 857 -685 134 -46 606 928 -502 817 -985 544 -128 180 -946 -333 -673 -765 -521 -338 -880],[-880 -338 -521 -765 -673 -333 -946 180 -128 544 -985 817 -502 928 606 -46 134 -685 857 -351 91 -935 352 351 753 -449 -704 -91 832 522 -243 -578 -445],true
[845 -603 433 488 967 -568 639],[639 -568 967 488 433 -603 845],true
[440 -91 -677 266 -292 805 -970 -362 -562 -708 175 -389 -695 -54 -654 -301 -110 -137 -851 -931 -460 86 -503 617 -562 -476 769 -556 111 255 29 -52 673 153],[153 673 -52 29 255 111 -556 769 -476 -562 617 -503 86 -460 -931 -851 -137 -110 -301 -654 -54 -695 -389 175 -708 -562 -362 -970 805 -292 266 -677 -91 440],true
[-835 490 -888 462 -54 -800 238 -296],[-296 238 -800 -54 462 -888 490 -835],true
[64 -952 -994 -767 443 899 -958 736 -136 812 692 -329 -754 953 15 -386 60 -804 123 233 517 970 409 -960 772 36 -883 199 -506 -315 547 -838 463 -523 246 -832 115 52 -652 290 197 188 276 -795 95],[95 -795 276 188 197 290 -652 52 115 -832 246 -523 463 -838 547 -315 -506 199 -883 36 772 -960 409 970 517 233 123 -804 60 -386 15 953 -754 -329 692 812 -136 736 -958 899 443 -767 -994 -952 64],true
[802 -173 -423 120 -82 998 -733 -83],[-83 -733 998 -82 120 -423 -173 802],true
[913 -995 -466 -338 465 957 721 680 -64 -75 -835 -456 107],[107 -456 -835 -75 -64 680 721 957 465 -338 -466 -995 913],true
[330 256 -745 -89 267 -753 -940 -761 -802 521 839 881 663 289 -621 859 140 389 512 -424 -567 -190 -819 -562 658 323 379 392 679 -651 -650 -357 -22 751 416 -782 -693 -278 -490 40 -649 761],[761 -649 40 -490 -278 -693 -782 416 751 -22 -357 -650 -651 679 392 379 323 658 -562 -819 -190 -567 -424 512 389 140 859 -621 289 663 881 839 521 -802 -761 -940 -753 267 -89 -745 256 330],true
[217 906 630 461 140 123 -748 -280 -197 929 291 946 614 867 132 -122 -50 874],[874 -50 -122 132 867 614 946 291 929 -197 -280 -748 123 140 461 630 906 217],true
[202 -471 256 910 244 49 -875 -319 245 358 -438 -306 -297 181 -33 -474 -158 948 146],[146 948 -158 -474 -33 181 -297 -306 -438 358 245 -319 -875 49 244 910 256 -471 202],true
[142 343 -246 232 -254 14 -938 -111 -699 813 -936 -885 -678 -732 -807 -361],[-361 -807 -732 -678 -885 -936 813 -699 -111 -938 14 -254 232 -246 343 142],true
[260 50 -894 468 -780 489 26 938 -328 850 235 205 -814 -247 -697 -38 403 -875 -553 360 848 -782 226 717 4 971 -353],[-353 971 4 717 226 -782 848 360 -553 -875 403 -38 -697 -247 -814 205 235 850 -328 938 26 489 -780 468 -894 50 260],true
[590 975 -898 -516 186 -600 43 35 303 -395 353 11 503 -786 -49 660 593 -306 337 -637 147 -742 824 -363 115 -944 149 952 -704 -376 -422 838 -25 -45 -74 271 -584 -216 -382 614 -998 -809 290 188],[188 290 -809 -998 614 -382 -216 -584 271 -74 -45 -25 838 -422 -376 -704 952 149 -944 115 -363 824 -742 147 -637 337 -306 593 660 -49 -786 503 11 353 -395 303 35 43 -600 186 -516 -898 975 590],true
[-33 -110 538 864 204 -325 153 -292 890 488],[488 890 -292 153 -325 204 864 538 -110 -33],true
[73 731 -602 886 514 -184 484 -509 849 526 416 579],[73 731 -602 886 514 -184 484 -509 849 526 416 579],false
[-634 543 539 -534 -518 131 -484 -838 -910 716 620 672 426 -163 366 473 26 -823 -100 -668 859 618 -517 526 -694 474 -182 -715 -166 339 -376 -715 624 -108 -755 -804 -472],[-634 543 539 -534 -518 131 -484 -838 -910 716 620 672 426 -163 366 473 26 -823 -100 -668 859 618 -517 526 -694 474 -182 -715 -166 339 -376 -715 624 -108 -755 -804 -472],false
[-145 662 -473 328 -302 372 -478 452 -476 330 910 -826 -249 185 -708 990 441 -840 673 -281 -163 252 366 280 -498 810 -488 495 -600 272 107 264 -421 308 751 -540 -518 -828 -206 -250 -235 -818 459],[-145 662 -473 328 -302 372 -478 452 -476 330 910 -826 -249 185 -708 990 441 -840 673 -281 -163 252 366 280 -498 810 -488 495 -600 272 107 264 -421 308 751 -540 -518 -828 -206 -250 -235 -818 459],false
[893 680 138 -512 -861],[893 680 138 -512 -861],false
[130 -477 -426 669 31 -232 -890 750 -426 591 -48 -285 -102 -989 291 -510 -963 -377 156 427 -279 -798 -591 415 469 -494],[130 -477 -426 669 31 -232 -890 750 -426 591 -48 -285 -102 -989 291 -510 -963 -377 156 427 -279 -798 -591 415 469 -494],false
[928 -924 -849 880 -517 -990 338 -974 -313 -776 -574 -18 -459 0 768 422 241 -505 544 771 27 -555 -264 497 282 350 -743 175],[928 -924 -849 880 -517 -990 338 -974 -313 -776 -574 -18 -459 0 768 422 241 -505 544 771 27 -555 -264 497 282 350 -743 175],false
[164 -218 1 374 900 286 -598 656 -457 663 631 898 745 -95 190 -867 634 -394 -329 -277 228 496 50 383 -849 25 -9 -893 30 -896 589 287 -576 409 210 -696 -605 269 -847 -539 404 -448 110 -478],[164 -218 1 374 900 286 -598 656 -457 663 631 898 745 -95 190 -867 634 -394 -329 -277 228 496 50 383 -849 25 -9 -893 30 -896 589 287 -576 409 210 -696 -605 269 -847 -539 404 -448 110 -478],false
[149 -74 433 277 166 139 -986 -952 -7 -714 -164 284 -978 624 79 518 209 -480 -213 -994 -129 198 658 -586 928 282 135 549 -223 945 -440 726 25 928 -111 -68 -592 555 956 898 -269 959 -587 319 -379 650 522 84 -564],[149 -74 433 277 166 139 -986 -952 -7 -714 -164 284 -978 624 79 518 209 -480 -213 -994 -129 198 658 -586 928 282 135 549 -223 945 -440 726 25 928 -111 -68 -592 555 956 898 -269 959 -587 319 -379 650 522 84 -564],false
[618 120 356 -496 -392 -52 538 -181],[618 120 356 -496 -392 -52 538 -181],false
[-275 388 993 -337 -71 283],[-275 388 993 -337 -71 283],false
[392 -900 -674 337 627 234 -56 -226 125 -21 -423 941 -478 -15 598 -367 -287 -117 209 106 586 98 714 -197 91 -277 -748 -823 316 749 629 -986 -472 -947 588 -424 -349 276 -326 455 855],[392 -900 -674 337 627 234 -56 -226 125 -21 -423 941 -478 -15 598 -367 -287 -117 209 106 586 98 714 -197 91 -277 -748 -823 316 749 629 -986 -472 -947 588 -424 -349 276 -326 455 855],false
[379 -688 -128 397 928 343 958 797 -723 -75 279 670 376 -398 -339 -179 -332 783 644 -365 936 -333 -738],[379 -688 -128 397 928 343 958 797 -723 -75 279 670 376 -398 -339 -179 -332 783 644 -365 936 -333 -738],false
[770 500],[770 500],false
[-811 144 542 -18 724 -90 -799 -631 143 205 -999 -392 -118 -536 211 -592 240 605 960 -83 -997 942 -92 954 -722 -104 58 970 299 -12 286 -25 -695],[-811 144 542 -18 724 -90 -799 -631 143 205 -999 -392 -118 -536 211 -592 240 605 960 -83 -997 942 -92 954 -722 -104 58 970 299 -12 286 -25 -695],false
[995 665 46 -745 102 20 -999 142 -822 9 -830 -935 433 -626 -251 119 557 742 143],[995 665 46 -745 102 20 -999 142 -822 9 -830 -935 433 -626 -251 119 557 742 143],false
[543 -871 -400 -979 -421 574 684 -429 12 805 851 390 920 306 481 -702 -97 -737 255 630 801 465 957 94 -70 -989 429 998 -468],[543 -871 -400 -979 -421 574 684 -429 12 805 851 390 920 306 481 -702 -97 -737 255 630 801 465 957 94 -70 -989 429 998 -468],false
[-608 -728 -978 538 274 -126 -169 -303 768 791 88 289 709],[-608 -728 -978 538 274 -126 -169 -303 768 791 88 289 709],false
[287 -554 365 -758 555 427 -188 -626 781 -382 409 -843 -22 433 935 -565 732 380 655 -443 872 235 651 -469 551 -869 771 636 -403 -695 570 981 -971 -480 984 922 -157],[287 -554 365 -758 555 427 -188 -626 781 -382 409 -843 -22 433 935 -565 732 380 655 -443 872 235 651 -469 551 -869 771 636 -403 -695 570 981 -971 -480 984 922 -157],false
[459 -734 -239 14 -374 -223 -286 982 -401 778 -844 917 -726 761 597 -863 749 164 -214 -560 -924 541 -114 906 -980 -577 -759 25 -962 367 499 723 34 490 -285 918 -303 -851 700 720],[459 -734 -239 14 -374 -223 -286 982 -401 778 -844 917 -726 761 597 -863 749 164 -214 -560 -924 541 -114 906 -980 -577 -759 25 -962 367 499 723 34 490 -285 918 -303 -851 700 720],false
[-656 558 -98 791 -607 526 -197 126 637 -654 -121 -976 -296 294 -618 -773 2 -725 122 -539 -172 304 -327 -181 786 95 321 -899 -104 4 701 929 314 -85 915 917 794 -954 -254 -875 436 -374 -888 889 -869 -979 473],[-656 558 -98 791 -607 526 -197 126 637 -654 -121 -976 -296 294 -618 -773 2 -725 122 -539 -172 304 -327 -181 786 95 321 -899 -104 4 701 929 314 -85 915 917 794 -954 -254 -875 436 -374 -888 889 -869 -979 473],false
[-706 988 -583 506 176 201 -897 201 925 857 441 557 -627 -499 -798 680 -256 733 -484 368 368 -329 827 453 286 -312 921 912 289 -759 -491 -593 345 644 -154 529 -708 -610 -173 105 -567 -425 -939 -674],[-706 988 -583 506 176 201 -897 201 925 857 441 557 -627 -499 -798 680 -256 733 -484 368 368 -329 827 453 286 -312 921 912 289 -759 -491 -593 345 644 -154 529 -708 -610 -173 105 -567 -425 -939 -674],false
[-112 -362 -356 -705 -28 233 -437 -973 -967 -981 -429 -224 499 -964 622 700 -526 946 -835 89 -609 -144 -756 185],[-112 -362 -356 -705 -28 233 -437 -973 -967 -981 -429 -224 499 -964 622 700 -526 946 -835 89 -609 -144 -756 185],false
[-897 -306 -142 112 -69 -256 -372 34 901 310 886 498 921 205 -628 -926 955 545 537 317 -824 -567 -92 750 -860 631 207 -573 780 -861 -673 979 868 847 -927 691 993 -137 30 168 231 138 -614],[-897 -306 -142 112 -69 -256 -372 34 901 310 886 498 921 205 -628 -926 955 545 537 317 -824 -567 -92 750 -860 631 207 -573 780 -861 -673 979 868 847 -927 691 993 -137 30 168 231 138 -614],false
[578 701 503 823 -712 252 -3 -767 -660 205 -934 -638 531 889 628 831 868 -649 -415 826 -332 -3 -560 205 565 -999 -573],[578 701 503 823 -712 252 -3 -767 -660 205 -934 -638 531 889 628 831 868 -649 -415 826 -332 -3 -560 205 565 -999 -573],false
[-574 396 -773 -807 770 -853 699 -547],[-574 396 -773 -807 770 -853 699 -547],false
[485 -855 973 -43 739 -647 -902 -496 -141 -218 754 616 365 -617 -157 -69 998 711 -281 909 726 51 -90 -847 -538 844 -217 64 -730 50 520 758 -234 -252 77 514 233 199],[485 -855 973 -43 739 -647 -902 -496 -141 -218 754 616 365 -617 -157 -69 998 711 -281 909 726 51 -90 -847 -538 844 -217 64 -730 50 520 758 -234 -252 77 514 233 199],false
[549 977 850 -279 405 78 -205 -105 -404 -559 186 -930 -465 -359 -281 512 114 882 348 869 288 805 -594 -996 714 147 12 -998 -836 -752 -300 -510 -781],[549 977 850 -279 405 78 -205 -105 -404 -559 186 -930 -465 -359 -281 512 114 882 348 869 288 805 -594 -996 714 147 12 -998 -836 -752 -300 -510 -781],false
[-795 740],[-795 740],false
[895 308 -396 -919 -777 198 224],[895 308 -396 -919 -777 198 224],false
[-623 -227 505 -111 758 -497 663 -418 833 -716 887 -597 629 -285 -56 -760 -54 -266 -671 257 -846 509 186 820 414 -376 -416 835 352 -142 -478 -272 842 139 683 878 -103 694 -61],[-623 -227 505 -111 758 -497 663 -418 833 -716 887 -597 629 -285 -56 -760 -54 -266 -671 257 -846 509 186 820 414 -376 -416 835 352 -142 -478 -272 842 139 683 878 -103 694 -61],false
[11 -35 639 -462 -232 445 -982 765],[11 -35 639 -462 -232 445 -982 765],false
[-755 292 -575 237 11 -742 -194 486 -409 -927 -441 -113 540 12 -333 554 -201 -773 -340 196 -932 -258 -887 -903 901 120 -496 -407 631 -622 -709 -627 684 -201 501 449 -839 -97 -119 735 -516 -953],[-755 292 -575 237 11 -742 -194 486 -409 -927 -441 -113 540 12 -333 554 -201 -773 -340 196 -932 -258 -887 -903 901 120 -496 -407 631 -622 -709 -627 684 -201 501 449 -839 -97 -119 735 -516 -953],false
[-546 -125 432 413 -103 -486 -733 -532 -901 -729 586 297],[-546 -125 432 413 -103 -486 -733 -532 -901 -729 586 297],false
[-927 294 240 -646 -76 -841 -235 384 621 997 -35 960 -128 854 441 467 997 91 -242 112 -73 959 161 707 -482 511 317 82 429 417 663 93 9 566 758 -971 -538 -327 -82 -560 180 -928 -245 -731 -572 -987],[-927 294 240 -646 -76 -841 -235 384 621 997 -35 960 -128 854 441 467 997 91 -242 112 -73 959 161 707 -482 511 317 82 429 417 663 93 9 566 758 -971 -538 -327 -82 -560 180 -928 -245 -731 -572 -987],false
[-510 -224 486 13 -868 -137 -610 -94 408 -781 -705 -450 94 620 741 -770 469 -924 -388 596 -873 823 -462 -423 -583 968 345 829 -769 -728 -366 -636 853 -749 -16 -622 -991 157 -803 -746],[-510 -224 486 13 -868 -137 -610 -94 408 -781 -705 -450 94 620 741 -770 469 -924 -388 596 -873 823 -462 -423 -583 968 345 829 -769 -728 -366 -636 853 -749 -16 -622 -991 157 -803 -746],false
[-559 -610 510 573 51 -519 448 481 92 492 924 897 -687 -930 -928 659 -273 296 551 -102 -244 954 528 742 -563 671 984 397 605 892 178 633 -654],[-559 -610 510 573 51 -519 448 481 92 492 924 897 -687 -930 -928 659 -273 296 551 -102 -244 954 528 742 -563 671 984 397 605 892 178 633 -654],false
[62 -555 828 -854 455 222 454 -529 -514 -950 387 613 434 990 258 -48 -652 -243 -986 -822 630 -820 15 179],[62 -555 828 -854 455 222 454 -529 -514 -950 387 613 434 990 258 -48 -652 -243 -986 -822 630 -820 15 179],false
[-727 328 -61 -931 603 -996 -429 682 664 -356 -735 175 270 230 473 -270 910 839 -449 362 -662 -830 288 743 -212 -436 -526 -154 -134 876 -895 -58 -422 -628 883 -840],[-727 328 -61 -931 603 -996 -429 682 664 -356 -735 175 270 230 473 -270 910 839 -449 362 -662 -830 288 743 -212 -436 -526 -154 -134 876 -895 -58 -422 -628 883 -840],false
[625 -185 77 316 -262 -312 -31 841 -431 -331 3 502 238 -490 203 -686 -642 110 870 -774 576 -239 -61 -934 449 111 -15 87 493 -2 -83 805 -321 -580 907 468 878 168 -211 142 499 -953 54],[625 -185 77 316 -262 -312 -31 841 -431 -331 3 502 238 -490 203 -686 -642 110 870 -774 576 -239 -61 -934 449 111 -15 87 493 -2 -83 805 -321 -580 907 468 878 168 -211 142 499 -953 54],false
[34 905 -70 848 -488 408],[34 905 -70 848 -488 408],false
[-500 338 -842 485 -150 -475 111 -382 305 1000 165 133 127 -419 -691 54 929 -45 -772 894 488 825 335 -627 346 -430 751 905 885 922 399 40 648 -285 157 852 -398 -256 -728 -602 -946 -991 271 -234 62 900 584 213],[-500 338 -842 485 -150 -475 111 -382 305 1000 165 133 127 -419 -691 54 929 -45 -772 894 488 825 335 -627 346 -430 751 905 885 922 399 40 648 -285 157 852 -398 -256 -728 -602 -946 -991 271 -234 62 900 584 213],false
[-403 453 -47 -618 -243 998 391 -714 203 90 411],[-403 453 -47 -618 -243 998 391 -714 203 90 411],false
[985 269 -816 787 456 753],[985 269 -816 787 456 753],false
[442 8 862 -911 299 -907 -942 -732 115 -756 801 -752 313 -392 38 -621 -739 -812 617 -929 -827 -563 888 981 533 883 -842 942 80 -390 -587 -594 -424 -194 -989 -352 97 -131 -952 530 82 -68],[442 8 862 -911 299 -907 -942 -732 115 -756 801 -752 313 -392 38 -621 -739 -812 617 -929 -827 -563 888 981 533 883 -842 942 80 -390 -587 -594 -424 -194 -989 -352 97 -131 -952 530 82 -68],false
[536 -886 -5 667 -404 -468 37 223 -961 425 969 -805],[536 -886 -5 667 -404 -468 37 223 -961 425 969 -805],false
[-823 864 67 553 -41 -957 -864 521 790 674],[-823 864 67 553 -41 -957 -864 521 790 674],false
[666 -977 -113 692 -221 478 194 -63 -701 -244 145 -695 221 -283 -432 878 -467 137 -832 -427 -524 336 -317 -888 483 -921 801 548 876 979 557 480 -834 168 -517 826 528 426 -512 215],[666 -977 -113 692 -221 478 194 -63 -701 -244 145 -695 221 -283 -432 878 -467 137 -832 -427 -524 336 -317 -888 483 -921 801 548 876 979 557 480 -834 168 -517 826 528 426 -512 215],false
[-158 935 -3 716 -890 -661 -314 900 -159 801 -879 -505 586 104 612 807 978 -858 992 -626 -187 -788 -58 -816 -74 451 674 916 427 -631 927 -470 -208 84 -315 198 -227 792],[-158 935 -3 716 -890 -661 -314 900 -159 801 -879 -505 586 104 612 807 978 -858 992 -626 -187 -788 -58 -816 -74 451 674 916 427 -631 927 -470 -208 84 -315 198 -227 792],false
[142 866 758 -796 -28 460 -119 939 864 440 -682 -687],[142 866 758 -796 -28 460 -119 939 864 440 -682 -687],false
[-217 509 -580 273 -961 -541 -721 448 -754 -88 206 -917 871 453 579 -633 926 800 410 -898 -319 355 -338 -783 798 -743 212 -158 488 125 207 -327 498 -20 -449 -777 -693 871],[-217 509 -580 273 -961 -541 -721 448 -754 -88 206 -917 871 453 579 -633 926 800 410 -898 -319 355 -338 -783 798 -743 212 -158 488 125 207 -327 498 -20 -449 -777 -693 871],false
[449 -958 347 75 -909 199 -856 -203 -184 -217 415 -650 -387 -915 299 -810 -899 606 -64 -999 -920 -372 84 19 -970 894 -933 5 714 -321 -271],[449 -958 347 75 -909 199 -856 -203 -184 -217 415 -650 -387 -915 299 -810 -899 606 -64 -999 -920 -372 84 19 -970 894 -933 5 714 -321 -271],false
[364 -736 468 -601 403 -12 866 -703 808 -872 696 -258 -301 -859 -439 -708 933 -576 563 -62 847 804 295 -328],[364 -736 468 -601 403 -12 866 -703 808 -872 696 -258 -301 -859 -439 -708 933 -576 563 -62 847 804 295 -328],false
[-503 381 920 65 -885 -298 346 -895 -547 -406 368 -965 -466 332 2 752 -227 599 369 -344 -705 -861 399 147 307 366 375 395 -252 -193 842 3 373 -564 408 -858 821 757 -593],[-503 381 920 65 -885 -298 346 -895 -547 -406 368 -965 -466 332 2 752 -227 599 369 -344 -705 -861 399 147 307 366 375 395 -252 -193 842 3 373 -564 408 -858 821 757 -593],false
[-948 531 845 -17 -337 262 195],[-948 531 845 -17 -337 262 195],false
[-690 -482 -871 733 -429 625 247 751 643 -261 -61 -833 -71 92 339 -453 -454 -365 315 365 820 -429 571 54 -796 -702 -222 -760 -739 852 -325 586 -258 130 745 -762 -380 -353 -31 -991 712 759 911 832 -903 -391 869 956 -622],[-690 -482 -871 733 -429 625 247 751 643 -261 -61 -833 -71 92 339 -453 -454 -365 315 365 820 -429 571 54 -796 -702 -222 -760 -739 852 -325 586 -258 130 745 -762 -380 -353 -31 -991 712 759 911 832 -903 -391 869 956 -622],false
[-813 977 116 -329 -754 217 697 83 -613 588 -630 -711 621 283 -127],[-813 977 116 -329 -754 217 697 83 -613 588 -630 -711 621 283 -127],false
[953 815 -486 341 213 -879 -823 642 -505 -205 -3 572 897 601 -177 -277 574 982 756 303 47 -324 995 -43 -481 817 -399 -144 434 815 -998 -243 -664 579 -286 -404 -576 -92 -569 709 -745 542 453 922 -248 148 520 516 -574],[953 815 -486 341 213 -879 -823 642 -505 -205 -3 572 897 601 -177 -277 574 982 756 303 47 -324 995 -43 -481 817 -399 -144 434 815 -998 -243 -664 579 -286 -404 -576 -92 -569 709 -745 542 453 922 -248 148 520 516 -574],false
[138 145 -567 -852 741 -521 103 -956 754 524 -475 -261 259],[138 145 -567 -852 741 -521 103 -956 754 524 -475 -261 259],false
[846 535 357 -572 613 -727 442 -838 -338 -535 957 -830 -367 -950 -410 489],[846 535 357 -572 613 -727 442 -838 -338 -535 957 -830 -367 -950 -410 489],false
[-222 -106],[-222 -106],false
[344 -396 -630 -19 -210 -857 -219 -538 -39 359 -958 758 -45 197 -69 924 -626 -985 -454 -401 -752 -925 517 -221 408 781 -102 729 -779 547 -107 859 -183 369 -717 260 686],[344 -396 -630 -19 -210 -857 -219 -538 -39 359 -958 758 -45 197 -69 924 -626 -985 -454 -401 -752 -925 517 -221 408 781 -102 729 -779 547 -107 859 -183 369 -717 260 686],false
[503 -852 158 79 868 313 637 703 155 -162 409 724 643 218 98 -198 673],[503 -852 158 79 868 313 637 703 155 -162 409 724 643 218 98 -198 673],false
[-19 -830 905 462 826 555 852 -739 812 -842 919 399 -964 166 -5 -488 -664 129 980 378 -161 -762 465 900 626 938 782 -564 278 629 659 828 -995 40 895 525 -74 -110 694 372 -539 845 -511 364 906 201 -818 223 919],[-19 -830 905 462 826 555 852 -739 812 -842 919 399 -964 166 -5 -488 -664 129 980 378 -161 -762 465 900 626 938 782 -564 278 629 659 828 -995 40 895 525 -74 -110 694 372 -539 845 -511 364 906 201 -818 223 919],false
[-172 -242 -763 532 -390 209 -152 -837 -80 878 717 -19 294 -784 272 479 -539 971 123 -489 -686 586],[-172 -242 -763 532 -390 209 -152 -837 -80 878 717 -19 294 -784 272 479 -539 971 123 -489 -686 586],false
[-54 403 -980 -639 -466 427 -192 545 196 969 528 277 189 -487 331 560 -642 412 73 906 779 909],[-54 403 -980 -639 -466 427 -192 545 196 969 528 277 189 -487 331 560 -642 412 73 906 779 909],false
[-662 987 -544 271 983 534 218 155 -104 -817 -97 -274 877 362 -889 790 396 781 -953 792 -314 666 454 165 -83 520 780 -103 -939 423 445 503 63 -520 760 182 -97 79 -819 593 905 407 835 -97 338 805 881 -577 -318],[-662 987 -544 271 983 534 218 155 -104 -817 -97 -274 877 362 -889 790 396 781 -953 792 -314 666 454 165 -83 520 780 -103 -939 423 445 503 63 -520 760 182 -97 79 -819 593 905 407 835 -97 338 805 881 -577 -318],false
[221 653 971 -693 751 -504 -321 60],[221 653 971 -693 751 -504 -321 60],false
[-963 880 934 359 357 -859 609 -689 659 -389 923 514 -881 -576 939 959 938 175 356 864 594 102 -654 200 -83 147 -91 426 556 866 -599 -425 528 300 903 712 284 0 -192 169 437 -91 601 -138],[-963 880 934 359 357 -859 609 -689 659 -389 923 514 -881 -576 939 959 938 175 356 864 594 102 -654 200 -83 147 -91 426 556 866 -599 -425 528 300 903 712 284 0 -192 169 437 -91 601 -138],false
[316 -595 -491 -801 976 673 -535 -497 798 456 964 -120 -332 787 -839 697 -792 -315 26 433 -461 -819 615 -381 803 477 707 106 633 -804 -723 -795 497 513],[316 -595 -491 -801 976 673 -535 -497 798 456 964 -120 -332 787 -839 697 -792 -315 26 433 -461 -819 615 -381 803 477 707 106 633 -804 -723 -795 497 513],false
[50 -885 -909 -755 974 -604],[50 -885 -909 -755 974 -604],false
[208 408 842 -742 -233 87 223 -513 -70 -519 -857 -753 849 -526 38 742 -364 -40 -502 -287 -920 -92 201 895 405 284 536 402 -99 -664 555 -18 790 -892 -484 -29],[208 408 842 -742 -233 87 223 -513 -70 -519 -857 -753 849 -526 38 742 -364 -40 -502 -287 -920 -92 201 895 405 284 536 402 -99 -664 555 -18 790 -892 -484 -29],false
[518 -471 646 492 -690 -722 644 -587 261 3 -642 617 -995 942 -668 -44 -642 -321 781 -830 912 869 -641],[518 -471 646 492 -690 -722 644 -587 261 3 -642 617 -995 942 -668 -44 -642 -321 781 -830 912 869 -641],false
[-759 -100 -202 -870 -424 -610 -583 307 336 -566 535 -773 967 404 -894 -92 -343 961 -777 552 81 -365 593 301 -300 526 736 -997 595 -56 741 88 397 -52 437 288 -290 -81 -822 -372 -174 567 890 839 -197 -609 -912 625 650 -344],[-759 -100 -202 -870 -424 -610 -583 307 336 -566 535 -773 967 404 -894 -92 -343 961 -777 552 81 -365 593 301 -300 526 736 -997 595 -56 741 88 397 -52 437 288 -290 -81 -822 -372 -174 567 890 839 -197 -609 -912 625 650 -344],false
[490 578 776 572 -857 -547 693 669 -593 -801 -264 -710 374 -93 -597 -386 205 458 -153 702 72 495 -19 -15 140 -13 -971 -796 -430 460],[490 578 776 572 -857 -547 693 669 -593 -801 -264 -710 374 -93 -597 -386 205 458 -153 702 72 495 -19 -15 140 -13 -971 -796 -430 460],false
[734 -336 -277 366 884 -807 96 -322 -93 -321 883 267 -122 -928 -366 -912 -809 841],[734 -336 -277 366 884 -807 96 -322 -93 -321 883 267 -122 -928 -366 -912 -809 841],false
[224 579 92 -303 324 -421 56 -174 -136 950 437 -1 -224 223 123 -773 -822 338 801 -292 723 662 610 -700 -181],[224 579 92 -303 324 -421 56 -174 -136 950 437 -1 -224 223 123 -773 -822 338 801 -292 723 662 610 -700 -181],false
[-3 -386],[-3 -386],false
[-817 -614 94 -738 235 931 719 -93 531 -991 267 -797 -328 53 -25 -595 296 -164 -378 -639 -272 49 -207 312 104 -473 -73 237],[-817 -614 94 -738 235 931 719 -93 531 -991 267 -797 -328 53 -25 -595 296 -164 -378 -639 -272 49 -207 312 104 -473 -73 237],false
[-261 720 -535 -885 -759 937 471 358 -153 -252 725 -581 694 -902 230 -943 -98 -682 -262 -725 -493 -715 286 439 198 55 -885 -171 -539 -204 520 -622 273 253 765 213 -264 877 170 -711 -253 91 281 278 -68 109 -387 -591],[-261 720 -535 -885 -759 937 471 358 -153 -252 725 -581 694 -902 230 -943 -98 -682 -262 -725 -493 -715 286 439 198 55 -885 -171 -539 -204 520 -622 273 253 765 213 -264 877 170 -711 -253 91 281 278 -68 109 -387 -591],false
[-197 345 -327 -590 -623 829 -858 -299 -103 239 -273 532 -87 -266 -637 -345 -308 -41 700],[-197 345 -327 -590 -623 829 -858 -299 -103 239 -273 532 -87 -266 -637 -345 -308 -41 700],false
[439 519 -71 229 -273 -420 1 465 -933 797 -786 793 321 -177 -137 -284 364 215 770 249 -552 24 111 119 4 214 -220 947 905 -470 -289 -712 -618 -305 -515 -965 751 -404 193 -974 644 -678 -368],[439 519 -71 229 -273 -420 1 465 -933 797 -786 793 321 -177 -137 -284 364 215 770 249 -552 24 111 119 4 214 -220 947 905 -470 -289 -712 -618 -305 -515 -965 751 -404 193 -974 644 -678 -368],false
