X(]RA6H,XX(]RRAA6HH
\D;ou:V,\DD;oouu:VV
2892e,2892ee
",-E<n;9*8SgsXsw/9e",",-EE<nn;9*8SSggssXXssww/9ee"
:o)``+@7Q,:oo)``+@7QQ
"-Si.GjMv;l7
2>WU+7","-SSii.GGjjMMvv;ll7
2>WWUU+7"
",V)N=4(PC{",",VV)NN=4(PPCC{"
"hnY	uWxB/L`'de,_J","hhnnYY	uuWWxxBB/LL`'ddee,_JJ"
"""+<8=NR'/z<T32g","""+<8=NNRR'/zz<TT32gg"
"\`
.`d.*f-","\`
.`dd.*ff-"
"@H1f5s%""S:_aOnY}9","@HH1ff5ss%""SS:_aaOOnnYY}9"
"8
^9'g""!##$G_}.6ClM?","8
^9'gg""!!!##$GG_}.6CCllMM?"
rbYbiK~/PG^!f	,rrbbYYbbiiKK~/PPGG^!!!ff	
*Yi/<q&w,*YYii/<qq&ww
TsFYRYm2,TTssFFYYRRYYmm2
"70
C@)=h DA|\MQz{;","70
CC@)=hh DDAA|\MMQQzz{;"
"d[	'):
Ae&GU)Q(w","dd[	'):
AAee&GGUU)QQ(ww"
"~?A+gr>;VF[EDz<^LE,.","~?AA+ggrr>;VVFF[EEDDzz<^LLEE,."
'9DA*P%Bd!X$2KZE},'9DDAA*PP%BBdd!!!XX$2KKZZEE}
1-Eu,1-EEuu
<,<
Nx!]*D{;t,NNxx!!!]*DD{;tt
y9M.)w0_/5K)^M'+{@e,yy9MM.)ww0_/5KK)^MM'+{@ee
VQoY :,VVQQooYY :
stAMDjV,ssttAAMMDDjjVV
">g4#f=P#tX
""#R",">gg4#ff=PP#ttXX
""#RR"
y_G>cpVx*pL*(~o<,yy_GG>ccppVVxx*ppLL*(~oo<
]}i:O-Ad8<`UIcS\j#,]}ii:OO-AAdd8<`UUIIccSS\jj#
1oM*,1ooMM*
t?9,tt?9
r<5,rr<5
VdAak,VVddAAaakk
*VTa2w>^ *C,*VVTTaa2ww>^ *CC
"@O(z!L;1<,NR#D","@OO(zz!!!LL;1<,NNRR#DD"
"QG2E\]5.&(^8lDj>H,","QQGG2EE\]5.&(^8llDDjj>HH,"
RWPpwyfI0K8Z$}eZn%P,RRWWPPppwwyyffII0KK8ZZ$}eeZZnn%PP
l{D0\:37c=dGUi),ll{DD0\:37cc=ddGGUUii)
.};-_SwlJ,.};-_SSwwllJJ
C%8^'2LtwVi|y$pX$sz>,CC%8^'2LLttwwVVii|yy$ppXX$sszz>
"3L""`@$","3LL""`@$"
WX=wf{f~Sw,WWXX=wwff{ff~SSww
"%:
T=h;IH_Pc<,","%:
TT=hh;IIHH_PPcc<,"
"O'=""","OO'="""
"o[EOfU_S,_Q
Eq","oo[EEOOffUU_SS,_QQ
EEqq"
-z^#I&)!IND#h@|5?,-zz^#II&)!!!IINNDD#hh@|5?
^EBSoyx,^EEBBSSooyyxx
PsYN_^'wwxnj`\,PPssYYNN_^'wwwwxxnnjj`\
>3,>3
\X@Y455',\XX@YY455'
Ql7SmS,QQll7SSmmSS
"r	)#~Y
2PGk;u'v{","rr	)#~YY
2PPGGkk;uu'vv{"
Cf*X:SG0O=|,CCff*XX:SSGG0OO=|
")RqT,0mkZ&v	
",")RRqqTT,0mmkkZZ&vv	
"
BfDsge_|u\PV;K2,BBffDDssggee_|uu\PPVV;KK2
R%^rP:cKEl,RR%^rrPP:ccKKEEll
r(y5R8y,rr(yy5RR8yy
"
J9^Zb:o]+{? ","
JJ9^ZZbb:oo]+{? "
oaPH,ooaaPPHH
\~sor=am@+_TQ ,\~ssoorr=aamm@+_TTQQ 
?\%<L&\@FVFgmk;_M,?\%<LL&\@FFVVFFggmmkk;_MM
w,ww
f1c~=vQ$,ff1cc~=vvQQ$
VF<Hr<uBW,VVFF<HHrr<uuBBWW
"6Qj#A""EwROu)Zs.m8m","6QQjj#AA""EEwwRROOuu)ZZss.mm8mm"
"mKG""Rev8;]2*","mmKKGG""RReevv8;]2*"
_Kic];,_KKiicc];
"~^<U	SQ*gc] nM5,","~^<UU	SSQQ*ggcc] nnMM5,"
||@Q0Hcwo;e+_3,||@QQ0HHccwwoo;ee+_3
$$f,$$ff
"
uPmatk{#Z8YsjL+QssX","
uuPPmmaattkk{#ZZ8YYssjjLL+QQssssXX"
wLQ=XuS	@XeqB@_l1R,wwLLQQ=XXuuSS	@XXeeqqBB@_ll1RR
I,II
Q#GM>~uF{+v'DQ,QQ#GGMM>~uuFF{+vv'DDQQ
Vq@rG,VVqq@rrGG
"TIW
Ns","TTIIWW
NNss"
"OPc2,id<D8n4","OOPPcc2,iidd<DD8nn4"
Zu*]n>/qp/i.+,ZZuu*]nn>/qqpp/ii.+
D6T!e.J[,DD6TT!!!ee.JJ[
9{j,9{jj
}>[e,}>[ee
>v9S\@M-aqPen<,>vv9SS\@MM-aaqqPPeenn<
"H""m'n1Im}740","HH""mm'nn1IImm}740"
2,2
"Sg}""'5k=AVJ$_d\1v
","SSgg}""'5kk=AAVVJJ$_dd\1vv
"
O,OO
Uik\L$/P?K,UUiikk\LL$/PP?KK
"vm]G]60<,","vvmm]GG]60<,"
!u~ndJy1RN!G{il@,!!!uu~nnddJJyy1RRNN!!!GG{iill@
~*`7$i,~*`7$ii
"&Y?9jEc
%eP","&YY?9jjEEcc
%eePP"
4pk+f[,4ppkk+ff[
"t6Q
21|)@lCK;Sg","tt6QQ
21|)@llCCKK;SSgg"
w	$fzSj-(ctq,ww	$ffzzSSjj-(ccttqq
9^,9^
7}8\3~{v6XFZb,7}8\3~{vv6XXFFZZbb
F).L7[s?:9-\8q,FF).LL7[ss?:9-\8qq
"I""B87qh'Vt","II""BB87qqhh'VVtt"
b[C_8A^B-ue5].,bb[CC_8AA^BB-uuee5].
X@I4	ef4P#y6':EI,XX@II4	eeff4PP#yy6':EEII
~,~
2!B0~YiJ0*/al2S3uC0,2!!!BB0~YYiiJJ0*/aall2SS3uuCC0
@^t680I\/3C6wh}b3+1:,@^tt680II\/3CC6wwhh}bb3+1:
Cj5)Ioq,CCjj5)IIooqq
"',275{hD|s?
6Ji","',275{hhDD|ss?
6JJii"
vlw6Bjrt*,vvllww6BBjjrrtt*
8+Y\7(y g,8+YY\7(yy gg
"c,1Xdtg#","cc,1XXddttgg#"
"vr
LM","vvrr
LLMM"
"i9+I@K z2W8a4&""-T5H","ii9+II@KK zz2WW8aa4&""-TT5HH"
%,%
"23&=saG0
@W","23&=ssaaGG0
@WW"
!,!!!
$7'#%vGk696b/vY3%fR	,$7'#%vvGGkk696bb/vvYY3%ffRR	
"~2ai H&%EjRd[""","~2aaii HH&%EEjjRRdd["""
2ALi	,2AALLii	
HMe/:7Wy3,HHMMee/:7WWyy3
zY0Am490Z,zzYY0AAmm490ZZ
J45L,JJ45LL
E>JC_ AanbM,EE>JJCC_ AAaannbbMM
"CU!	cIr2,""|$&^iLR2Z","CCUU!!!	ccIIrr2,""|$&^iiLLRR2ZZ"
m'%]s]t=ZmD),mm'%]ss]tt=ZZmmDD)
ud}s_,uudd}ss_
PFJyz3X66k(mQ8zx',PPFFJJyyzz3XX66kk(mmQQ8zzxx'
AaUuqN*=WQ8EjAD#O,AAaaUUuuqqNN*=WWQQ8EEjjAADD#OO
