train_input_1,train_output_1
"[""t)buGK\""v9(.t}i(=boel`?rHdz4"" ""J4=N~i!OPMd9"" ""|6F)Kt.=K\nbg$S*>My\nq!@V[ifd2{`Plm.e"" ""LCZ+mW'3m,zH<Zc60&@68zZY<Io<#Of9lh;M1"" ""jK\\RsyeWU-{}\\.~q)xx-%[%'EGO{6cB]'nwwZn,f1Uf"" ""\\t\tH(a$v\tnHVT:w[_IPO cp-G&iQDx\tAV#;sXE!Q<E\n}C+2CXJ"" ""-@t*8'"" ""_qg8)nm\nI5/Uwny84w]`K%!\nswC-U8Td&_yzBaZ$EB(-"" ""pVa5;+V.K%`Dhe`^;TA"" ""fvt@sg_&c3AVk_$f\tQ}]2*2N)P'}.c'I!#rN+J~>n"" ""T93YSPx}LJ*_!2{EDVnx`yL_htb"" ""2%?Mk|Hp0uD""]","11
27
41
19
44
6
50
43
37
35
12
27"
"[""3\t!!&K&?/;#Y\ni~_\""@ 4)CawG"" ""S"" ""z\""U35oj$gDuS&tvTZ\""TTcbhWsbSK,;&7z>b\\U["" ""X,l,AyeZE31WU:BP|LZ`x2g ="" ""bSK[fBu1_=|[%ynof)"" ""n<lmN&a(U\t'r]\t}1n\tyxoODn_3(?"" ""#\tbC6](EE`K^V6W` z^^,1N}UQMtiP/D\""@\\@"" ""F<w-\""uA*\t-yUOJS2"" ""&1/:NU~ftXU<D\tJUcL"" ""m:]B9/]5"" ""xc\t^;c2z='G+TyD.iPez:sNTA?],w"" ""J<G,`E[?A6"" ""mq`>J$As\""80#K&kZ"" "",<G^F2c]e<p)CAc"" ""G!92&NPyOL.CZR qTftgwjy^{B&!5"" ""R(w<I']44XsaWB78EF\\L,n3!yM8bIrsO?^m_isAN"" ""584N"" ""U W/8\\+*ccxiV>&3_~*q$k joc\ns^Si|\""<5;Bj.s?zxI"" ""UFK"" ""*bmIt\nC[S_.sdO|p)d=w(<{o\nXYH&j\\pfAeAqLU"" ""@8^b(!sud&2\\AoBRj"" ""-,A"" ""+Hu_6:ET'x-\""Iwq ,&3)I%(b_{~FAAxCvIwPoq\\Fqd@4N'"" ""oeW{@GT\\P~&C\""uwixF4s!Ab5gLC_4pE\\"" ""{z:XBb(XLKt7rodRvq (yzhvmWYQ)DqdZW^$D$~Aeh-ye?vy"" ""3`c:AW}}m'\nKQ\tG:'g="" ""yiU*8-BNts3N@["" ""5Rz(E(1W<wIdzv:U[1O:7F~ =&k.2u>pbN8vpFv\t"" ""=6xDMFC<_"" ""q}**ucl\nfWw?|#k;hX2mx&4#ALR"" ""#f{a ("" ""#kTp8*h^?N\""P/M]a,L*Mh8'_\n*b|A|*LK"" ""#\""B@kXCA3N\\R26=im+CAsQXV3hU=x"" ""(Z>wl7In\"":`8*ACwtA~!OS*>QEy@7kk(0"" ""34*u4S`f\n{-Rn[_G\\Jv&+nG7S{@n*FUP{8a HBtKn;b""]","43
33
29
33
6
27
9
40
14
19
48
32
46
3
17
39
3
44
4
40
29
15
16
10
29
8
18
16
36
28
18
25
38
1
25"
"[""y~|c\tg?G BM85X.Ix>'lLf$p<SR;\\!=kj^uK>tqG\""uY"" ""iSOh32)6eW[K9lx@,9W d_w6zR<GA\""#{lCxte#TH>\t&M>UOK}"" ""EY2a.YC6>kR4IS\t<u*`7VTe\\<'63uBq;@=h+I2lg"" "">`XI|tr9<z]#"" "")d7\\l#=6-"" ""P7HV9E\tu:kzpQW"" ""98D.:'R0K<T&Yz^\nBIg!-Gfpylq|#6s&Xc)ZsgK/@&)8[GVTl"" ""O]hu<RYVETgiNLIAiHIS36/J~\n_d$V`Kg@,[]T"" ""gcS'[J>pE=;#g87f=%*9+*)F5}k7|C/{v&jD|/"" ""'ATw>\\$m_N=d/VB{V[8y8KU()i#TUR<\"":"" ""9]*rBgnqNh\\zrl_nMk6i+M\tN~_6wS[^_]aQr`x+fK0c<w"" ""\tJ"" ""Z\\2e%T69g-bS;+EK|5~|AUlN.b\n1f<y[xOm"" ""\tpM{6g0<F@C,Wjc\\dT\n"" ""m\\Q nyRrq\tBvHlRsxP5y"" ""H+80=p&)&\\cmgUt7x{u(/rONm@TE1QI*;"" "":t6"" ""M#SoTCN8Unx`N#:ZgdDplf]/^"" ""r>B|v$l24]%Lm@"" ""_\\i<:qU%GsRV9^$yy,JDS\t|J(x8@4pm3RS7j:^sg^,-Fj?"" ""m`,9.-\nqnO\""(IfO5/D`t&$0rr/,U*G5]4#"" ""0%b|,;nmhCbqU1!OA m\n,Uy5b+e"" ""0$]\tzx*arf]b:C}+2b\tf*=@jHueqE0t\ta"" ""$1G5}d5yC9BQO`28\nU-K[I>&3Xu~o~DzJ@~jUY"" ""v0R(S'BqP%YJ BU8WJ9iZB2UPQa+5DbZ4<F1:)^],"" ""s\tjOAEz8"" ""tH5pW*bZ,XrqmEgJ#c0.6\\n)=D~_(r:!^)[Q&i,o^Uwn>#{36C"" ""s!mOR7t|U.ZY1AE71,^=m)|T.~oL4NmXlG:"" ""qS7 LO=hyV1]>tA^[_EDZfB"" ""Llw\""ZrVO(vU@i+eVQooD>I"" ""9tB""]","3
22
23
35
50
8
41
38
33
27
34
46
14
25
3
33
20
19
35
2
45
33
38
38
49
14
9
12
40
49
43"
"[""0"" ""AunA!WX\\bV(p=7L3ehc\tjB{\\J5;.t)Jg|"" ""7<<VPyiP}g-z!;>j1RppFFMwwiX7V&m"" ""4ZKmLLC"" ""hsshYC3o0guQWbcK3K `i!/xh&*dEB"" ""rZmo6N[WH]0G3 p,D@1&:?sd\\x"" ""UOBJ58Jb23x6~\""8?UDn]'F!|YDX6\\z2pB"" ""L`:.~DGc}XKee>[GJZl+.y,QRijwjbO%"" ""om($n,vLOYoMa0Yz\n"" ""vc\tOZB{AD\\L[E,(ydeqVz[4::Gn(]U=*/r}z:BzOGXY/q[/P6"" ""]qDy2f=@2)6uc{]Za9U[qjXkm~%-{\""\tx ;2'\"""" ""NDc)\n"" ""71.|G`&0XAf0 _+*n#C"" ""nHL}K[)"" ""+~;e2\tiq%=dDat#>-vD+a*\""}XAQ=GT59iB$Y|I_"" ""Gz+p4Ng#,t47*F9+/}2,I`T:xaK]rq;FZ""]","33
39
7
19
5
37
49
17
32
33
26
30
7
31
33
1"
"[""G(sTz^N\nfQ4"" ""\t\\>"" ""!P!_5gU43U;{?mRbgJkOD`BEv|<"" "" tsWNxM?&\tzW.q*#+*nF,zy|"" ""o"" ""yJP8Ud3RiK}NP?4J>?9j6V"" "")o\\#8z.;Xe5wectmqK5)g:4gDhgfdjs,El"" ""G\t% \""NAM7k."" ""6EusQQS N9S_,.(uk)RL]s6\""Ed_iojRy?"" ""~B(F?w"" ""foC+YH'1"" ""5\t$.!93~WRuU[+3UE{CHUn&_c13l&"" ""0f$]u*\nJ~:/[Z\nX"" ""%;K5?'\""6<pI){:"" ""H6Qq^7]NSD"" ""M@$&7E"" ""@E>h/21!#6aRtqf?dD"" """" ""|{<"" ""_97-A""]","5
3
0
18
6
10
14
15
29
8
6
33
11
34
22
1
24
27
3
11"
"[""=uLXQ}nkp^6?\t"" ""'9X?7A-_h@HHG.HJX)zah_B`t7?H-(E:"" "";Ri|I4%9}:Da)-{,_%5*J\\:r4=K4'~cTw=3e)"" ""J|%9vfzSPca?0SH/T|R}v;Zy"" ""<kq@G49}S>QPSV|MjlSH"" ""lRf8VbX"" ""r~:no*Qrir;K"" ""4TfkyPb{eH_#[\nHj8jY"" ""MLo j!~j|hcareAbnE/#o\"""" ""I_d!oTD\tvVOQ=Qz#WU Ar6ABPQkK"" ""K(.d&"" ""wF"" ""!pxC"" ""P%XByp@1E\tZ\n2P_0{)J{:k#iTt$d:MV"" ""OU#|Rgu[}=<WZ"" ""o.H{9'SL[`MOqhbK!d88\ntZBOHVBJe7=\""/8B6o2>,)Tkjk^l1R"" """" ""!Qn]:)<o8v01O7`PjHP~Z(YF[cw*)UW|m3"" ""\tYEK+ja{Hv!HP]dX[_&Wc<\\<0f%OJ)uA<#QpsW~W\\SU# q"" ""0H'J> 2}O[WE=_}OuB\\TXu:p6HoG.s?f"" ""`mz"" ""P@QQfOWYg&:IES<@ORBi~jKp`BZr/:|T~\nX=(r;Tz1ra-"" "" \""3\""ZK38D6@EKZL3kA%&."" ""V$TQ[i.h{Gm#\tU\""2uG8@~A}4YGIPh+Vh0.xhz`ki(Woh5"" ""El\n9;~N7rt8 Zq*vflaO!UULG\n"" ""sWe;wxUgtq1T\t)p<9q&&_'}G)UCe!YMk0S7L/Q7wO"" ""~@?DWXhr#9(p):Lue$L_@y-4toRQJ%'-LwpW8H2J3_+6w="" ""=XbBm\""[/&j%D<hJ[/WtuuZSiP):uMEW"" ""l"" ""0zUsV2_2L%adi)!q@c'z0$\\a\""(UPReft=YYxQ>B,RJoj""]","44
1
31
46
41
26
45
21
45
3
32
46
34
0
50
13
31
4
2
5
28
22
19
12
7
20
24
37
32
13"
"[""/7Wb(<"" ""J\\,v4|?QilOJ#w~U4!\tZtZ20Zh\t\tWB^?"" ""=%_~)_M"" ""opLHwbDY31$TyN}H[FD-+PBV/x:A"" ""EwU\\R)klCzl:I*7`jep\t_"" ""#_\t;%{t^ }WP<Xez#q \n7qq8%;8aPc+'_{-g>nzG?mCgC{6"" ""p_Zoy@V*fyAY"" ""Tlz8VZr4LwqeD>=L^]BJ)&/V4mn=,;"" ""A':u6\t]95fQ6_?k%^dLpl<$O3mT.JG5\""N8ZxJTZ)7w`"" ""2rk|?v@!JJ"" "")5s\""/\n9%TLMY/[60+kmB)c?]6k=rs3odda!E,\n@WFO1F"" ""^*G'/3"" ""sx@>@\\iKW@\""!fIMttE07-7I.Y`*e"" ""sHtLBg;6i\t66Pu7pqQPll=<iO5YD/>z#h~{s>\nCz`"" ""{jY;]HsN^<(A6*s\\"" ""Aq9 L[z~go%-,g!tDTTjj)"" ""fUg"" ""S\\`05(V\tE(6Ebc`[bS!~E1ru}f7<4}md@vd|=S2p4Prw\nb:"" ""PI#)]'>@qNf[zC(.>4VF:bQlOjP]A\\_Uf<>~F"" ""t:\tgXS)VP}|6zqJ!|SW8zO43X)\nz^mRKVC\""oMc%8NI"" ""w4S7XpQRl<c\t{1(O:"" ""ON9]#eI \\]\n6\""rne`Ex%z)02[Pfay`E`C+E3e"" ""O\tM9-sTz!$SMF8R\\O8\n#p;wt\t3I;CXa4C"" ""~$@s\"":Z$b6`LmT1"" ""UK$\\g0}#-W9Xz;QV@/FO::i\n>:%sy/>oY\nC):8a]yd^&""]","44
15
33
37
17
42
37
47
3
22
16
41
28
6
44
10
43
30
12
47
21
28
7
32
6"
"[""/b\\$z9G5u9Uy CQd"" ""`]=F^_,x$C9CX_^ix7Pa4EV<(xa?ko:ub&j~2K/[;Y)"" ""5D0(RJ-&E8:Qyr(Xp]mj~+N4Tg\tlC|ovnwIZ*3AHew,y}a"" ""Sb$jv}"" ""5U$3NTb1n/EqkPE\t}wIeO;?zjx}!K*9b44}<l(5;Mh'[P\\."" ""~(w|k|gHOP-INI\\,H{dZoL)l<llqy0nWU"" ""~e5>g,Sh8E}\\v"" ""`x~9yEMx(0?;m\tRnP|* )slhT6mWtuD9\""8+J(}VQH3Mr/#,"" ""^cE`%|->VA+KcZ@)T"" ""4D7BeL/~\ts?2JA5!qH2hkEdP f+`)[G*"" ""k'GkHLGaixVX>#6#"" "";R3F(oQogk7*\n\ni8<{d`Q#\\bA]'qw/"" ""cEvY]SV]>Aa_,b;u@/zeG1N5*pHA MH\""op"" "".oP(,iQ\""D,j|N9:!VLyzdH^um_e\\qYt"" ""n9QD7gD,JEN5\""a2X7|kc*\t=:x3"" ""'~j'&lr)mCjLyyv7)"" ""\\U4F05,)^ioC3?"" ""tN"" ""\n\tc{B@X"" ""!.?s.\\>-!fwvST@kAw9/,T5% {#R,y#&&pNk+;SQ9t8v"" ""Y&8q7kakM+Ich8WZ6juls,4H("" ""\""][4'hYR4[h]bwtOe0)eq8C#PdlnNP@}Y.x$"" ""K't{mh23d@5ON\""5/Wn&P{c9"" ""EFVX[L2="" ""8t1($GNOa]cWd^\tjEU7#thVl;1)KT7:#!"" ""K-\t[t,(IVPw6mgT}2"" ""*qIIou,$(ClfBGq3$tvHgz|*\ti9<\""ekLQa)Q.)\nRW$w|\t"" ""ml+3&.-F[$R\\Jt>n4ip3G+TU:;WZ3=AyM3d""]","35
45
17
33
8
23
36
25
44
7
2
14
17
26
31
34
30
16
32
17
47
13
33
47
6
46
43
16"
"[""!#4zA"" ""*;l^\t9UOwhJH9\\'*t+6r@"" ""Gqz\""b%LGfN)2#kat.>X`:tyogYQr<1"" "",q\t8JKtV"" ""El\""u52qpb"" ""T#X:k>0?"" ""j122?4%_a"" ""PkUyUM;WpT|^sQ^iGgD=7x4)GXm,h !d@*>},\\"" ""qAIW`e?\n\tE[A\""14)wYCIs\""h\"")PTod!aY#af|XoB\nu EAe%"" ""ClP&&z^xb`h"" """" ""&[fpow\\:Dmcq3|8L\""ySUV#d'a=}JJl}R6^J\n"" ""U3W\t@f`6uS2#{X;Kjhvlb:#d/HP\\^bs~\\"" ""~c{gla"" "">~w2A]<qx=p_L^:gd[ "" ""\""QW5`-.xHec5&%?IX9zOe!:nb@0&s\t+}W"" ""]q+!JK8JsI6W"" ""gAg$Dx 82q:Z_.a\\N6d1?Ho=o)Q"" ""IQAN~i-:Ti#{m\nTv\nTJaf'$\""De dtUAf"" ""Mi=yte0e#TmL|"" ""Ek[XA/'Teo.+J}{\\=ULiwTCoE_eTpqHWG2>"" ""[+ 1xl14M`g_$yT]I.W[!@<5-+WA&OW;7Fw{$Ku\""nCX/4~jQ]"" ""t&oSAdG!=>0Nb'7pqlQ:`0sPFz`6\""aL{}\thB]c^@"" ""kkg5L9?ZQ$FJpdz4h\""1\t}ho*h,+[U=Dt27Dn;(X6q7a'[M9/\"""" ""5'3hgn~\nFuiX{ZVoU^3YoN~)MV~3@JDyaV6I5]@"" ""|:ud{5y'q|59Bw#Y[g:Aa"" ""Dz;2."" ""B;x|c`Y]%?4ZEii=*-9z..0^j\""F\ttLRes~c?q"" ""(grN$MNJ}LUnU4R)mQ[qMI&hT%DBcm[`%nw:=#&mx~+z\t%"" ""+"" ""kLTSK]SC]hZe;v<W(\""*<R;rC_RbMiJCDCm21o+?VK"" ""{R(VRY\n-e=n"" ""{}j7\\NY%.r52|#\\nnYsg1"" ""AK+K.;K2mIW0dFx2"" ""iu+xhmTd]fh]\""D+c!NKG]=^XF-K ]izD&=cRd!\nM*&Yvn4XG"" ""j}"" ""B\t&WM@\""#D%wa~KFh%F\""'r"" ""cl"" ""LViozx{TOY)| u:Y"" ""*tB.h#xVG>\""U]%\\Xs\""7r{U`6^U%.)E,b@<)!k^-`lUAs7tV""]","47
16
2
21
2
48
16
21
11
41
1
46
37
5
21
39
49
40
49
35
13
32
27
12
33
19
6
33
36
0
11
46
38
9
8
9
8
30
21
5"
"[""1 @74ATBiLG&{v~s5IZ[^\nqZ}>3,\n1~\""z[:O>g"" ""j3Fi[!#"" ""n[iaEVLF1;2kqQ)f_55vWx4#{-)\\pb3^-h"" ""i0{<m:*"" ""cW})\nE}i<G"" ""Re7pm}CiJp&CzcZ54=^>7pn|+F8b>\""qYtrrp4|"" ""~aFOJ0K&{DmTO*<Vjs3>8N9\nw6Y;ugIXd%,BzJl[)\nu>gy"" ""~\nn<\t7*$\t7p[ [X5iP)&iiM\""S]75|XS"" ""]^G()QSH]x~vc\\<|O4ZUm7u9s\""FP-G42PL"" ""HtS\\%x+Z'NDiA`/Py{,]xrAMO`l6Z OLyfn~\n+<w0:2c]oQ"" ""PyoXU|MI86kHRk=n@YQ4WB%]7@Q]x#fq"" ""/(~HS=>A\""o}:iRK+k`1UPRs(D9d/BiSU!f.]DV ,#VJ""]","43
32
47
34
31
46
38
10
7
34
7
38"
"[""]9Ty5Jc.2M#)wo_\n*%uWd+|r=[T'Ne[0&iNy"" ""O"" ""Xjwe]kMy.>0$6ti"" ""*ZHrOC<1wsX[_PRno=mgS 0lSP.L\\-Hm"" ""ZN21hx)A ekMF8qF9x\t"" ""u8d!o:[h@F+?-V9`0H}SFd?c$7-'{PIpkSI{TfUb&$&b\ty"" ""Oy _NGkOoyhWm#\""kB!_%j*r`KbgVaN=<^"" ""c \nEI'C,b{S\t\"">dN6y.Lr[^REgJyw>~D8\nNkZxfA\nFGvL;}x"" ""cJ{H|"" ""[L/A(i@!""]","8
5
48
33
46
19
32
15
1
36"
"[""chv""]",3
"[""IDtVO7SQs5s~"" ""[<UK\tmW\n=0MJ;'oz_wVC0u=LqI#XY,yH~"" ""I]Uod^,9*2O"" ""\\oORpH%mx4R3-sO*[y{Z1(=faY\t+F"" ""LlB#*\""g]}*Ng,_/x)zZdK[kqe4rDm*/Sq2\"""" ""Snra=#(w=$\""3Y,~lt+J4DGw8RR9"" ""Ezb2._,[vzPU{GtEnG8)iMxvA+vM:$`\n8nu.!G,D"" ""R@QW{In=o`(D\nt?bc(-vLUzHg|DjC."" ""9_IRhUi+N/,$:b92G_Ab=-x7MmmDUh]Q{(]&_ .0<iO+4V[(O"" ""4%o v]HBP_jUNW)8s:g{B;wq1VV/Q,UVB7VOn 6""]","39
49
30
40
27
35
29
11
33
12"
"[""H"" ""m{Xx:w3o\""Y2aui\nkdG\\V/z\""`Px-?M^XEHFv'BhWkR"" ""@{]TEG\""Wz#DdMUOb3V#+>c)i[do E*uO5pH0`qr@ EAEEC\\g<"" ""'1cRR#~y?cD"" ""#TCZDspPqaXNgj,W9.RdKm^d^<qm"" ""9v2R>>_.\t%/\nP?U"" ""ezTvA"" ""3F-Ubj`nYqx5lk!f9 aEG"" ""c(G\tYNE"" ""R~GY\tbK7*DVY)A?OB>`*=CUH\""qDI8Ou0]/bo>^R`"" ""f4<"" ""$r~j!Q\""Nuy|xr^cr0jcCpI\\3MS@qYo~<9"" ""Tj~]1tgJhn>W-e\n?m|0|a;&L9`lqG,lwOYCb ka&Cu"" ""q\nU\ntT]J\\^|_BHd''kUbQ/A,Z\""\""# "" ""pxnk\nA4DVVvs!&5KNe4\\l<f>:J_=pri^eg\\e\""Fks.Nk,}z>Lw%"" ""gMhvly/Z+92E^w+.Y\t;?^.F`"" ""Zcrp\""$,Ft{F"" ""9C/}Z/&j-L'+{Frz(Qw{?NA'$\n|Ve3!Jg+@;CQ"" "".^"" ""62ykez6~T'c'LkN\\.\\hk\nL-Ho&;+dA3gm& ]"" ""Jpx.&L&Z6 =bAG'6WSxl)e"" ""|AT!\""\n={6\tq18"" ""#k\""w/N%Ps{]`X<"" ""ZW=1*|D5[:T>#gAP}0Q;h~jEI{p|=?C(Hk!qeaLGv<rQJg3s*t"" ""CMp>4]n^UG9KN6kl='i)SvNz<iaGw~"" ""P:a8Kcyy\"":B%,|G#{3o?Sr/)`s:n\n&cnb$uzfV %CH]f"" ""yK1NAJ/(g0icy<Ph"" ""#c\t@+B"" ""}uQKm6Ka].p>;clI}cr-fd(1lO4d\n#<cN\""kS%M`3J_hPRk^>T"" ""=&2\nRj9A+$Ia2\""n)40SP=za8<LXU;""]","29
49
6
16
44
30
50
14
13
22
36
2
38
11
24
50
29
42
33
3
40
7
21
5
15
28
11
49
41
1"
"[""zKk"" ""Y\t=pjjSYZ[&h)U936+N=a4Ns1^F&ub#""]","31
3"
"[""\"" KmcX3REnB~|?)a^\tqrO[<lJS<-G"" ""u=aFB$p.53Rl\\g.,M2H~,0gL 1:Xn8w"" ""3u%Pb DO#R2Vj$T,S(F7;u%Gyas)EucC\t"" ""Cj?|@\nRN-J9S:7K8DIuQe]hWZ@x|BS*mZ{0\t?Jm\""PM"" ""i"" "">=r29CAcnbG<dur46nC#%5,r-tyB9ii }%&Y/u-%\""jxqzUV1q""]","49
1
42
33
31
29"
"["")9*:)\nx;#s}?qU$`$1td'7hgsm"" ""PC+J6AY8CJ&OylZW.T"" ""WJ=\tti?V=K1cSu~\\!sqnxUA`o:$jn"" ""xtSPMv4%gq<h3%y13\"""" ""]|PA9*J09(./P\nl@!]@9,FhIy__V1+\nXJU}UI"" ""r\td"" ""@)Bda-h1.t.7X,MiASz5%e{:C}fTV"" ""O,\tS@F>rDRE<r1cl)"" ""'_O%e\n#3^olDL(vQ0Fe`yIm2+$#,=o]n\n;0}/D"" ""B x+A3j.i_n^zk'M5L{.'P4\\"" ""M"" ""/GX_LkW1pTK;1I=enaF#ZW$dbLbl^Z^"" ""-Kc'eU"" ""$UnzQdZg*,uBNYb!BC7`D;ig6MYaDG*,m-X7m@z\n&\tE"" ""/"" ""+vTV~BX]4^m$DqJ4y}EI_ffqK^J;Q}NV;yJ%i rF@;M0Oj3"" ""h[kc@SR$4T|n"" ""InBo`GbCs{NgtId\nPS[+.x:U;|jqsyab_G\""Sf"" ""LyR'LCdX-,w'|&"" ""G\\ygR[#SgdQrbUV>xN1(d"" ""SeugT'AJ+:\n>X[KG|H&?n!{xwd{\n"" ""u=~P?Q5&n/rKs0"" ""8jfv3aE\t\nG_,"" ""pW"" ""{\\|G_AAV2\t8CnH+`d|v(?ex\""g<IKK)q^_%%6\\3f6\n0DS"" ""A3d+p*p^wp\\P<g+N&=ep'O4v"" ""-:+QK e.(8vpX+`Md` $Z? Qitx+<"" ""E;EplzP5nYHNC0Z,9Cgb`!rp\\R`EHq`~dW64gwld[\""B^"" ""7Ke{l|{O`!\nmf`]{(w$(.i%tD\now!;\\=}d59i0<)WL*}"" ""?iEi;AGDdX"" ""60m28O]N:k^udW|9D<f]2luh4zvL(rgRc=][y3;8"" ""&&gejA"" ""K#z!C[E|N?RcOTi:Wf]\""f\tH$/#N@IO`yAAOs3E$W+>j]"" ""e7vcY`;kB~:^\""_B"" ""\n*<&`{=!d\""*74:L3o!"" ""pynY-AP>+sR-mk(*E5pUzz08\tJ*ZBd/BLy42Db>\""Q"" ""\""o(\\\nmSr\nLeM?3,"" ""a+kNgeS ~YC"" ""7|b6(/I)%pkz'ke;=;T|$KP3sp@8w#BvjN6"" ""m_kmi8cmJVd^(0pC'}-PC#"" ""Lx5+QDK@opNa^W^y/@2?=FuD`0Rvw*.7"" ""EC5X_SeGPdYGB!t5`;)C5#AX0Sh_:r*,L9f3WYiKz(B"" ""&ElVXUbSaeeU1_[)zF$zTTK;u_B)/M7mF? 6?4{!'NCO"" ""!QjF'!&z{wFAwNNlg"" ""q*V%4#`nW""]","9
17
44
43
32
22
35
11
15
41
18
15
44
6
40
10
44
44
29
24
44
2
12
14
28
21
14
37
12
47
1
43
6
31
1
24
38
17
29
3
37
18
29
18
26"
"[""KH}\""h`|vN:2dG@AI:"" ""Y_luBq[|8\"")H\""%z?ZQ)f,<&ux@@."" ""ln55@"" ""j-q&yY\\Eh'A+`3=jHt7uPl*Yv8\""Ec{Y\nj$~?{Bj"" ""BPJN<OQ3D]tC}.c5'TanEl0bt\t&\t?xaR3'#A+Q:d p}L#|pSL"" ""!2rj<y^PhUmO%!jO~8WWri"" ""|P]6~fSW\\,3-'l5Y(IU5#2"" ""jy.NQ_yq\tX3\n\txZ]Uyi95N\nGCJh9D&E:u_+\\_rJV\\K#E"" ""m9qM>a#09&r{60h[|qH.@U\tEIHO&J&+\tgEksW]{o"" ""."" ""6j&b9Z7IOrQK\nO\\WvV?\t\\y;|t Z\toG'[>L\""<L3QU-/t2"" ""LT)j6\\"" ""[dePd3i7ub\""u&ku)+;q<A/at@N2kK5G<!&oe96fVlfgh2]`\ta"" ""Z"" """" ""(O8\t'ZE%08"" ""6u z)HTsk4aL[=!4CrT^2iDS%`js`w!C_,$\"";mW"" ""uuFh1(Htn70RP/>s#y;d#M"" ""p\""U6\tQMFfuToRRU:Y4u1?H_I(U+/( *f^;AT"" ""%CMMmZlxKdHrP$7OIW*!r\tSsTY0%"" ""e6Y@T\\C4zU94"" ""9Fm{ygeYXPg+e28hP1:q;c,<#nUV!U$p\\4"" """" ""#(Nj\\\\S"" ""BroM00wx%v;8jE\nQ/%j;jMhW{#5b-fZ{b"" ""92Pb%?];*W\te*diO&\"">\nqvo^SxU >\nK:l0 >{Eu1;]y[4}xd"" ""|ycClk+dF$N\""'=,kP~qT\ta"" "".d;&[3\\5^@-c~~VYBH<)~4]p''i1>OkK@+=36EM4y"" ""O11Er<FK:tw#go\\Ze;\n#s!"" ""-S<E\""d+_#6ig-*-E}d}(@J`{.OTS~7uu$\n'"" ""abEGWmspF'9W2TR?@/DL@Y5i @tF\n0GfU"" ""=uV{yX&)4abgcI(~5A8Bg\\<^P%^)FLBkV&"" ""CE7k&^?U?ML1-n~:jw'*zdXI\\8XOSh<V<AwAw"" ""y`v>WO$z"" "";/RP}I""]","6
8
37
34
33
35
22
41
22
48
33
7
0
34
12
28
36
22
39
10
0
1
49
6
44
1
40
44
22
22
49
39
5
28
17"
"[""d2_,{{Zf@Hg55GN-8`ba.8y{bgh43n1=^fIcXWTqsg9k*/,"" ""\tW5z>0AJvorNo5zEb.ncp?Y<Z5(;"" ""q@gu&! Ywv1jdt6khR~eT9d*<AptVs;OAt6ZnJ"" ""]Wv"" ""]^-=$\tfu("" ""F'Z\""09AYgt\""x+X(*xE<U1S[{3j[x9p,/nN2w{ao?T:%"" "":3(\ns*BW}]|^v'*Zk{l%^$xwVZ8{!"" ""EK4(?7*mpr/oG_eV(cYGbQC7HKeXqZ-#,Nl;i2bwF@i7g<"" ""vP4$iLB~Qt!t#^g6z=7\\h \""$FX\\ctcsqOp.&5BkQ#Lk"" "";"" ""lTAVmO+1\\g2uh7DV-|Ny.bnyTEC"" ""GtsUSr,N/K%9j1DK5+'\""Xdg\nX'^1~Cd="" ""!0DL4Ql[<k9_4Qa?aQ?Q8i'#LnWVXL/66YA.l&*sbCQX"" ""Kv:$2I\\vX@wMum=5&xx"" ""793p"" "":4],g5\n64#"" ""T,OcUTAH`BsMoEQ\\L'`<8nsC_%h<gx_-&-I>QI~Bv_?*[,"" ""NY{\n(O-t+sZNIS&RdKr_$nlh'\""U"" ""wz69!_k}u'M]DM*ufO(tU9\"" =djO,B:+m9x3jJ@VnycBI."" ""99kkXf@->n;"" ""mZ7g@oZk[B6;#383`VfH+\ne~l]j"" ""_w"" ""WKP4c&**I@w-8bVt)uB"" ""_k+k$K'\""8?:G[6L>Y<c7x5|\""</bMsrx7.#8W$xK-7"" ""39=Cx`k=I6,;Caj%5Tf?"" ""(FZ"" ""o8WODa>Kbo62M5#[Ldlo/DYDQ`X?;[5~9o4*aZ2>h.{["" ""dtl]R@(_.R[9~(ZMup"" ""Gc259e'kyC4%mS@/<<h}< *x0"" ""nM#QgUn,@"" ""vK?FBLJ"" ""NV"" ""c0\t"" ""Tb\nH~r<h(SkCvJD4R6+7E2^\""VP|BG'"" ""im3M6dJRJPpWKD\tul^DI'x""]","22
30
3
2
7
9
25
18
44
3
20
41
19
2
27
11
46
27
46
10
4
19
44
32
27
1
43
46
29
43
9
3
38
28
47"
"[""}*P.-tMrW_"" ""d$=zWxkZlEs@wA}Ku[p)nAB10Mm.0"" ""q "" ""XVfFI{\\RqpeC1SN"" ""JkhUjn8;~i-OF~CcKPi8ou;+`f@\tda%>Qf.Ozi$o!v<~1z#6bx"" ""1orY?vfy]~("" ""y+j>%[fKx!4i-P0={)k-?U1.<}qN%{"" ""J3k%Z'D^:SqQjl')G9\""F"" ""uUOV;!}(rokS<+--mFUaJnj! wTEB&ar/8$h\\,p{{o0vFNPt!"" ""HU=aJK#Yj{14(F:h\\5px""]","20
49
20
30
11
50
15
2
29
10"
