train
[-121 -430 661 384 760 989 648 10 836 474 204 -589 810 -736 -343 -775 994 484 -859 -520 -11 -443 5 -344],10
[-912 -501 203 -831 -831 114 -632 -469 871 264 -24 -474 994 896 -375 -667 975 -624 22 362 390 -600 861 -654 -74 -289 -501 722 207 856 752 369 -676 -678],14
[-137 -46 713 -473 -662 934 442 471 -13 401],6
[-459 303 -355 -286 982 426 -395 -762 -886 -970 333 212 -382 -292 -152 -918 126 -372 547 -509 734 -439 860 928],8
[-446 -247 -900 779 533 447 473 624 -336 -30 -439 58 -651 -124 -507 621 -810 649 576 927 -744 -69 663 -817 69 -979],16
[-585 14 -660 482 540 -449 885 248 -498 164 -462 394 389 -700 802 -552 50 598 -118 626 -968 566 -66 -98 -458 -682 806 -788 -802 674 212 220 -282 144 -984 -271 754 544 -504 336],5
[-288 816 -194 524 -389 560 -210 202 366 13 242 110 520 -678 375 -703 878 155 -28 -738 877 476 774 760 -128 201 -530 484 -779 645 432 -914 724 28 556 -842 780 -16 -90 841 -356 -952 461 884 -536 -275 -478 458],12
[222 644 -814 267 -275 -284 588 -274 0 -82 -805 86 -374 -340 -915 582 546 -414 -812 468 532 -664 -41 -844],5
[243],1
[-212 -893 428 306 185 -820 890 770 -576 70 64 -14 -684 436 902 750 -62 596 -616 -818 -12 272 -260 222 -692 -90 398],2
[-935 -996 -741 -969 -513 -795 -283 221 819 -523 -325 227 227 939 -55 869 993 148 -135 -5 -413 -535 737 -739 -498 37 101 -71 851 -995 689 217 684 -807 -983],31
[803 -320 197 213 -675 874 507 277 -21 991 -967 268 -124 -135 619 -587 512 147 -181 -695 -925 -807 -960 -882 -502 -19 991 827 557 -667 -395 265 -670 -349 -209],26
[-485 -26 305 -330 -67 -851 969 539 -21 568 -197 13 -183 838],10
[-469 326 794 378 -455 -467 291 617 -831 974 -829 168 -883 -787 -141 173],11
[870 750 -858 128 -310 -279 884 365 668 790 -611 -390 -756],3
[-743 -727 67 -105 -23 25 -623 -299 23 -257 -465 -483],12
[991 -109 -899 901 324 701 -685 -469],7
[642 -518 -147 -566],1
[-807 -871 241 -853 611 -97 393 -255],8
[-835 -628 363 -453 -285 -319 -855 395 -382 989 -941 601 -17 455 502 -913 785 435 -647 498 52 -90 -422 93 -792 530 -263 -843 -813 935 107 414 -613 -735 307 -467 483 187 964 968 -215 -183 -334 -446 -365 759 -219],33
[397 -497 497 -207 785 -279 749 9 -25 921],10
[-499 671 -233 839 297 539 -279 31 691 159 -345 -56 369 267 -449 503 -841 -823 -761 411 -968 981 -47 327 -755 -19 -109 -893 -685 -105 -343 -68 963 910 -797 731 -123 339 -660 -681],35
[-577 253 453 -600 166 86 -919 377 316 -88 134 775 838 -400],6
[984 830 -938 -814 -48 -928 -58 668 -860 615 -42],1
[-94 -702 -469 -443 -851 349 378 31 -552 562 759 -187 -192 -960 341 95 -302 -95 -142 -295 -293 242 193 462 -162 -856 -354 -266],13
[-588 830 181 -568],1
[-634 -703 833 -225 167 217 -903 787 615 821 975 -737 565 -673 417 -749 131 99 137 -717 421 367 -369 -723 549 583 -451 -133 753 -887 -281 263 -631],32
[-679 892 187 11 880 21 129 346 -368 488 -10 157 -227 657 738 -130 489 82 994 -480 -700 868 743 -512],10
[-801 43 135 -713 -121 -865 -675 -963 207 -983 -259 -601 343 -885 -961 -483 -21 -711 -207 401 -265 447 869 799 -337 335 -919 -126 -569 782 27 531 953],31
[-830 222 -265 -458 -49 54 -302 -816 376 -468 -832 862 12 754 634 -634 732 -854 -774 531 752 -970 440 -56 -750 944 936 -500 566 -172 -992 -316 842 -644 262 474 -452 -460 499 -482 -124 -130 -760 764 750 -436 544],4
[702 -738 -698 800 -944 582 -206 -64 -698 -194 -912],0
[137 -621 -31 -201 491 281 -419 547 355 -925 421 637 -109 521 839 141 -453 79 143 653 975 -363 487 31 745 391 653],27
[-165 497 553 -589 -857 -581 479 305 -927 479 -205 613 -363 137 121 353],16
[-421 439 -216 -802 515 806 384 246 47 -127 852 -180 444 -118 -290 930 -3 736 246 946 -917 -840 -673 728 686 846 740 504 -854 -300 583 574 282 224 -302 -644 340 -70 -520 120 569 939 471 -896 -426 422],12
[-27 -263 45 653 -489 -455 -537 -117 459 163 633 755 351 -423 177 439 139 673 504 857 -877 861 -335 261 487 989 -935 741 -945 603 913],30
[905 413 725 -639 -165 -147 655 -279 -849 -415 411 -83 183 -13 -523 -279 -275 -155],18
[631 167],2
[903 -429 805 -430 -60 -279 -106 -867 858 37 -687 767 -383 -821 -43 -513 -263 467 -865 -947 951],17
[109 254 558 -990 -196 628 432 -436 758 -986 240 649 -956 502 530 204 -60 684 -630 -956 644 969 -546 478 -388 -390 358 -488 -942 -403 426 -980 282 -140 660 546 553 -966 -250 -234 -716 177 -456 -483 -350 520 644 439 964],8
[-990 -426 672 499 410 182 -657 735 832 -540 808 14 -632 -358 958 -320 644 480 -128 732 -645 240 470 -140 608 -948 750 828 190 -144 -480 662 557 -430 -612 -12 -978 -480 962 -67 -106],6
[581 701 -237 774 363 441 31 -651],7
[-700 112 -714 572 126 887 -976 601 -170 -176 -847 704 261 452 -224 964],4
[-972 366 -672 -808 84 -224 -132 -592 30 -712 -690 476 -458 -250 -454 -768 -174 928 338 476 350 -554 644 -264 86 116 -712 294 -104 250 -828 794 372 -968 238 508 -310 -40 -928 626 776 -324 336 932 -12 194 376 -90],0
[-784 338 -933 -193 668 528 44 -23 549 630 75 622 711 451 -922 -659 855 -859 -821 -789 -247 247 -694 629 244 -719 886 -770 603 -844 -160 761 -995 -790 860 855 410 -670 284 -94 -871 570 -401 -671 130 374 -467],24
[-808 -406 -996 -956 -923 -216 -976 54 164 -370 -236 -783 752 -802 196 894 899 -340 596 418 -274 -465 322 -453 128 -172 298 -714 -682 445 -466 346 786 -445 -267 578 -272 -794 -748 184 -660 198 476 -168 170 -594 630],8
[-885 324 -473 -841 635 398 -985 -519 -258 383 980 -753 -552 -476 -372 747 879 510 -254 -304 20 352 -321 135 646 -532 -375],13
[323 831 97 529 -101 620 -373 765 -449 -41 880 -987 47 -649 733 -481 301 -165 -280 -415 527 751 -853 -133 451 -699 455 377 -416 451 -77 -701 649 731 409 -429 -357],33
[-474 -561 -64 577 -142 327 -753 887 916 879 -315 -928 530 -107 877 -540 -956 179 -417 947],12
[-865 806 -743 -319 43 -767 -18 890 347 -923 512 864 -774 -475 55 -437 -980 869 407 426 -375 -789 -249 -201 729 -847 -254 -775 686 967 -672 -129 493 -269 827],24
[-757 -29 726 -819 579 319 -483 -29 67 -681 149 793 -823 -245 81 389 627 679 875 -471 -661 -303 99 -163 423 94 259 241 -99 650 243 539 629 583 -787 167 451 595 227 -929 869 75 -145 601 747],42
[507 -749 -204 -255 -116 11 662 517 -807 -666 -13 -821 469 -723 -825 -332 951 636 -398 -829 -626 45 -733 834 205 -249 -31 -411 -800 -541 898 115 95 -10 -185 -833 -992 722 -212 -281 253 -455 -763 -478 699],29
[510 -230 748 -318 22 58 24 -410 -588 -274],0
[354 -70 16 100 -190 -233 -904 -640 490 -434 504 558 -101 914 -358 -492 -303 -538 -308],3
[-239 -107 523 -697 529 849],6
[-444 -322 -751 -879 121 -820 313 -767 686 -47 945 949 -605 79 47 474 -299 937 -429 463 256 -865 -609 393 651 -203 11 129 226 657 717 182 -581 -204 530 935 -900 505 213 -957 247 455 665 -243 499 -803 -77 529],37
[-73 -774 900 -218 -613],2
[-463 204 89 -388 -649],3
[28],0
[698 615 -348 934 368 881 441 -114 -212 -874 -699 422 419 555 96 -233 418 609 168 222 -787 -314 813 -79 107 -189 -511 93 235 -990 -494 877 530 -391 313 -429 -18 -893 -156 464 -137],22
[-859 113 127 -59 125 -203 843 -5 -304 -537 -43 795 -3 973 -15 -117 -793 359 -514 -162 187],18
[968 -72 380 -782 -708 746 -120 624 -990 -694 -240 -542 -236 -382 -696 -621 -427 -497 509 -235 -323 705 803 -842 395 -872 228 389 -504 -498 379 704 558 281 -584 -715 121 0 826 238 905 -527 772],16
[-179 -682 861 -454 -716 796 297 -356 935 960 -182 207 -559 -55 864 -565],8
[84 -702 387 532 348 -1 769 -372 108 241 196 -541 -526 718 -496 -353 672 -56 50 954 -467 466],7
[-668 -53 405 -907 683 276 -624 -383 -322 312 827 904],6
[-119 -508 892 -388],1
[-339 202 -626 998 156 -388 -694 -603 -514],2
[-585 757 -227 -955 123],5
[863 840 550 589 -431 243 -623 -682 -55 921 293 926 -564 -898 -885 -283 131 225 477 -644 415 -675 -945 -133 -972 -636],17
[-757 458 -484 917 -239 104 416 -21 446 881 254 -706 888 427 -402 -321 -398 650 451 316 591 907 482 -675 -768 -65 -703 477 3 -996 452 423 163 863 -511 492 -805 365 -818 -303 942 -323 353 203 -839 804],26
[-828 -436 -448 -962 632 314 -988 -22 932 866 344 324 -192 -48 -998],0
[59 -594 188 -213 452 -858 323 -461 -58 969 -831 -434 962 -417 173 -877 -89 -456 625 -81 445],13
[-196 494 -168 -980 -266 34 -386 616 -646 -668 -660 -638 -672 58 -560 990 428 822 -416 770 545 774 412 -416 -434 -278 658 996 698 -434 -48 866 948 -216 -78 -68 650 806 -512],1
[896 -665 -778 -841 792 -160 27 -734 660 699 384 -46 198 312 -174 -412 -127 372 -162 -846 16 -583 741 -581 448 954 834 -279 -354 -980 313 -812 -706 -150 -636 657 -114 -690 610 -670 -224 -290 205 -876 -713 -528 -416 -106 113 951],15
[-859 679 -317 992 133 -244 -20 869 -581 -870 -106 -990 -879 790 -246 -101 -486 345 -416 -405 -1000 -715 -826 -507 -507 415 519 410 315 213 107 491 459 357 -406 479 -472 445 -997 891 -724 -430 -487 -721 -16 115],28
[-16 -472 718 -494 -724 632 52 552 826 832 -806 318 444 -234 -54 -523],1
[-785 655 824 249 -541 759 -659 -373 305 703 925 61 183 919 -90 -155 437 681 -639 719 517 99 -987 -159 71 735 563 388 -209 -533 859 585 347 619 -887 109 983 593 609 -663 -635 729 -35 337 -521 -597 -251 -399],45
[173 141 -109 -89 -203 -283 -763 -525 503 13 -989 -951 -403 725 -197 -377 -13 273 657],19
[-633],1
[-351 31 -742 486 -139 -785 -569 880 -990 115 296 181 -406 -922 -419 -741 -387 595 -91 471 974 546 -93 -896 511 -35 -721 448 -766 -239 112 915 711 660 115 -137],22
[886 853 169 503 333 -655 689 186 -911 529 143 682 -629 -481 -149 549 -301 -443 361 747 -351 -459 717 -739],21
[-424 -524 -512 -265 -31 660 503 -34 -967 114 -67 499 -160 394 -406 538 66 905 826 -788 -670 -833],8
[192 -480 -786 352 950 228 368 -46 -594 -162 31 548 -61 -290 -298 896 112 -416],2
[748 637 994 929 -326 919 -104 -253 -720 393 -24 543 -116 -372 532 -273 611 -446],8
[-986 476 -470 90 -343 -661 533 -615 622 -948 735 -970 -817 514 -973 996 -457 304 629 404 643 948 -230 -915 4 -835 85 320 -236 -865 -508 43 -494 619 -764 -28 965 414 263 -866 278 -162 -618 390],18
[-443 -932 -751 289 -713 306 -489 961 732 369 -720 681 -485 -363 -745 330 339 -187 10 -320 -643 151 624],15
[-115 998 -530 -396 -612 250 706 516 620 -806 538 304 132 -262 -896 134 -740 -592 -28 -718 994 948 970 -918 80 364 746 -876 -754 14 902 360 304 -86 372 -96 824 -444],1
[-701 -15 285 -659 -382 695 103 81 763 -323 -591 -36 443 335 -35 995 -332 110 -49 -359 -601 609 19 -413 -871],21
[-787 599 -703 611 721 663 -505 531 996 689 -258 273 -564 412 949 -109 606 -182 -670 405 -683 -117 -124 -213 -682 95 579 661 -899 733 -303 -874 -299 311 801 -333 387 -873 -831 -829 -190 -874 -948 781 259 422 -883 533],34
[17 -559 -49 -567 -593 187],6
[912 -558 541 442 -165 -380 -592 -349 144 -500 216],3
[688 616 509 615 -317 -399 -576 -962 691 -959 -867 -565 -653 -85 323 -735 451 809 -926 -810 919 483 -145 743 138 618 741 -376 289 -263 -405 553 173 -443 -79 -901],27
[813 229 -571 -98 93 -629 -131 -743 883 -433 -71 169 -467 761 -981 -717 -13 -655 533 975 162 -477 259 -715 -403 -93 335 -973 965 741 629 -299 319 -62 -991 -561 -463 367 515 782 223 333 -903 405 -249 -393],42
[249 -889 -775 427 853 -117 853 -567 21 545 603 395 -135 -985 371 363 -65 -367 301 849 525 497 707 -173 -351],25
[-848 -369 586 532 729 -905 204 357 108 -461 399 185 479 -907 216 -6 615 164 -460 831 -399 -455 684 -631 920],14
[-647 -516 810 -439 -340 953 -562 -723 226 458 154 -842 141 638 36 248 -541 -382 413 -207 30 -190 994 96 578 -199 -217 -573 -785 410 548 225 930 -177 -228 666],14
[-70 -632 280 46 -780 -492 182 682 -524 -44 454 204 286 -274 -598 -314 -64 530 64 -132 328 -612 452 712 -782 -118 426 52 -884 176 -358 708 -153 176 860 284 -272 -418 107 -129 -202 -902 -14 -666 -712 192 -212],3
[-276 212 -606 -490 -102 316 -740 488 127 576 896 -260 -313 90 -798 -206 860 -880],2
[54 100 788 376 -379 560 874],1
[5 679 791 -957 487 -861 1 787 194 -393 701 615 -105 -914 -103 -589 767 -57 -747 963 325 -741 -85 757 -459 233 707 609],26
[118 719 -978 565 512 176 -526 170 -860],2
[-33 -376],1
[846 630 -60 644 166],0
[127 103 974 -877 555 941 659 -381 -941 817 256 -936 657 215 47 753 -599 243 996 785 807 917 455 -901 -263 371 -552 -664 -316 55 -677 -676 173 -739 604 -777 -765 -971 -147 378 -745 -163 -421 863 -89 -75],36
[799 -295 -76 886 597 -454 -348 560 -540 -436 -377 -794 -619 356 -464 810 817 -93 401 946 -50 -731 377 -945 -123 800 -610 -349 -246 -99 916 758 -307 -85],16
[-169 319 417 -339 -477 -49 -982 33 692 170 -69 804 155 899 -727 670 -908 -565 -460 851],13
[571 -561 -351],3
[293 -486 -743 -539 915 -889 827 761],7
[295 -43 809 711 43 -627 893 998 967 633 -883 -228 -621 -736 547 -581 711 -165 -301 147 -783 -906 429 -776 -812 561 -621 731 -39 -615 -761 -21],26
[-967 309 -387 -163 310 777 -263 -979 547 -743 316 431 -607 871 -872 -390 -594 179 792 -725 -457 -996 -664],15
[955 -441 461 707 -697 23 29 461 125 -465 -133 -524],11
[-184 -804 118 -430 616 -96 -176 -444 -44 -275 -50 -646 285 -222 692 140 166],2
[-56 385 -519 429 625 -383 312 -313 -716 -288 966 908 -641 -477 -750 888 986],8
[952 467 -432 867 316 -417 -707 910 -958 477 566 32 248 835 218 -484 468 -713 619 -373 -140 708 744 -7 -213 -613 -531 824 72 -727 242 477 -90 -659],16
[60 887 80 950 -756 -246 666 -484 585 376 -632 -520],2
[175 435 -25 -559 480 770 996 353 986 -590 131 846 461 -426 320 348 179 982 -607 413 -554 474 -726 666 -751 -929 -673 711 -653 620 -535 366 -927 -244 287 -5],19
[-251 721 786 45 341 -176 827 3 -269 -563 678 -479 803 -257 -877 929 -97 -528 109 577],16
[958 899 -977 253 671 -821],5
[-533 -594 61 -477 624 137 285 579 445 493 247 -866 22 -338 872 -1000 141 -434 -278 600 -495],11
[-42 -882 -806 562 -314 4 -388 605 417 -147 490 -650 -832 -166 -170 6 -164 160 956 -202 702 474 -299 -80 304 -850 -140 -122 -792 -740 -780 750 -46],4
[-613],1
[-414 30 48 -762 776 -900 -46 -950 -258 -26 702 -846 260 -498 524 488 792 816 -654 664 -76 -350 660 -84 992 948 746 -214 902 0 -926 -984],0
[-204 -466 691 -58 -505],2
[861 -29 -433 855 199 957 -173 733 663 595 -895 -195 917 -161 753 -295 -371 155 819 -131 267],21
[-561 449 993 441 -853 -671 -494 215 455 -107 536 -147 -611 289 39 -427 31 -273 -51 -834 -485 511],19
[809 -151 646 944 -662 348 -881 871 284 -873 894 -402 404 920 -932 -585 104 0 -422 802 -726 -586 25 -948 911 286 745 -814 988 -757 266],10
[485 -268 215 -494 533 -300 -883 -547 -529 208 449 819 -886 708 -309 980 926 -610 105 235 293 -693 -774 -967 500 439 936 -578 217 -211 -93 159 -800 637 732 247 -604 424 381 -216],22
[214 -422 66 -836 272 -440 -874 -368 -718 -488 568 848 -194 644],0
[416 -573 -182 -664 294 672 181 -181 44],3
[507 -420 -602 -764 -298 -644 956 -300 398 -122 -380 -49 -385 -736 860],3
[-291 -179 -427 433 -159 757],6
[132 -916 -230 20],0
[429 568 -225 728 59 -653 -743 880 -85 -147 469 -987 817 402],10
[-684 -886 -600 206 -313],1
[370 -180 196 680 634 -608 -726 -900 -740 83 -518 -692 1000 540 -69 160 705 -836 912 -153 -340 -946 -702 138 -290 474 800 -776 932 -936 -732 679 456 -24 282 968 34],5
[-438 166 -922 -101 -179 -945 -296 -681 -856 872 -678 873 130 743 -435],7
[309 887 -305 5],4
[229 -871 551 665 787 -135 945 91 -806 483 386 202 420 -417 -331 96 -966 67 -155 406 210 95 811 -685 -301 -265],18
[-600 380 606 600 -339 -373 500 -870 919 739 -32 -16 943 354 437 -139 124 328],7
[599 567 697 861 -695 865 -51 209 101 -939 691 245 -459 -869 232 -607 887 -437 586 112 657 939 681 -333 -447 -811 -829 -653 393 251 -565 -582 -695 861 -841 -663 703 569 -507 -725 219 300 -385 267 -601 -409 631],42
[-619 -748 16 -502 -42 454 -22 -543 571 652 -573 -924 -441 -523 -933 181 739 -274 -215 -559 283 -723 331 -701],15
[-341 559],2
[205 519 -61 554 1000 -881 574 311 408 690 -189 450 -567 535 -351 971 -347 -113 -465 -862 -323 979 -250 -290 -532 -843 405 289 -125 -657 505 222 128],21
[-31 -957 -103],3
[-94 816 304 -174 723 565 959 -558 -132 772 -802 898 -388 222 -662 -412 -216 -219 -647 -466 -451 -406 -868 666 -10 -435 58 1000 -230 579 -650 164 310 559 731],10
[-497 -202 -103 981 -67 -924 660 809 -257 108 -408 716 151 520 811 175 474 -838 -696],9
[-589 506 686 253 -102 111 -506 -28 -501 349 97 664 -215 757 -435 -545 443],11
[-520 -613 443 207 527 707 -479 923 421 675 785 -232 267 759 850 -641 -850 -574 -248 257 -735 784 549 -27 765 65 -222 -876 362 682 985 405 219 265 -805 996 -21 645 409 484 -819 -663 271],30
[-433 -763 -115 953 39 -751 53 -513 947 -653 571 -739 -271 -21 723 -157 -587 -683 349 -137 489 -961 -37 419 927 -313 -170 -575 735 619 -951 612 -422 -293 -213 455 567 -365 457],36
[-532 330 -447 -112 -38 -706 65 986 776 -880 40 718 807 -42 768 -402 787 410 24 861 678 175 -73 -414 498 -287 -395 -992 -390 406 481 292 630 216 -289 -403 428 -910 927],13
[406 -960],0
[-277 -929 -807 327 -58 17 696 152 -57 773 -522 -658 764 884 -437 -621 -736 -525 407 771 -194 463 755 -415 -622 730 68 -290 -892 -667 -756 557],17
[151 -963 -269 205 589 113 498 -381 -629 -68 -235 -284 833 -251 -291 -531 787 -371 -57 -291 369 395 973 797 -263 -389 -97 -714 15 461 193 169 281 249 -353 231 -237 85 -359 299 919 -299 -29 63 -75 -395 523 -623],44
[-158 -858 346 -9 -888 708 -70 744 928 -289 -908 -650 -34 682 -588 413 588 -930 314 -791 -400 524 210 -448 354 286 -102 -318 -388 326 -284 -734 -736 -407 -514 632 -325 -440 -204 720 -748 -815 532],7
[-2 510 64 978 -394 358 276 -830 92 736 740 -288 -70 -78 338 94 -72 778 -236 962 796 842],0
[-818 500 -362 900 -970 576 132 -626 578 -736 -248 716 169 -464 -634 520 788 -404 88 -340 702 920 -678 376 -170 93 -44 240 804 28 -246 84 212 -700 752 -224],2
[483 -361 -737 -97 -243],5
[154],0
[42 -838 380 -72 -90 996 -762 892 676 508 756 -550 956 -558 -658 -986 988 374 614 132 -802 742 832],0
[-314 -286 -526 -568 206 416 934 -530 -174 132 -254 940 -592 -554 800 104 820 -468 -814 753],1
[422 53 -690 -40 -546 776 -876 -639 902 -924 -86 312 -159 -216 694 -626 -370 954 -686 -496 -208 -748 -598 -390 270],3
[-464 -790 -466 174 -125 207 -132 974 349 -978 410 -415 -776 706 241 5 -247 -518 690 -728 690 -802 -380 -409],8
[625 -933 -351],3
[-397 -765 621 -692 650 631 -384 -652 868 -59 234 -569 -577 -268 -368 -609 326 510 -126 -562 -763 -592 -319 -186 361 382 721 414 -391],13
[867 978 804 -84 -296 89 695 -830 -686 -566 227 -351 619 718 -495 764 -531 -649 906 741 120 -884 897 -344 -906 400 -424 -413 -727 169 -899 960 -601 -580 538 759 -157 -716 -41 773 -39 -664 -310 782 174 884 -321 534 -420 -691],23
[-533 -321 -671 91 173 -509 -804 -822 -196 -265 -495 327 -915 789 898 -305 -561 -355 -865 65 235 -609 852 -961 387 509 -751],22
[277 -465 983 -629 -205 -311 -127 189 845 361 471 315 457 453 -583 842 283 -516 259 -695 997 -341 557 -191 334 -277 133 585 491 969 703 -91 -165 447 269 -709 168 913 91 543 607 -143],38
[843 -700 -624 -632 866 450 -805 488 -170 -992 -778],2
[315 -304],1
[-283 42 -873 -921 -589 13 -899 883 983 711 -345 49 -407 -776 57 901 -872 -81 189 -649 -401 25 -69 -893 469 231 -679 179 -953 395],27
[922 -328 156 -646 824 204 406 588 -331 672 434 670 424 -879 -896 372 -750 -988 966],2
[-65 347 969 -323 373 -281 413 -457 237 643 -27 209 -718 -137 985 -487 235 475 -283 -849 -51 777 238 -893 923 810 -541 -450 591 187 509 -20 -397 -692 -889 695 711 313 878 -683 603 -307 209],36
[771 -901 203 671 575 -513 -861 -447 -511 623 -505 75 -907 263 -365 -801 435 -933 -249 -269 -195 -831 -581 -881 -125],25
[154 -346 76 -106 436 -752 -772 112 -922 -810 904 330 -654 422 489 394 -596 -238 -682 -902 474 802 -732 304 296 -724 647 -470 394 202 480 -586 -645 -856 979 426 990 -962 54 -180 296 -674 -798 -592 -238 676 -116 310],4
[90 -312 2 624 -528 327 -824 -658 -730 -731 -622 -84 -558 -316 -112 118 957 -672 -544 527 446 -41 -380 747 -296 -466 -810 -602],6
[-581 28 -172 -92 -192 404 -270 636 116 -890 -792 167 -415 -984 226 -753 762 370 -502 -666 768 224 -37 200 -198 -90 -89 -632 -764 752 -668 -442 786 6 70 738 473 -312 322 -202 -158 968 -662 -952],7
[-130 984 310 -162 -184 498 488 -331 -972 755 -642 -976 608 -454 -392 -844 902 -207 906 942 960 350],3
[918 -426 578 -498 68 217 84 740 132 -870 -596 -442 738 -794 196 -378 -72 890 436 -132 24 -320 -142 -800 -800 570 956],1
[-508 -531 -973 -579 890 -351 -501 831 947 685 -409 -191 -611 -338 -89 -9 -457 223 833 -561 -83],18
[339 -43 -868 -513 -570 505 763 317 673 -80 812 939 648 -722 661 -55 -823 -40 797 85 456 137 -61 -42 1000 876 -573 -376 -160 -400 -323 -899 -882 665 -158 965 125 -289 -465 91 637 -12 346],25
[510 -456 -545 -693 -954 338 -421],3
[-932],0
[733 -85 -525 325 -665 -863 949 -693 983 57 -285 475 880 401 875 825 327 207 793 167 -935 -845 -561 -503 559 1 377 -183 707 -645 733 633 743 -739 -543 966 685],35
[239 438 -868 312 381 673 45 -341 23 861 -176 382 700 -595 -119 -867 438 170 129 -351 605 462 -225 -247 409 -159 -248 904 373 -931 -949 -587 -312 -986 -890 -247 -564 -386 165 864 -174 4 -412 -587 182 246 733],25
[44 -102 -5 -320 -928 -272 -649 -724 150 482 -562 -617 458 792 9 618 -147 848 783 -350 -295 430 -452],7
[475 -533 -324 361 519 -415 925 -498 -829 -385 -619 69 165 779 -610 -493 -77 -487 -544 -369 -307 366 568 553 216 473 -247 503 -371 -881],23
[-289 3 -797 -599 -159 -823 -97 787 -74 -535 -369 855 583 -716 -973 -331 689 -888 951 -743],17
[385 163 -293 23 543 -209 567 543 -43 985 530],10
[-346 -122 894 662 421 -690 -74 -959 998 -564 -994 -834 -790 536 -595 610 354],3
[-312 953 475 291 888 626 219 747 707],6
[-990 175 -74 -837 -220 -336 752 344 -470 814 14 454 537 524 330 -816 771 -598 174 193 524 -344 -12 315 364 -590 -735 144 945 -392 -174 878 68 441 770 94 -534 -222 334 875 436 -606 -832],10
[538 -954 -964 160 -114 -744 -326 -828 850 -224 -694],0
[-865 932],1
[-190 782 707 -83 356 623 -591 167 -962 -317 681 -390 -230 878 616 714 93 -576 -956 -36 926 -126 -725 -457 -848 -44 -941 891 -176 394 -722 -371 576 -889 564 842 -108 848],14
[-665 -92 -16 12 740 850 -750 -506 956 -598 -572 -302 208 -448 820 -346 -634 496 185 -90 222 893 233 -916 78 164 232 178 78 -716 358 -1000 421 68 -888 -635 758 885 -578 556 -828 -96 594 446 -8 -440],7
[126 -850 431 -547 840 28 645 738 455 -760 -190 -19 640 -526 204 -308 290 107 542 750 -716 18 888 898 -319 600 926 868 -495 -363 396 781 -600 -643 -371 358 150 924 901 12 -534 155],14
[519 267 -415 820 -485 -273 607 666 -353 504 79 -128 -859],9
[550 212 100 -342 -162 -372 -388 -18 -56 924 80 315 920 921 -328 -792 726 472 -806],2
[337],1
[358],0
[-725 655 889 561 -279 -857 -147 61 949 617 7 -775 921 -531 267 -659 -821 -809 -169 81 375 -811 705 867 -423 -257 857 -23 -211 157 -481 683 -710 955 75 -761 -155 523 -153 376 581 -560 -543 -749 -717 -711 -383 -475],45
[-109 634 -188 768 326 848 737 970 578 -440 94 -248 710 20 310 -360 -400 848 -214],2
[-536 626 -176 810 700 -826 -248 492 138 -434 0 -818 473 -310 352 -136 -199 810 -568 -944 410 -172],2
[616 56 380 155 220 704 488 228 -125 660 -463 -555 236 -947 -611 288 -463 -37 -944 -305 146 -941 -610 -688 -212 817 -635],12
[-764 -426 -528 496 830 -138 338 732 -298 104 -64 -431 -134 -822 966 -168 837 416 -307 308 -954 818 -886 -342 444 790 80 10 -748 328 910 -288 -332 -192 -875 700 -230 755 76 988 -884 34],5
[982 891 -130 975 -331 427 129 -186 -67 246 -231 117 -83 -203 -664 455 329],12
[480 -149 -60 -434 -159 977 443 -847 -229 -639 344 -295 383 -348 377 -391 -47 -71 -233 813 721 397 393 601 719 249 905 719 -293 -151 -907 -745 337 -21 591 -230 -475 495 -158],32
[264 47 563 -811 -902 -912 -750 -679 895 -580 282 584 741 907 -654 -997 -281 229 716 -859 189 614 464 122 272 -488 925 419 87 741 -637 -723 -39 -465 -36 57 -748 792 927 -574 -730 681 -193 86 405 584 -451 -561 -983 932],28
[-848 -743 637 -898 -64 136 828 660 -89 -285 139 317 137 15 -218 -885 -659 -864 -797 -107 209 -551 310 706 -607 -672 -654 -714 -638 -208 544 897 -445 -183 609 -711 -695 -915 395],23
[189 927 -743 211 -647 -541 -149 275 -231 -149 -73 517 855 -825 -367 -333 71 -469 -431 647 -46 -79 -139 673 377],24
[900 770 -587 754 596 -737],2
[-411 265 -786 62 -68 -806 -697 -616 -178 339 162 -593 -597 -638 411 97 945 689 -564 775 215 -417 -615 651 381 -995 -751 -943 -895 837 983 -791 953 225 889 880 -741 35 -746 414 257 -483 -389 -570 -122 -835 -77 793 611 823],36
[683 -377 -761 513 81 910 119 613 -367 572 -508 79 273 -443 697 -135 -236 639 653 -553 -637 -359 493 -929 839 975 393 679 -665 56 -455 -119 165 315 654 291 -79 -258 211 551 -575],34
[-363 -356 393 -552 -455],3
[-18 58 -30 154 894 -785 510 -294 583 426 -271 680 833 -794 378 -330 -866 876 217 -523 114 -704 -38 83 -584 -906 -799 372 -341 201 810 -485 -99 -398],12
[-583 911 -661 929 -365 935 -789 -382 -559 -783 579 -287 -545 -125 187 -255 -351 -477 897 101 -778 297 -887 315 -593 543 -641 -59 381],27
[483 145 55 -531 -715 293 129 451 -399 553 412 690 -779 -855 250 -697 -439 -23 861 453 -255 377 -49 -207 377 -423 -666 -485 -483 -145 106 -181 195 779 95 -167 -42 990 437 -833],33
[564 652 322 336 620 -229 -212 748 -142 972 -632 396 474 -15 -480 768 -9 36 -612 -528 -334 408 -376 690 216 -340 -928 -528 950 -552 442 894 -680 -872 -546 177 666 760 662 -425 816 -902 -367 941 16 -802 392 -606 -700],7
